grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality
706,15,15,37.51368362126658,47.117110360153504,0.018365763127803802,0.0,0.03348340466618538,0.9856,0.7115578651428223,0.7115578651428223,0.0,0.25,0.9420362710952759,0.9420362710952759,0.1768430683375661,both,0.6931921020150185,0.5998944714105129,s2_low_viirs_high,False,False
707,15,16,37.52027256541961,47.11719568478774,0.02809709496796131,0.0008310845005325973,0.053183767944574356,1.0,0.7077099084854126,0.7077099084854126,0.0,0.25,0.9357903003692627,0.9357903003692627,0.20921708192116376,both,0.6796128135174513,0.5882289694622158,s2_low_viirs_high,False,False
708,15,17,37.526861539683715,47.117280630530466,0.014941468834877014,0.0,0.03489150479435921,1.0,0.7162172198295593,0.7162172198295593,0.0,0.25,0.9496924877166748,0.9496924877166748,0.16363961274140001,both,0.7012757509946823,0.6033930256962776,s2_low_viirs_high,False,False
709,15,18,37.533450543925035,47.117365197377296,0.015432752668857574,0.0,0.03813082352280617,1.0,0.7098247408866882,0.7098247408866882,0.0,0.25,0.9391589164733887,0.9391589164733887,0.1637497489441225,both,0.6943919882178307,0.5985743917524814,s2_low_viirs_high,False,False
710,15,19,37.54003957800975,47.11744938532384,0.015380699187517166,0.0,0.028846781700849533,1.0,0.6970025300979614,0.6970025300979614,0.0,0.25,0.9184232354164124,0.9184232354164124,0.15935453197027855,both,0.6816218309104443,0.5896352816373109,s2_low_viirs_high,False,False
711,15,20,37.54662864180399,47.11753319436576,0.013655832037329674,0.0,0.028708389028906822,1.0,0.7027358412742615,0.7027358412742615,0.0,0.25,0.9276977181434631,0.9276977181434631,0.1531975219517826,both,0.6890800092369318,0.5948560064658522,s2_low_viirs_high,False,False
712,15,21,37.55321773517394,47.11761662449872,0.01761476695537567,0.0,0.04008688032627106,0.9984,0.7117774486541748,0.7117774486541748,0.0,0.25,0.9423623085021973,0.9423623085021973,0.1738466542761022,both,0.6941626816987991,0.5986538771891594,s2_low_viirs_high,False,False
713,15,22,37.55980685798573,47.1176996757184,0.024271510541439056,0.0,0.05533351004123688,0.9536,0.7106785774230957,0.7106785774230957,0.0,0.25,0.9405298829078674,0.9405298829078674,0.19819730242564473,both,0.6864070668816566,0.5999449468171596,s2_low_viirs_high,False,False
714,15,23,37.5663960101055,47.117782348020505,0.01244259625673294,0.0,0.02956514246761799,1.0,0.7135683298110962,0.7135683298110962,0.0,0.25,0.945384681224823,0.945384681224823,0.15050249605341415,both,0.7011257335543633,0.6032880134880543,s2_low_viirs_high,False,False
715,15,24,37.5729851913994,47.11786464140073,0.02041117660701275,0.0,0.04367933049798012,0.3936,0.6875761151313782,0.6875761151313782,0.0,0.25,0.9037427306175232,0.9037427306175232,0.17637261846596602,both,0.6671649385243654,0.6704754569670558,s2_low_viirs_high,False,False
716,15,25,37.57957440173355,47.117946555854836,0.011996917426586151,0.0,0.04103324934840202,0.44,0.6602582335472107,0.6602582335472107,0.0,0.25,0.8615202903747559,0.8615202903747559,0.1331608729894219,both,0.6482613161206245,0.6502829212844372,s2_low_viirs_high,False,False
717,15,26,37.5861636409741,47.11802809137861,0.03131991624832153,0.0,0.0641540065407753,1.0,0.6707891225814819,0.6707891225814819,0.0,0.25,0.8778151273727417,0.8778151273727417,0.2042464860365428,both,0.6394692063331604,0.5601284444332122,s2_low_viirs_high,False,False
718,15,27,37.59275290898717,47.1181092479678,0.014985723420977592,0.0,0.03642711043357849,1.0,0.687839686870575,0.687839686870575,0.0,0.25,0.9040833115577698,0.9040833115577698,0.15475809805177992,both,0.6728539634495974,0.5834977744147181,s2_low_viirs_high,False,False
719,15,28,37.5993422056389,47.11819002561822,0.013434036634862423,0.0,0.029394641518592834,1.0,0.6587051153182983,0.6587051153182983,0.0,0.25,0.8591852188110352,0.8591852188110352,0.1394993077745253,both,0.6452710786834359,0.5641897550784051,s2_low_viirs_high,False,False
720,15,29,37.60593153079539,47.11827042432568,0.037385039031505585,0.000640516635030508,0.06262776255607605,1.0,0.683054506778717,0.683054506778717,0.0,0.25,0.898449182510376,0.898449182510376,0.224389161282042,both,0.6456694677472115,0.5644686274230479,s2_low_viirs_high,False,False
721,15,30,37.61252088432277,47.118350444086026,0.07827993482351303,0.038281261920928955,0.0974019393324852,1.0,0.7249572277069092,0.7249572277069092,0.0,0.25,0.9645798802375793,0.9645798802375793,0.3211739336574024,both,0.6466772928833961,0.5651741050183773,s2_low_viirs_high,False,False
722,15,31,37.61911026608715,47.11843008489511,0.029567062854766846,0.002008503768593073,0.05028165876865387,1.0,0.7158538699150085,0.7158538699150085,0.0,0.25,0.9493231177330017,0.9493231177330017,0.21694705970938802,both,0.6862868070602417,0.5929007649421691,s2_low_viirs_high,False,False
723,15,32,37.62569967595464,47.11850934674882,0.027023572474718094,0.0,0.047673922032117844,1.0,0.7151502966880798,0.7151502966880798,0.0,0.25,0.9479947686195374,0.9479947686195374,0.2089014999735387,both,0.6881267242133617,0.5941887069493532,s2_low_viirs_high,False,False
724,15,33,37.63228911379136,47.11858822964306,0.07451017200946808,0.04397440329194069,0.08687696605920792,1.0,0.7200978994369507,0.7200978994369507,0.0,0.25,0.9561852216720581,0.9561852216720581,0.31276587769080966,both,0.6455877274274826,0.5644114091992378,s2_low_viirs_high,False,False
725,15,34,37.638878579463395,47.11866673357373,0.07925877720117569,0.0511007085442543,0.08520115166902542,1.0,0.7057721614837646,0.7057721614837646,0.0,0.25,0.9327300786972046,0.9327300786972046,0.3124346802542272,both,0.626513384282589,0.5510593689978123,s2_low_viirs_high,False,False
726,15,35,37.645468072836856,47.118744858536786,0.03140653669834137,0.006319801323115826,0.04953773319721222,1.0,0.7103827595710754,0.7103827595710754,0.0,0.25,0.940125048160553,0.940125048160553,0.21997834002620198,both,0.6789762228727341,0.5877833560109138,s2_low_viirs_high,False,False
727,15,36,37.65205759377784,47.11882260452818,0.04174280911684036,0.01617956906557083,0.05956907197833061,1.0,0.7111138701438904,0.7111138701438904,0.0,0.25,0.9412463903427124,0.9412463903427124,0.24668067599956228,both,0.66937106102705,0.581059742718935,s2_low_viirs_high,False,False
728,15,37,37.65864714215243,47.11889997154386,0.014241772703826427,0.0,0.024764658883213997,1.0,0.7011682987213135,0.7011682987213135,0.0,0.25,0.9251194596290588,0.9251194596290588,0.15548907944823492,both,0.686926526017487,0.5933485682122409,s2_low_viirs_high,False,False
729,15,38,37.66523671782673,47.11897695957987,0.009105765260756016,0.0,0.02174042910337448,1.0,0.6993348002433777,0.6993348002433777,0.0,0.25,0.9221360087394714,0.9221360087394714,0.12755144683091305,both,0.6902290349826217,0.5956603244878351,s2_low_viirs_high,False,False
730,15,39,37.67182632066681,47.11905356863218,0.01563926227390766,0.0,0.02864917367696762,1.0,0.7000225186347961,0.7000225186347961,0.0,0.25,0.9232137799263,0.9232137799263,0.16146046890130994,both,0.6843832563608885,0.5915682794526219,s2_low_viirs_high,False,False
731,15,40,37.67841595053877,47.11912979869686,0.011538195423781872,0.0,0.022342603653669357,1.0,0.681657612323761,0.681657612323761,0.0,0.25,0.894546627998352,0.894546627998352,0.1365148189890912,both,0.6701194168999791,0.5815835918299853,s2_low_viirs_high,False,False
732,15,41,37.68500560730866,47.11920564976996,0.01388268917798996,0.0,0.032275255769491196,1.0,0.6618667244911194,0.6618667244911194,0.0,0.25,0.8639000058174133,0.8639000058174133,0.14236868028456756,both,0.6479840353131294,0.5660888247191905,s2_low_viirs_high,False,False
733,15,42,37.69159529084259,47.11928112184754,0.10542970150709152,0.0,0.22550013661384583,1.0,0.6148821115493774,0.6148821115493774,0.0,0.25,0.7961273789405823,0.7961273789405823,0.30254477970679633,both,0.5094524100422859,0.46911668702960013,s2_low_viirs_high,False,False
734,15,43,37.69818500100661,47.1193562149257,0.2845725417137146,0.0,0.3235286772251129,1.0,0.5976412296295166,0.5976412296295166,0.0,0.25,0.771069347858429,0.771069347858429,0.4345962179637272,both,0.313068687915802,0.3316480815410614,s2_low_viirs_high,False,False
735,15,44,37.704774737666796,47.11943092900056,0.0011354201706126332,0.0,0.007384840399026871,1.0,0.5260812044143677,0.5260812044143677,0.0,0.25,0.6733191609382629,0.6733191609382629,0.034303625566518094,both,0.524945784243755,0.4799620489706285,s2_low_viirs_high,False,False
736,15,45,37.71136450068921,47.119505264068245,0.005319047253578901,0.0,0.024073300883173943,1.0,0.4765220880508423,0.4765220880508423,0.0,0.25,0.6054578423500061,0.6054578423500061,0.06521943542525947,both,0.4712030407972634,0.44234212855808436,both_low,False,False
737,15,46,37.71795428993991,47.11957922012491,0.012210195884108543,0.0,0.05431651696562767,0.8,0.4502471089363098,0.4502471089363098,0.0,0.5,0.569837212562561,0.569837212562561,0.09141860522549529,both,0.43803691305220127,0.4116258391365408,both_low,False,False
738,16,1,37.42130858456212,47.12037361278744,0.02806439809501171,0.0,0.08412358909845352,0.6976,0.15175090730190277,0.15175090730190277,0.0,0.25,0.04523734375834465,0.04523734375834465,0.06705326307142334,both,0.12368650920689106,0.24444055644482374,both_low,False,False
739,16,2,37.42789764788991,47.120464255603274,0.3313808739185333,0.21499420702457428,0.3129872977733612,1.0,0.11673742532730103,0.11673742532730103,0.0,0.25,-0.056045688688755035,-0.056045688688755035,0.20378223671399623,both,0.2146434485912323,0.26275041401386257,both_low,False,False
740,16,3,37.434486743211764,47.12055451953198,0.18554267287254333,0.0,0.23351708054542542,1.0,0.11163719743490219,0.11163719743490219,0.0,0.25,-0.0836196169257164,-0.0836196169257164,0.14471338217868346,both,0.07390547543764114,0.1642338328063488,both_low,False,False
741,16,4,37.44107587039387,47.120644404568914,0.460722953081131,0.45729637145996094,0.13729265332221985,1.0,0.17845211923122406,0.17845211923122406,0.0,0.25,0.1208697184920311,0.1208697184920311,0.301081905478789,both,0.2822708338499069,0.31008958369493483,both_low,False,False
742,16,5,37.44766502930239,47.120733910709426,0.11429011076688766,0.04487810656428337,0.15554937720298767,1.0,0.20390158891677856,0.20390158891677856,0.0,0.25,0.17304295301437378,0.17304295301437378,0.15383062647882934,both,0.0896114781498909,0.1752280347049236,both_low,False,False
743,16,6,37.4542542198035,47.12082303794887,0.05177977308630943,0.023744624108076096,0.06930842995643616,1.0,0.23296192288398743,0.23296192288398743,0.0,0.25,0.23209959268569946,0.23209959268569946,0.11409034840392299,both,0.181182149797678,0.2393275048583746,both_low,False,False
744,16,7,37.46084344176337,47.12091178628264,0.32551109790802,0.3303898572921753,0.1782074123620987,1.0,0.3231579065322876,0.3231579065322876,0.0,0.25,0.3850242495536804,0.3850242495536804,0.3243333924853365,both,0.002353191375732422,0.11414723396301268,both_low,False,False
745,16,8,37.46743269504816,47.12100015570615,0.018972625955939293,0.0,0.10447090119123459,1.0,0.47078901529312134,0.47078901529312134,0.0,0.25,0.5957593321800232,0.5957593321800232,0.11595660195837981,both,0.45181638933718204,0.4287714725360274,both_low,False,False
746,16,9,37.47402197952403,47.12108814621482,0.38485023379325867,0.3264716863632202,0.3835700452327728,1.0,0.5148716568946838,0.5148716568946838,0.0,0.25,0.6572951078414917,0.6572951078414917,0.44898967317319155,both,0.13002142310142517,0.2035149961709976,s2_low_viirs_high,False,False
747,16,10,37.48061129505713,47.121175757804075,0.3777047395706177,0.37697833776474,0.36921706795692444,1.0,0.42326170206069946,0.42326170206069946,0.0,0.25,0.5306671857833862,0.5306671857833862,0.4002676754925322,both,0.04555696249008179,0.14438987374305723,both_low,False,False
748,16,11,37.48720064151361,47.12126299046943,0.27471673488616943,0.09805445373058319,0.2883068919181824,1.0,0.5446667671203613,0.5446667671203613,0.0,0.25,0.701712429523468,0.701712429523468,0.40231257787412733,both,0.2699500322341919,0.3014650225639343,s2_low_viirs_high,False,False
749,16,12,37.49379001875962,47.12134984420634,0.17732173204421997,0.07180649042129517,0.2543248236179352,1.0,0.6467970013618469,0.6467970013618469,0.0,0.25,0.8433050513267517,0.8433050513267517,0.38584657846440124,both,0.46947526931762695,0.44113268852233883,s2_low_viirs_high,False,False
750,16,13,37.500379426661304,47.12143631901032,0.2676829695701599,0.06294388324022293,0.32836809754371643,0.6256,0.6693843603134155,0.6693843603134155,0.0,0.25,0.876148521900177,0.876148521900177,0.46244483112338597,both,0.4017013907432556,0.4498509735202789,s2_low_viirs_high,False,False
751,16,14,37.50696886508479,47.121522414876885,0.019720060750842094,0.0,0.03945830464363098,0.3712,0.6961155533790588,0.6961155533790588,0.0,0.25,0.9171428680419922,0.9171428680419922,0.17672916632711683,both,0.6763954926282167,0.6802968448397517,s2_low_viirs_high,False,False
752,16,15,37.51355833389621,47.12160813180159,0.017078809440135956,0.0,0.03478942811489105,1.0,0.7084972858428955,0.7084972858428955,0.0,0.25,0.9370937943458557,0.9370937943458557,0.1704704484355736,both,0.6914184764027596,0.5964929334819317,s2_low_viirs_high,False,False
753,16,16,37.52014783296171,47.12169346977999,0.039575476199388504,0.003785727545619011,0.06778313219547272,1.0,0.7039814591407776,0.7039814591407776,0.0,0.25,0.9297677278518677,0.9297677278518677,0.23840973795018708,both,0.6644059829413891,0.5775841880589723,s2_low_viirs_high,False,False
754,16,17,37.526737362147415,47.12177842880767,0.027692394331097603,0.001338736154139042,0.04641973599791527,1.0,0.7025154232978821,0.7025154232978821,0.0,0.25,0.9275268912315369,0.9275268912315369,0.20593500248613414,both,0.6748230289667845,0.5848761202767491,s2_low_viirs_high,False,False
755,16,18,37.533326921319436,47.12186300888025,0.010804333724081516,0.0,0.023195497691631317,1.0,0.6981610655784607,0.6981610655784607,0.0,0.25,0.9205374121665955,0.9205374121665955,0.13714661232893774,both,0.6873567318543792,0.5936497122980654,s2_low_viirs_high,False,False
756,16,19,37.53991651034389,47.12194720999333,0.031153246760368347,0.0006481827003881335,0.06802426278591156,1.0,0.68043053150177,0.68043053150177,0.0,0.25,0.8926832675933838,0.8926832675933838,0.2073919323358725,both,0.6492772847414017,0.5669940993189811,s2_low_viirs_high,False,False
757,16,20,37.54650612908691,47.122031032142566,0.0661325752735138,0.015415764413774014,0.10198188573122025,1.0,0.6944037675857544,0.6944037675857544,0.0,0.25,0.9145545959472656,0.9145545959472656,0.28629599581168275,both,0.6282711923122406,0.5522898346185684,s2_low_viirs_high,False,False
758,16,21,37.55309577741459,47.12211447532363,0.08568303287029266,0.019354376941919327,0.11428068578243256,1.0,0.7094564437866211,0.7094564437866211,0.0,0.25,0.9385915398597717,0.9385915398597717,0.3235754843421598,both,0.6237734109163284,0.54914138764143,s2_low_viirs_high,False,False
759,16,22,37.55968545519305,47.12219753953217,0.037385404109954834,0.0,0.07191884517669678,0.9952,0.7105873823165894,0.7105873823165894,0.0,0.25,0.9403975605964661,0.9403975605964661,0.23594029995640597,both,0.6732019782066345,0.5844613847446442,s2_low_viirs_high,False,False
760,16,23,37.56627516228838,47.12228022476392,0.013473817147314548,0.0,0.028402792289853096,0.9424,0.7152886390686035,0.7152886390686035,0.0,0.25,0.9481700658798218,0.9481700658798218,0.15628735449674794,both,0.701814821921289,0.6124103753449023,s2_low_viirs_high,False,False
761,16,24,37.572864898566685,47.12236253101459,0.01564921624958515,0.0,0.029218677431344986,0.1664,0.6993377208709717,0.6993377208709717,0.0,0.25,0.9223655462265015,0.9223655462265015,0.1612836875162403,both,0.6836885046213865,0.7161219532349705,s2_low_viirs_high,True,False
762,16,25,37.579454663894055,47.122444458279915,0.03317354619503021,0.0,0.07851120829582214,0.664,0.6874037981033325,0.6874037981033325,0.0,0.25,0.9038837552070618,0.9038837552070618,0.2154927891289634,both,0.6542302519083023,0.6208611763358115,s2_low_viirs_high,False,False
763,16,26,37.586044458136605,47.12252600655566,0.009895953349769115,0.0,0.028030745685100555,1.0,0.6888512969017029,0.6888512969017029,0.0,0.25,0.9059630036354065,0.9059630036354065,0.12949121422177376,both,0.6789553435519338,0.5877687404863536,s2_low_viirs_high,False,False
764,16,27,37.59263428116039,47.122607175837615,0.014591291546821594,0.0,0.046939924359321594,1.0,0.7030022740364075,0.7030022740364075,0.0,0.25,0.9283469319343567,0.9283469319343567,0.1576925311389371,both,0.6884109824895859,0.5943876877427101,s2_low_viirs_high,False,False
765,16,28,37.59922413283153,47.12268796612155,0.00935126468539238,0.0,0.03026503510773182,1.0,0.653533399105072,0.653533399105072,0.0,0.25,0.8542050719261169,0.8542050719261169,0.11772830291946854,both,0.6441821344196796,0.5634274940937757,s2_low_viirs_high,False,False
766,16,29,37.60581401301608,47.122768377403304,0.018714454025030136,0.0,0.059243012219667435,1.0,0.6117775440216064,0.6117775440216064,0.0,0.25,0.7925897836685181,0.7925897836685181,0.14774618431599096,both,0.5930630899965763,0.5276441629976034,s2_low_viirs_high,False,False
767,16,30,37.61240392158012,47.12284840967873,0.1345609724521637,0.0704088807106018,0.14874833822250366,1.0,0.6778150200843811,0.6778150200843811,0.0,0.25,0.892432451248169,0.892432451248169,0.3638400986203412,both,0.5432540476322174,0.49277783334255215,s2_low_viirs_high,False,False
768,16,31,37.618993858389736,47.122928062943664,0.0473085455596447,0.01760844886302948,0.06290644407272339,1.0,0.7094438672065735,0.7094438672065735,0.0,0.25,0.9385167360305786,0.9385167360305786,0.25827420889668923,both,0.6621353216469288,0.5759947251528501,s2_low_viirs_high,False,False
769,16,32,37.62558382331099,47.12300733719399,0.03628670796751976,0.007815657183527946,0.052866168320178986,1.0,0.7056576609611511,0.7056576609611511,0.0,0.25,0.9323968887329102,0.9323968887329102,0.23103472110075232,both,0.6693709529936314,0.5810596670955419,s2_low_viirs_high,False,False
770,16,33,37.63217381620995,47.1230862324256,0.06639035791158676,0.016257526353001595,0.09906722605228424,1.0,0.703352689743042,0.703352689743042,0.0,0.25,0.9287226796150208,0.9287226796150208,0.29109001244357485,both,0.6369623318314552,0.5583736322820186,s2_low_viirs_high,False,False
771,16,34,37.63876383695268,47.123164748634416,0.056083373725414276,0.016957378014922142,0.0767284482717514,1.0,0.7045595049858093,0.7045595049858093,0.0,0.25,0.930569589138031,0.930569589138031,0.27347820594167344,both,0.648476131260395,0.5664332918822765,s2_low_viirs_high,False,False
772,16,35,37.645353885405235,47.123242885816374,0.041517142206430435,0.001939395908266306,0.07147146016359329,1.0,0.7063422203063965,0.7063422203063965,0.0,0.25,0.9334540367126465,0.9334540367126465,0.24401713782166382,both,0.664825078099966,0.5778775546699761,s2_low_viirs_high,False,False
773,16,36,37.65194396143368,47.12332064396742,0.03867949917912483,0.010094903409481049,0.05439275875687599,1.0,0.7073605060577393,0.7073605060577393,0.0,0.25,0.9351193308830261,0.9351193308830261,0.237723779625744,both,0.6686810068786144,0.5805767048150301,s2_low_viirs_high,False,False
774,16,37,37.65853406490406,47.12339802308356,0.02873094752430916,0.0,0.0575006827712059,1.0,0.6974244117736816,0.6974244117736816,0.0,0.25,0.9191119074821472,0.9191119074821472,0.20705279630330797,both,0.6686934642493725,0.5805854249745607,s2_low_viirs_high,False,False
775,16,38,37.665124195682424,47.12347502316075,0.013211265206336975,0.0,0.027174940332770348,1.0,0.706859290599823,0.706859290599823,0.0,0.25,0.9343084096908569,0.9343084096908569,0.15230915977770298,both,0.693648025393486,0.5980536177754402,s2_low_viirs_high,False,False
776,16,39,37.67171435363481,47.12355164419503,0.015032453462481499,0.0,0.02719241939485073,1.0,0.7105354070663452,0.7105354070663452,0.0,0.25,0.9403617978096008,0.9403617978096008,0.16216515127316286,both,0.6955029536038637,0.5993520675227045,s2_low_viirs_high,False,False
777,16,40,37.67830453862728,47.123627886182426,0.014238276518881321,0.0,0.026222869753837585,1.0,0.7224896550178528,0.7224896550178528,0.0,0.25,0.9604470729827881,0.9604470729827881,0.1624218031634463,both,0.7082513784989715,0.6082759649492799,s2_low_viirs_high,False,False
778,16,41,37.68489475052586,47.12370374911898,0.022476201876997948,0.0,0.039998266845941544,1.0,0.7073003649711609,0.7073003649711609,0.0,0.25,0.9353001713752747,0.9353001713752747,0.19075241860752762,both,0.6848241630941629,0.591876914165914,s2_low_viirs_high,False,False
779,16,42,37.691484989196574,47.1237792330008,0.055911704897880554,0.0,0.15021748840808868,1.0,0.6890804767608643,0.6890804767608643,0.0,0.25,0.9068148732185364,0.9068148732185364,0.2659417675258496,both,0.6331687718629837,0.5557181403040885,s2_low_viirs_high,False,False
780,16,43,37.69807525450547,47.12385433782394,0.04442223533987999,0.0,0.15080143511295319,1.0,0.6433606147766113,0.6433606147766113,0.0,0.25,0.836988627910614,0.836988627910614,0.22455822406374065,both,0.5989383794367313,0.5317568656057119,s2_low_viirs_high,False,False
781,16,44,37.704665546318566,47.12392906358454,0.00022322649601846933,0.0,0.0018168672686442733,1.0,0.5371921062469482,0.5371921062469482,0.0,0.25,0.6895387172698975,0.6895387172698975,0.032962856781040425,both,0.5369688797509298,0.48837821582565083,s2_low_viirs_high,False,False
782,16,45,37.711255864501894,47.12400341027872,0.004647421184927225,0.0,0.02191602624952793,1.0,0.4965161979198456,0.4965161979198456,0.0,0.25,0.6322422027587891,0.6322422027587891,0.06354459325169308,both,0.49186877673491836,0.45680814371444284,both_low,False,False
783,16,46,37.71784620892147,47.12407737790263,0.004231139086186886,0.0,0.02189864218235016,0.8,0.47086212038993835,0.47086212038993835,0.0,0.5,0.5977187156677246,0.5977187156677246,0.0579289289281142,both,0.46663098130375147,0.431641686912626,both_low,False,False
784,17,1,37.421175497271214,47.12487118756465,0.28019487857818604,0.15014512836933136,0.3071882724761963,0.68,0.1042102575302124,0.1042102575302124,0.0,0.25,-0.09156755357980728,-0.09156755357980728,0.1754628070011382,both,0.17598462104797363,0.28368923473358154,both_low,False,False
785,17,2,37.42776511551314,47.1249618445559,0.3576066493988037,0.3673512041568756,0.26457715034484863,1.0,0.11022334545850754,0.11022334545850754,0.0,0.25,-0.0994671955704689,-0.0994671955704689,0.20798498384252018,both,0.24738330394029617,0.2856683127582073,both_low,False,False
786,17,3,37.43435476575884,47.125052122600806,0.47725731134414673,0.4812828600406647,0.07363584637641907,1.0,0.1575784683227539,0.1575784683227539,0.0,0.25,0.0023303753696382046,0.0023303753696382046,0.292412613386091,both,0.3196788430213928,0.336275190114975,both_low,False,False
787,17,4,37.44094444787445,47.12514202169473,0.42595723271369934,0.4479915499687195,0.11503008753061295,1.0,0.2810816466808319,0.2810816466808319,0.0,0.25,0.2822413146495819,0.2822413146495819,0.3500694877872753,both,0.14487558603286743,0.21391291022300718,both_low,False,False
788,17,5,37.44753416172611,47.12523154183302,0.17170506715774536,0.0699436143040657,0.18269503116607666,1.0,0.3434646427631378,0.3434646427631378,0.0,0.25,0.40148329734802246,0.40148329734802246,0.24773263989297037,both,0.17175957560539246,0.2327317029237747,both_low,False,False
789,17,6,37.45412390717995,47.125320683011026,0.1771596074104309,0.03426855802536011,0.23311428725719452,1.0,0.3052811920642853,0.3052811920642853,0.0,0.25,0.3499675393104553,0.3499675393104553,0.23523339011410982,both,0.12812158465385437,0.20218510925769806,both_low,False,False
790,17,7,37.46071368410208,47.12540944522417,0.46145370602607727,0.527381181716919,0.20271509885787964,1.0,0.35211798548698425,0.35211798548698425,0.0,0.25,0.42863744497299194,0.42863744497299194,0.4056164013635769,both,0.10933572053909302,0.1890350043773651,both_low,False,False
791,17,8,37.467303492358646,47.12549782846783,0.26572245359420776,0.10696505010128021,0.29163670539855957,1.0,0.4113774597644806,0.4113774597644806,0.0,0.25,0.5161479115486145,0.5161479115486145,0.33462187253308656,both,0.14565500617027283,0.21445850431919095,both_low,False,False
792,17,9,37.47389333181574,47.12558583273743,0.7440748810768127,0.7488479614257812,0.05057007819414139,1.0,0.44891026616096497,0.44891026616096497,0.0,0.25,0.5679638385772705,0.5679638385772705,0.6061341759679995,both,0.2951646149158478,0.3191152304410934,s2_high_viirs_low,False,False
793,17,10,37.48048320233949,47.12567345802843,0.723277747631073,0.7312230467796326,0.06112848222255707,1.0,0.33403855562210083,0.33403855562210083,0.0,0.25,0.39635035395622253,0.39635035395622253,0.5337988338822114,both,0.38923919200897217,0.3849674344062805,s2_high_viirs_low,False,False
794,17,11,37.487073103796014,47.12576070433629,0.49186572432518005,0.6999626159667969,0.30674707889556885,1.0,0.46336162090301514,0.46336162090301514,0.0,0.25,0.585317075252533,0.585317075252533,0.47759543267017723,both,0.028504103422164917,0.13245287239551543,both_low,False,False
795,17,12,37.4936630360514,47.125847571656486,0.04808279871940613,0.03445029631257057,0.05339757353067398,1.0,0.5990453362464905,0.5990453362464905,0.0,0.25,0.7732279896736145,0.7732279896736145,0.21550901818359114,both,0.5509625375270844,0.49817377626895903,s2_low_viirs_high,False,False
796,17,13,37.50025299897176,47.125934059984544,0.04020381718873978,0.010275122709572315,0.05986565724015236,0.9264,0.6480307579040527,0.6480307579040527,0.0,0.25,0.8444816470146179,0.8444816470146179,0.21734903406038197,both,0.607826940715313,0.5490188585007191,s2_low_viirs_high,False,False
797,17,14,37.506842992423195,47.12602016931595,0.024556759744882584,0.0,0.04982152208685875,0.9248,0.6755128502845764,0.6755128502845764,0.0,0.25,0.8853273391723633,0.8853273391723633,0.1862839601677045,both,0.6509560905396938,0.5794492633777857,s2_low_viirs_high,False,False
798,17,15,37.51343301627178,47.12610589964629,0.016719957813620567,0.0,0.03463144227862358,1.0,0.6875846982002258,0.6875846982002258,0.0,0.25,0.9044761657714844,0.9044761657714844,0.1620953417547427,both,0.6708647403866053,0.5821053182706236,s2_low_viirs_high,False,False
799,17,16,37.520023070383616,47.12619125097109,0.027507739141583443,0.0,0.04966899752616882,1.0,0.694951593875885,0.694951593875885,0.0,0.25,0.9155459403991699,0.9155459403991699,0.20245647192864966,both,0.6674438547343016,0.579710698314011,s2_low_viirs_high,False,False
800,17,17,37.5266131546248,47.126276223285956,0.0193300973623991,0.0,0.039777565747499466,1.0,0.6904832720756531,0.6904832720756531,0.0,0.25,0.9081773161888123,0.9081773161888123,0.17334602055813125,both,0.671153174713254,0.5823072222992778,s2_low_viirs_high,False,False
801,17,18,37.5332032688614,47.126360816586505,0.014575554989278316,0.0,0.028404729440808296,1.0,0.6771034598350525,0.6771034598350525,0.0,0.25,0.8881068825721741,0.8881068825721741,0.14974311477345417,both,0.6625279048457742,0.5762695333920419,s2_low_viirs_high,False,False
802,17,19,37.53979341295949,47.12644503086832,0.0454360693693161,0.006803677882999182,0.0691104382276535,1.0,0.6224305629730225,0.6224305629730225,0.0,0.25,0.8075404167175293,0.8075404167175293,0.21882354542517368,both,0.5769944936037064,0.5163961455225945,s2_low_viirs_high,False,False
803,17,20,37.546383586785154,47.12652886612706,0.03010857291519642,0.0,0.08305251598358154,1.0,0.6760979294776917,0.6760979294776917,0.0,0.25,0.8867756128311157,0.8867756128311157,0.20290455387278955,both,0.6459893565624952,0.5646925495937466,s2_low_viirs_high,False,False
804,17,21,37.55297379020446,47.1266123223584,0.021184176206588745,0.0,0.049519989639520645,1.0,0.7083688378334045,0.7083688378334045,0.0,0.25,0.9368091225624084,0.9368091225624084,0.18651634280556575,both,0.6871846616268158,0.593529263138771,s2_low_viirs_high,False,False
805,17,22,37.55956402308348,47.126695399557995,0.018249602988362312,0.0,0.035440556704998016,1.0,0.7080273032188416,0.7080273032188416,0.0,0.25,0.9362313151359558,0.9362313151359558,0.17513166683236492,both,0.6897777002304792,0.5953443901613354,s2_low_viirs_high,False,False
806,17,23,37.56615428528828,47.12677809772156,0.017556950449943542,0.0,0.03583851456642151,1.0,0.7161533832550049,0.7161533832550049,0.0,0.25,0.9495611190795898,0.9495611190795898,0.17514895195090893,both,0.6985964328050613,0.6015175029635429,s2_low_viirs_high,False,False
