grid_id,posterior_mean,posterior_median,posterior_sd,ci_2_5,ci_97_5,ci_width,r_hat,theta_mean,theta_sd,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_std,p_viirs_valid_ratio,p_fused,evidence_type,fusion_source
340,0.15615937515730305,0.1555927936693015,0.011634585850113151,0.1341649091412426,0.18213224145022203,0.04796733230897943,1.0008322143217647,-1.6897395925764978,0.0878940724175151,7,17,37.52785388155701,47.08129810755589,0.0151574984192848,0.0362079143524169,1.0,0.7252699732780457,0.0,0.25,0.1677559259943838,s2_low_viirs_high,both
341,0.15608565628950086,0.1554365416547551,0.01164329585670207,0.1347599327379174,0.181253794346947,0.0464938616090296,1.0008322143217647,-1.690280256029224,0.08753906121573396,7,18,37.53443845116763,47.08138256867633,0.0153655214235186,0.039061814546585,0.832,0.7174721956253052,0.0,0.25,0.1660210515538875,s2_low_viirs_high,both
342,0.15595418849243298,0.15549591198799417,0.0118540979327848,0.13260270967137328,0.1809222518686945,0.048319542197321236,1.0008322143217647,-1.6914009599945277,0.08959389661534921,7,19,37.54102305054936,47.08146665136987,0.0061442339792847,0.0161916259676218,0.4496,0.7041099667549133,0.0,0.25,0.1081705591631594,s2_low_viirs_high,both
343,0.15602874387057342,0.1555767543547309,0.011463352489448353,0.13398262996390672,0.1819958141257254,0.048013184161818684,1.0008322143217647,-1.6906524893008816,0.08654799501193625,7,20,37.54760767956864,47.08155035563217,0.0091686071828007,0.0254914425313472,0.264,0.6906332969665527,0.0,0.25,0.1256655829524923,s2_low_viirs_high,both
344,0.15571883219162286,0.1554058024539835,0.012216093210292666,0.1315235042167751,0.18090582578428305,0.049382321567507936,1.0008322143217647,-1.6933521842082446,0.09217492878276576,7,21,37.55419233809199,47.0816336814589,0.0014799552736803,0.0059298099949955,0.0768,0.6664831042289734,0.0,0.25,0.0516139065132249,s2_low_viirs_high,both
345,0.15601872120416133,0.15539839258100177,0.011940663367700508,0.13287576836204298,0.1828406906540614,0.049964922292018404,1.0008322143217647,-1.6909430630097075,0.09008797593993247,7,22,37.56077702598584,47.08171662884575,0.0221063904464244,0.0442127808928489,0.008,0.6484847664833069,0.0,0.25,0.1695845712217506,s2_low_viirs_high,both
346,0.1557212492237887,0.15528370442159012,0.011823913607162945,0.1328496023320866,0.18136712460681897,0.04851752227473238,1.0008322143217647,-1.6931669037368253,0.08949723106655057,7,23,37.567361743116685,47.08179919778842,,,0.0,0.5589324831962585,0.0,0.25,0.5589324831962585,single_source,viirs_only
347,0.1553109345619682,0.15506532149358576,0.011670803007388496,0.1307403220227518,0.18017530416576466,0.04943498214301287,1.0008322143217647,-1.6962748987806842,0.08923687101145582,7,24,37.57394648935098,47.08188138828266,,,0.0,0.516281008720398,0.0,0.25,0.516281008720398,single_source,viirs_only
348,0.15571111872554994,0.1552415620144659,0.011291295269771498,0.13326769879684353,0.1792220625268832,0.045954363730039666,1.0008322143217647,-1.693006626818902,0.0855165074515179,7,25,37.580531264555184,47.08196320032422,,,0.0,0.6006008982658386,0.0,0.25,0.6006008982658386,single_source,viirs_only
349,0.15537481360610536,0.1551978597576681,0.01152768054101666,0.13142715944318115,0.18081026890804824,0.0493831094648671,1.0008322143217647,-1.6957221574011734,0.0881782118059435,7,26,37.58711606859576,47.08204463390887,,,0.0,,,0.0,,no_data,no_data
350,0.1554989108382976,0.15526876307870524,0.011619380450648,0.1323175030538739,0.17987607603158115,0.04755857297770724,1.0008322143217647,-1.694801902449984,0.08857821988122885,7,27,37.59370090133915,47.0821256890324,,,0.0,,,0.0,,no_data,no_data
351,0.15534902882685742,0.15493346385423684,0.011410823457680712,0.132135615775532,0.18027541406985068,0.048139798294318664,1.0008322143217647,-1.6958389627525674,0.08677903348686038,7,28,37.60028576265181,47.08220636569061,,,0.0,,,0.0,,no_data,no_data
352,0.1552982712286095,0.1550976526766536,0.011000681920322629,0.13257176312470706,0.17873645523178933,0.04616469210708227,1.0008322143217647,-1.6960609486424782,0.0839806779661038,7,29,37.60687065240019,47.08228666387933,,,0.0,0.4978172779083252,0.0,0.25,0.4978172779083252,single_source,viirs_only
353,0.15528732458965078,0.15498294220653086,0.011710860155869788,0.13150271853416795,0.18023516942835097,0.048732450894183016,1.0008322143217647,-1.6964730339952154,0.08952667075152416,7,30,37.61345557045072,47.08236658359443,,,0.0,0.4751158058643341,0.0,0.25,0.4751158058643341,single_source,viirs_only
354,0.1554178118376429,0.15524856953749644,0.011581394540698127,0.13162107679989432,0.17953943674236683,0.04791835994247251,1.0008322143217647,-1.6954021772560215,0.0882752469056189,7,31,37.620040516669846,47.08244612483174,,,0.0,0.4936864376068115,0.0,0.25,0.4936864376068115,single_source,viirs_only
355,0.15522663845199275,0.1549282882639925,0.011667949433974843,0.13235729417012757,0.17940518179240278,0.047047887622275214,1.0008322143217647,-1.6969208770148918,0.08934911959973565,7,32,37.62662549092401,47.0825252875872,,,0.0,0.4785043895244598,0.0,0.25,0.4785043895244598,single_source,viirs_only
356,0.1552053752251713,0.1549797951893551,0.011640176565929842,0.13152280481615736,0.18058458850682663,0.04906178369066927,1.0008322143217647,-1.6970564058181488,0.08880611252803157,7,33,37.63321049307962,47.08260407185668,,,0.0,0.4728308022022247,0.0,0.25,0.4728308022022247,single_source,viirs_only
357,0.15501553722321335,0.15469904392045813,0.01178672876622601,0.13156045406113342,0.1799809804886318,0.04842052642749836,1.0008322143217647,-1.6985570048327618,0.08959837740539736,7,34,37.63979552300313,47.082682477636105,,,0.0,0.4220759272575378,0.0,0.25,0.4220759272575378,single_source,viirs_only
358,0.1553121042446345,0.15491546647165938,0.011699693061401985,0.13213348521041415,0.18072999881909374,0.04859651360867959,1.0008322143217647,-1.6962388841389018,0.08873006383791551,7,35,37.64638058056095,47.08276050492145,,,0.0,0.4803167581558227,0.0,0.25,0.4803167581558227,single_source,viirs_only
359,0.15544630503345605,0.15519122964182133,0.011424297693674165,0.13219524514070846,0.18051102433629135,0.048315779195582886,1.0008322143217647,-1.6951186368518885,0.0871679723360465,7,36,37.652965665619504,47.08283815370866,,,0.0,0.520273745059967,0.0,0.25,0.520273745059967,single_source,viirs_only
360,0.15588095163850924,0.1554206804279564,0.011696934864207012,0.1332946043229241,0.181812960235134,0.048518355912209904,1.0008322143217647,-1.691894736335153,0.08854015217126318,7,37,37.6595507780452,47.08291542399372,,,0.0,0.6141731142997742,0.0,0.25,0.6141731142997742,single_source,viirs_only
361,0.1552753065073929,0.15521019757933718,0.011113842483793138,0.1338727175053972,0.17907183609441713,0.045199118589019927,1.0008322143217647,-1.6962783207360608,0.08469608519799744,7,38,37.66613591770447,47.08299231577265,,,0.0,0.4847986996173858,0.0,0.25,0.4847986996173858,single_source,viirs_only
362,0.15475287640836977,0.15460143922280456,0.011614850940484691,0.13080794460445733,0.17905360501768988,0.048245660413232555,1.0008322143217647,-1.7005298954257635,0.08910881542618386,7,39,37.672721084463696,47.08306882904146,0.0867751836776733,0.0837732702493667,0.1808,0.3680310547351837,0.0,0.25,0.1904379238869513,both_low,both
363,0.15473791234432038,0.15451018486244106,0.011515556641278337,0.13116786874380051,0.17962616247411933,0.04845829373031882,1.0008322143217647,-1.7005986582593966,0.08832756267681358,7,40,37.67930627818931,47.08314496379621,0.0513497330248355,0.0560482293367385,0.6496,0.3163717091083526,0.0,0.25,0.1366451354696327,both_low,both
364,0.15439181593304704,0.1544738179812043,0.011151035038286551,0.1313670447636222,0.175986420770312,0.044619376006689804,1.0008322143217647,-1.7031197035748498,0.08628719305580125,7,41,37.6858914987477,47.08322072003295,0.0266895648092031,0.0446413569152355,0.5712,0.3266591429710388,0.0,0.25,0.1034113523243393,both_low,both
365,0.1549007363903659,0.15480269829254667,0.011448962329054693,0.13209131804285706,0.18008500578298114,0.04799368774012408,1.0008322143217647,-1.6993102027105411,0.08761280771259157,7,42,37.69247674600528,47.08329609774776,0.007412695325911,0.0254220180213451,0.496,0.3885117471218109,0.0,0.25,0.064443865981977,both_low,both
366,0.15517973303869753,0.15482319822014973,0.011110452247110623,0.1327504605695515,0.17840447958416933,0.045654019014617825,1.0008322143217647,-1.6970034240059808,0.08459868298021966,7,43,37.699062019828425,47.08337109693674,0.020680982619524,0.0531101748347282,0.5168,0.4883451163768768,0.0,0.25,0.1243206975440352,both_low,both
367,0.155194478161019,0.15486469303975414,0.011758660205691584,0.13179322063914814,0.1795672998975047,0.047774079258356555,1.0008322143217647,-1.6971929759571074,0.0896884403551051,7,44,37.70564732008354,47.08344571759605,0.0135636795312166,0.0426223762333393,0.7872,0.4847320914268493,0.0,0.25,0.1021191689045059,both_low,both
368,0.15487361700695362,0.1547772110276308,0.01150855386407483,0.13138340209096772,0.179299902456901,0.047916500365933284,1.0008322143217647,-1.6995563664197924,0.08827524396661135,7,45,37.71223264663702,47.08351995972179,0.0102230468764901,0.0311534088104963,0.9872,0.4009938240051269,0.0,0.25,0.0767688685560786,both_low,both
369,0.1550532108869879,0.15481441723464107,0.0114719336113819,0.13220774681853298,0.17865472332938642,0.046446976510853444,1.0008322143217647,-1.6981513243794009,0.0877332648003031,7,46,37.71881799935524,47.08359382331014,0.0208038687705993,0.0482378266751766,0.6592,0.3948820531368255,0.0,0.5,0.1053433844674186,both_low,both
370,0.15471842888075069,0.1546023630033099,0.011773817572180793,0.13053678011833156,0.1807290501988661,0.050192270080534535,1.0008322143217647,-1.7008787697329115,0.090510638922316,8,1,37.42237212710333,47.08439287648929,0.2926344871520996,0.1296009570360183,0.56,0.2787142992019653,0.0,0.25,0.2856234995894141,both_low,both
371,0.15519732699357072,0.15490002891493065,0.011559221715273233,0.13105658332484726,0.1801474486253155,0.049090865300468245,1.0008322143217647,-1.6971121195439858,0.0888111541284495,8,2,37.42895675593204,47.08448340598719,0.1359939873218536,0.150468498468399,1.0,0.4191542267799377,0.0,0.25,0.2520690326626133,both_low,both
372,0.15546418889235578,0.15512691138134793,0.011522407727122722,0.13240587608164586,0.17952431982868702,0.04711844374704116,1.0008322143217647,-1.6950132735886951,0.0876665313389886,8,3,37.43554141667731,47.08457355707127,0.3788402378559112,0.1323891580104828,1.0,0.4238957464694977,0.0,0.25,0.401159203654221,both_low,both
373,0.15503674716978502,0.15492432139535828,0.011568404700445787,0.1319331951624186,0.18008309601844297,0.04814990085602436,1.0008322143217647,-1.6983388040137513,0.08879592545370589,8,4,37.44212610920565,47.08466332973687,0.279362291097641,0.0641037672758102,1.0,0.3353505432605743,0.0,0.25,0.3066441893344087,both_low,both
374,0.1546954000400704,0.15448696239538667,0.011679281064950463,0.13013977250758937,0.17792169604904373,0.04778192354145436,1.0008322143217647,-1.701009909914488,0.08978823163440856,8,5,37.44871083338356,47.08475272397934,0.2458529770374298,0.1360024511814117,1.0,0.2847345769405365,0.0,0.25,0.2648375361635711,both_low,both
375,0.1540871120869444,0.15429103626628216,0.011607921660329795,0.1283716562410812,0.17723434865021617,0.04886269240913496,1.0008322143217647,-1.7056963130374176,0.0902296987292993,8,6,37.45529558907752,47.08484173979409,0.0820813253521919,0.1030698493123054,1.0,0.2223480343818664,0.0,0.25,0.1378555141907469,both_low,both
376,0.15483601521414567,0.15471305345789726,0.011794697601497576,0.13090133878829238,0.17898995202693332,0.04808861323864094,1.0008322143217647,-1.6999631915630786,0.09022469878272722,8,7,37.46188037615404,47.08493037717648,0.0872415527701377,0.0785541757941246,1.0,0.3184242844581604,0.0,0.25,0.1744507320674838,both_low,both
377,0.15548809722146256,0.15499047719338363,0.011475391666537754,0.13316204036974433,0.18019751785841678,0.047035477488672456,1.0008322143217647,-1.6948144602271136,0.0873881429562609,8,8,37.46846519447958,47.08501863612194,0.1153482645750045,0.1596450060606002,1.0,0.4742532968521118,0.0,0.25,0.2553730293633519,both_low,both
378,0.15614899011131195,0.15540415821563075,0.011764867795466984,0.13447300335060844,0.183483459928412,0.04901045657780356,1.0008322143217647,-1.689862233507973,0.08857158390218545,8,9,37.47505004392064,47.08510651662592,0.3969685137271881,0.0462686754763126,1.0,0.5890670418739319,0.0,0.25,0.4927501923452581,s2_low_viirs_high,both
379,0.1557891405202838,0.15537644332218153,0.01152298398391495,0.1342178423201672,0.18098886225201558,0.04677101993184837,1.0008322143217647,-1.6924926775392444,0.0868324209455064,8,10,37.4816349243437,47.08519401868388,0.0292750969529151,0.0781273990869522,1.0,0.6221269965171814,0.0,0.25,0.1822227858646221,s2_low_viirs_high,both
380,0.15631169798356784,0.1555913468423895,0.011509019660010797,0.13516521423287067,0.18210658068513635,0.04694136645226568,1.0008322143217647,-1.6884846822696558,0.08613851922380776,8,11,37.488219835615226,47.08528114229127,0.0832492783665657,0.1133795529603958,1.0,0.6737006306648254,0.0,0.25,0.3021642997707475,s2_low_viirs_high,both
381,0.15625353838374445,0.15550526837170248,0.011849779371284532,0.1332663977909121,0.1829757626187116,0.0497093648277995,1.0008322143217647,-1.689102237779758,0.08911658076035797,8,12,37.494804777601686,47.08536788744361,0.0113272881135344,0.0317269563674926,1.0,0.7060195803642273,0.0,0.25,0.1422765016853291,s2_low_viirs_high,both
382,0.15610720798965894,0.15540383508465674,0.011707403801216897,0.13463912854601046,0.1823256386936506,0.04768651014764014,1.0008322143217647,-1.6901172517769907,0.08749048387296166,8,13,37.50138975016955,47.0854542541364,0.0125936120748519,0.0341313257813453,1.0,0.721098780632019,0.0,0.25,0.1536849761683737,s2_low_viirs_high,both
383,0.15617313764478633,0.15574205825780268,0.011673156626419318,0.13381738316962757,0.18173985073679141,0.04792246756716384,1.0008322143217647,-1.6896385598267218,0.08792811447465848,8,14,37.50797475318528,47.085540242365205,0.0134185682982206,0.0320904590189456,0.9872,0.7091938853263855,0.0,0.25,0.1540651055462146,s2_low_viirs_high,both
384,0.15635069044727556,0.15561282459930348,0.011553897288700732,0.13447282321095055,0.1824077343236926,0.047934911112742035,1.0008322143217647,-1.6882236060451041,0.08678717702577887,8,15,37.51455978651533,47.08562585212553,0.0214359443634748,0.0414022952318191,1.0,0.7126524448394775,0.0,0.25,0.1890250130851935,s2_low_viirs_high,both
385,0.15618071916037374,0.15555928952234946,0.011630516154450557,0.13328462752884399,0.18288399215565387,0.04959936462680989,1.0008322143217647,-1.6895558711483094,0.08748198006359383,8,16,37.52114485002616,47.08571108341299,0.0128269884735345,0.0306216962635517,1.0,0.7201623916625977,0.0,0.25,0.1545941762245371,s2_low_viirs_high,both
386,0.1562011806791953,0.15580171740962767,0.011584837437331571,0.1343435278472314,0.18192318384376457,0.04757965599653319,1.0008322143217647,-1.6893781256737066,0.08711140085834475,8,17,37.52772994358421,47.08579593622319,0.0125328442081809,0.0283276289701461,1.0,0.7209148406982422,0.0,0.25,0.1533073247152518,s2_low_viirs_high,both
387,0.1562650971350308,0.15547254837779506,0.01212388970581512,0.13347978716187864,0.18442253193639388,0.05094274477451524,1.0008322143217647,-1.6891287233877026,0.09097759367571502,8,18,37.53431506705594,47.08588041055169,0.0163430199027061,0.0403501614928245,1.0,0.7140212655067444,0.0,0.25,0.1692094348072995,s2_low_viirs_high,both
388,0.15641318960302653,0.15544237863581215,0.011974443192892589,0.13451735998244346,0.1843422550841848,0.049824895101741346,1.0008322143217647,-1.687928708786691,0.08972343229152181,8,19,37.54090022030779,47.08596450639416,0.040110345929861,0.0641844868659973,1.0,0.7183789610862732,0.0,0.25,0.2461273135006202,s2_low_viirs_high,both
389,0.15618914676303264,0.15551623105988294,0.01193429094486489,0.13374362911731663,0.18358287053460462,0.04983924141728799,1.0008322143217647,-1.6896205586437865,0.08959005322728014,8,20,37.54748540320618,47.086048223746246,0.0219240114092826,0.0408275499939918,1.0,0.7200208902359009,0.0,0.25,0.1936102854062847,s2_low_viirs_high,both
390,0.15604276427209907,0.15540643973908103,0.011716564307281631,0.13386643778900556,0.18222197038274257,0.04835553259373701,1.0008322143217647,-1.6906545871418042,0.08835853961237906,8,21,37.554070615617576,47.086131562603626,0.0140016339719295,0.0290026739239692,1.0,0.7118834853172302,0.0,0.25,0.1577632464218032,s2_low_viirs_high,both
391,0.15550548800797176,0.15520315103434967,0.011827464148932263,0.13164073145222238,0.18111510772427056,0.049474376272048176,1.0008322143217647,-1.6948376935155145,0.08995273979553074,8,22,37.56065585740839,47.08621452296198,0.021918011829257,0.0385802313685417,0.8848,,,0.0,0.021918011829257,single_source,s2_only
392,0.15613179484067516,0.15536665518673,0.011949036924040826,0.13418226081311443,0.1840226617827627,0.04984040096964826,1.0008322143217647,-1.6900486966990853,0.08941331823343482,8,23,37.56724112844505,47.08629710481704,0.0299726575613021,0.046124193817377,0.7776,0.6797409057617188,0.0,0.25,0.2038783236992573,s2_low_viirs_high,both
393,0.15597244104317215,0.1554682589677054,0.011641643614614014,0.13370741899003433,0.1825296669414507,0.048822247951416375,1.0008322143217647,-1.691147273155187,0.08761530791412446,8,24,37.573826428593975,47.086379308164496,0.0858008041977882,0.0970420911908149,0.2096,0.6269429326057434,0.0,0.25,0.284255862721005,s2_low_viirs_high,both
394,0.15609754945014798,0.15537635527336743,0.011697566954210498,0.13330739733746,0.18166509288683438,0.048357695549374385,1.0008322143217647,-1.6902116425239029,0.08786679223779734,8,25,37.5804117577216,47.086461133000135,,,0.0,0.6677115559577942,0.0,0.25,0.6677115559577942,single_source,viirs_only
395,0.15546445348096197,0.15515575929422262,0.012080517584439655,0.130453299461295,0.18151617621117797,0.05106287674988297,1.0008322143217647,-1.6952894208449216,0.0922421414182395,8,26,37.58699711569433,47.08654257931972,,,0.0,,,0.0,,no_data,no_data
396,0.1554906151714153,0.15501975443131444,0.011687229478218519,0.13199790075148785,0.18147812338569613,0.04948022263420829,1.0008322143217647,-1.6948890786720787,0.08892606874439558,8,27,37.59358250237858,47.08662364711903,0.0657915249466896,0.111225813627243,0.1008,,,0.0,0.0657915249466896,single_source,s2_only
397,0.15529449907093937,0.15514789455916117,0.011028615494232166,0.13426318164453108,0.17824639479333568,0.0439832131488046,1.0008322143217647,-1.6960846194209973,0.08384765149943088,8,28,37.60016791764075,47.08670433639388,0.0559311658143997,0.07427878677845,0.24,,,0.0,0.0559311658143997,single_source,s2_only
398,0.15386180680724745,0.1540694685762888,0.011287214375077095,0.129186699801101,0.1764635976679681,0.04727689786686709,1.0008322143217647,-1.7072806848690536,0.08782250341366801,8,29,37.60675336134727,47.0867846471401,0.0,0.0,0.0496,0.5794582366943359,0.0,0.25,0.035808573936386,s2_low_viirs_high,both
399,0.15510545332704267,0.1547402934501888,0.011674368295190375,0.13191062943405152,0.17994253257540888,0.04803190314135736,1.0008322143217647,-1.6978425813453994,0.08923828689072143,8,30,37.61333883336452,47.08686457935352,0.0043155401945114,0.029611200094223,0.5712,0.5083446502685547,0.0,0.25,0.0627428476842407,s2_low_viirs_high,both
400,0.15504194536180868,0.15484677577588588,0.011410780789335604,0.13254891743790748,0.17953243863614354,0.04698352119823607,1.0008322143217647,-1.6982015099287595,0.08709155541555479,8,31,37.619924333558906,47.08694413303004,0.0057280710898339,0.0286873802542686,0.136,,,0.0,0.0057280710898339,single_source,s2_only
401,0.15544782549410308,0.1553038257461984,0.01206548736315224,0.1312598282929893,0.18117946480410552,0.04991963651111622,1.0008322143217647,-1.6954228562373506,0.09239664048110706,8,32,37.62650986179681,47.08702330816552,,,0.0,,,0.0,,no_data,no_data
402,0.155620774178262,0.15537194657881714,0.011267321465292678,0.13342668545847483,0.17926856208443612,0.045841876625961286,1.0008322143217647,-1.693690410064433,0.0854754225913052,8,33,37.63309541794464,47.087102104755886,,,0.0,0.5825467705726624,0.0,0.25,0.5825467705726624,single_source,viirs_only
403,0.15547402476822703,0.15512244397394304,0.01166693296467107,0.13246847858405889,0.1800874302383767,0.047618951654317815,1.0008322143217647,-1.6949940670687422,0.08856454592214633,8,34,37.63968100186877,47.08718052279705,,,0.0,0.5674601793289185,0.0,0.25,0.5674601793289185,single_source,viirs_only
404,0.15551818069426956,0.15522951680268804,0.011579218551219149,0.1323793916789963,0.1807726954657154,0.048393303786719105,1.0008322143217647,-1.6946217979613858,0.08799469345914739,8,35,37.64626661343559,47.08725856228496,,,0.0,0.5544722676277161,0.0,0.25,0.5544722676277161,single_source,viirs_only
405,0.15548606319275837,0.15519812991907542,0.011627494014090042,0.13262829916563623,0.1796931980662839,0.04706489890064766,1.0008322143217647,-1.6948758835138962,0.08810611906625612,8,36,37.65285225251148,47.08733622321558,0.0017649406800046,0.0046348348259925,0.0208,0.562018632888794,0.0,0.25,0.0454660841052033,s2_low_viirs_high,both
406,0.15574702598733164,0.1556154668154161,0.011478844916431573,0.13264160322596572,0.18053547337005574,0.04789387014409002,1.0008322143217647,-1.6928401226521155,0.08738206785449475,8,37,37.65943791896281,47.08741350558489,0.0583058074116706,0.0732985287904739,0.3136,0.6409279704093933,0.0,0.25,0.249497814728441,s2_low_viirs_high,both
407,0.15584133078463513,0.15533362262486305,0.011782483281925427,0.13359705006468411,0.18225064901564658,0.04865359895096247,1.0008322143217647,-1.6922139293263683,0.0887747724671046,8,38,37.66602361265596,47.08749040938891,0.0652789026498794,0.0803242102265358,0.6592,0.6005451679229736,0.0,0.25,0.2447297545352484,s2_low_viirs_high,both
408,0.15544406945353872,0.15516160779076754,0.011212748885699054,0.13287605085384738,0.1798366590013375,0.04696060814749012,1.0008322143217647,-1.69501609856604,0.08507354239734431,8,39,37.672609333457295,47.08756693462366,0.0584692433476448,0.0689153969287872,0.5952,0.5296196341514587,0.0,0.25,0.2091272165324947,s2_low_viirs_high,both
409,0.15550119791389402,0.15522024246316335,0.011632583862119045,0.13223715664763677,0.18140813161078906,0.049170974963152286,1.0008322143217647,-1.6947910029958462,0.08865728088623354,8,40,37.67919508123319,47.08764308128517,0.0333235897123813,0.0561341978609561,0.304,0.4526789486408233,0.0,0.25,0.1444606007189003,both_low,both
410,0.15519154105875257,0.1549587508414433,0.011343316498308383,0.13207176136669432,0.17928393628449096,0.04721217491779664,1.0008322143217647,-1.6970221968843073,0.08646482031213108,8,41,37.68578085584999,47.08771884936952,0.0747735798358917,0.0737771093845367,0.1264,0.4723059833049774,0.0,0.25,0.2119465636648622,both_low,both
411,0.15544068385144907,0.15517362439753202,0.01163014163165052,0.13246769250882565,0.18054071031097454,0.0480730178021489,1.0008322143217647,-1.695240593506492,0.08846093253194959,8,42,37.69236665717406,47.08779423887278,,,0.0,0.5068920254707336,0.0,0.25,0.5068920254707336,single_source,viirs_only
412,0.15545458219703956,0.15532018463026198,0.0113787932778645,0.13243347539150196,0.17978081466888984,0.04734733927738788,1.0008322143217647,-1.6950023462467996,0.08620563687518076,8,43,37.69895248507178,47.08786924979105,,,0.0,0.5735554695129395,0.0,0.25,0.5735554695129395,single_source,viirs_only
413,0.1557186735838618,0.15529634421782978,0.011520352939970523,0.13292595245443997,0.18060102703108893,0.04767507457664896,1.0008322143217647,-1.6930667852118466,0.08753251942531119,8,44,37.705538339409465,47.08794388212046,0.0337213613092899,0.0576980523765087,0.1792,0.5818294882774353,0.0,0.25,0.1805661786102782,s2_low_viirs_high,both
414,0.15503992155754126,0.15475848809800674,0.01197662718891751,0.1305936140026662,0.18104200110121135,0.050448387098545155,1.0008322143217647,-1.698453568613009,0.09088705894376296,8,45,37.71212422005348,47.08801813585714,0.0027041302528232,0.0103718750178813,0.9264,0.5093402862548828,0.0,0.25,0.0503808037636373,s2_low_viirs_high,both
415,0.15494442674820855,0.15468310210689534,0.011242917857821728,0.1320910139042876,0.1780968612068252,0.046005847302537595,1.0008322143217647,-1.6988932180494842,0.08625400226952286,8,46,37.71871012687018,47.08809201099727,0.0009110183455049,0.0048503531143069,0.68,0.509477972984314,0.0,0.5,0.0312369254939416,s2_low_viirs_high,both
416,0.1557569598662327,0.15526434273812822,0.011771025676052019,0.13248691186371298,0.18303346410186372,0.050546552238150744,1.0008322143217647,-1.6928682291784234,0.08899936840645929,9,1,37.42223929656294,47.08889048195059,0.310281902551651,0.0945822596549987,0.8368,0.5649860501289368,0.0,0.25,0.4332288772575659,s2_low_viirs_high,both
417,0.15533537459092764,0.15487151429383855,0.012324272828351905,0.13094763520456768,0.1814157638245692,0.05046812862000152,1.0008322143217647,-1.6963338466456166,0.09305897333705437,9,2,37.42882447923639,47.088981025604944,0.3323111236095428,0.1023345440626144,1.0,0.3529779314994812,0.0,0.25,0.3425698907265991,both_low,both
418,0.15443874010057468,0.15467283874685664,0.011268734535768475,0.12999791170094285,0.17723381174667427,0.047235900045731416,1.0008322143217647,-1.7028144868576474,0.08716489615041093,9,3,37.435409693836064,47.08907119078636,0.5936304926872253,0.2267121821641922,1.0,0.1859040856361389,0.0,0.25,0.3661134910560391,s2_high_viirs_low,both
419,0.15483557594046554,0.15460258986734315,0.011405704676514609,0.13170017090277986,0.17926044289794021,0.04756027199516036,1.0008322143217647,-1.699785767546736,0.08723489747169451,9,4,37.44199494022845,47.08916097749015,0.3875057995319366,0.2027744650840759,1.0,0.2736099064350128,0.0,0.25,0.3280327336133413,both_low,both
420,0.15595262196491333,0.15556529955270335,0.011689895861531364,0.13379053662563056,0.18128382926555414,0.04749329263992358,1.0008322143217647,-1.6913262638443731,0.08812978417392525,9,5,37.44858021827998,47.0892503857117,0.2552637755870819,0.1074362322688102,1.0,0.5240758657455444,0.0,0.25,0.3805587400127462,s2_low_viirs_high,both
421,0.15550410030819517,0.15510053747551217,0.011810008493325731,0.1319305664978685,0.18182096346704013,0.049890396969171635,1.0008322143217647,-1.6948100001107091,0.08924194205367544,9,6,37.455165527857126,47.08933941544638,0.1685151606798172,0.1230713874101638,1.0,0.4971322417259216,0.0,0.25,0.3092070011446363,both_low,both
422,0.15460726195339225,0.1545015502461175,0.011587093012635469,0.1299492251640849,0.17894254989657998,0.04899332473249507,1.0008322143217647,-1.701638783959566,0.08901319114103837,9,7,37.461750868826336,47.08942806668958,0.1080842316150665,0.0920024141669273,1.0,0.2978535592556,0.0,0.25,0.1848239362569194,both_low,both
423,0.15547796696094102,0.1548600287098633,0.01182509979738049,0.13233749865066619,0.1817551289964917,0.049417630345825525,1.0008322143217647,-1.6950302426819415,0.08961769846111596,9,8,37.46833624105405,47.08951633943671,0.1169144809246063,0.1409884095191955,1.0,0.5187950730323792,0.0,0.25,0.2742069532819917,s2_low_viirs_high,both
424,0.156041707249446,0.15541912989297268,0.011498636186714007,0.13489840798022826,0.18129913075574178,0.04640072277551352,1.0008322143217647,-1.6905516332801092,0.08648934386601605,9,9,37.47492164440671,47.08960423368324,0.2802712917327881,0.1689181625843048,1.0,0.577013373374939,0.0,0.25,0.4215787744221718,s2_low_viirs_high,both
425,0.15593003263020844,0.15559168388903238,0.011412456024257724,0.1336356975472776,0.1814443894558484,0.04780869190857079,1.0008322143217647,-1.6913952259001015,0.08643235258569731,9,10,37.48150707875076,47.0896917494246,0.0310164093971252,0.0860565155744552,1.0,0.6038675904273987,0.0,0.25,0.180929542119601,s2_low_viirs_high,both
426,0.15606297430858507,0.15545284710937585,0.012311583253604107,0.1332758042831069,0.183581440235945,0.0503056359528381,1.0008322143217647,-1.690760243883979,0.09252814782838473,9,11,37.48809254395263,47.08977888665626,0.0860439538955688,0.1176050007343292,1.0,0.6622468829154968,0.0,0.25,0.3005247066831125,s2_low_viirs_high,both
427,0.15604952443131564,0.15544394057561206,0.011743065835067432,0.13340318326884398,0.18201250135826644,0.048609318089422454,1.0008322143217647,-1.6905925961450192,0.08815215786958429,9,12,37.49467803987873,47.08986564537373,0.0241700448095798,0.0461027696728706,1.0,0.6983807682991028,0.0,0.25,0.1932097064378673,s2_low_viirs_high,both
