grid_id,bayes_mean,bayes_ci_lower,bayes_ci_upper,ds_belief,ds_plausibility,ds_uncertainty_width,conflict_k,consistency_label,high_uncertainty_flag,divergence_reason,jsd_s2_viirs,fusion_suppression_ratio,p_s2_only,p_viirs_only,p_both
851,0.1563324829817088,0.1332608553339661,0.1850204379721303,0.1072977019405288,0.2378109664256107,0.13051326448508188,0.2709412876448259,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.183148196506822,0.498593717556664,0.0423637813149345,0.5635790676691036,0.1563324829817088
852,0.1561478534992464,0.1348814264247184,0.1803640167746573,0.1148175526165344,0.2459574208315602,0.1311398682150258,0.2726121494393483,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1796753605140652,0.4909442969778003,0.0446836601468072,0.5620046514054158,0.1561478534992464
853,0.1560634989098125,0.1341466293455454,0.1816836842473214,0.1594838020664139,0.3930416033560505,0.23355780128963657,0.2199125396049965,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1893382190077398,0.5140094713357423,0.036919611272664,0.5632105234389699,0.1560634989098125
854,0.1562573332904316,0.1330979616155994,0.1828925662922511,0.2032601962248615,0.5101434873998134,0.30688329117495194,0.1735382356848265,divergent_low_bayes,True,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1907914430450667,0.5166101738378873,0.0362462490240822,0.5643654819044703,0.1562573332904316
855,0.1563908001422838,0.134958356243053,0.1813134709819146,0.1362891133387256,0.312508957592795,0.17621984425406942,0.2496666630334612,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1846689697040576,0.4996600174692979,0.042073250052213,0.5657567137579963,0.1563908001422838
856,0.1561811494503339,0.1350965580277566,0.1814309771143217,0.0944310655525973,0.2175318202357412,0.1231007546831439,0.2773621327086518,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1871671060380351,0.5107143683846019,0.0381555114680026,0.5619548665991801,0.1561811494503339
857,0.1559547167513399,0.13327382358178,0.1837842511382065,0.0969644651723234,0.22286507271869,0.1259006075463666,0.2749339352425954,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1873952797930214,0.5078768212021255,0.0388659161402795,0.5639081547054642,0.1559547167513399
858,0.1562941501605307,0.1340770944985177,0.1856668563110723,0.1167965985225806,0.2509173712346131,0.1341207727120325,0.262658398690459,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1775779082522886,0.4908743699583257,0.0448649411056573,0.558485909553176,0.1562941501605307
859,0.1562387069467614,0.1342787352096033,0.1827016337505508,0.1129314635778974,0.2496162317077981,0.13668476812990069,0.2581112555443834,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1767789092558229,0.4930843648807966,0.044079898578457,0.5553689304196272,0.1562387069467614
860,0.1565079552543491,0.1343716235964517,0.1823114010510184,0.2224496411592728,0.3964070381039825,0.17395739694470969,0.2233077996659553,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1604964869851436,0.4460599517956278,0.0592943722772581,0.5545177772290664,0.1565079552543491
861,0.156351114173142,0.1348542254755374,0.1842547650973231,0.10785446810067,0.2376747319990587,0.1298202638983887,0.2709714619787887,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1836367320430621,0.5006623829459931,0.0416978131179024,0.5630748414974805,0.156351114173142
862,0.1563370540344489,0.1353701096764728,0.1812168877675897,0.1191056518370812,0.2534953793836449,0.1343897275465637,0.2655423114979294,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1794734288800041,0.4917355656809503,0.0446291023788216,0.5615181712337801,0.1563370540344489
863,0.156021876496804,0.1339419041770127,0.1815842099058769,0.0987524079876743,0.2269776333594129,0.12822522537173858,0.2620859541976807,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1804613512392539,0.5035325130384614,0.0403891454244113,0.554434554869246,0.156021876496804
864,0.1564402405946185,0.1352124745720466,0.1833846712047097,0.1618600448718293,0.3239275927834615,0.1620675479116322,0.2402743635207291,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1670501830120546,0.4652982441242809,0.0532463750537405,0.5554914506239501,0.1564402405946185
865,0.1561992949411219,0.1336245879189013,0.1821626087523525,0.0961111344218442,0.2217039454697345,0.12559281104789027,0.2686555069415249,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1824768262632306,0.5029886897727618,0.0407608250581788,0.5589551136668506,0.1561992949411219
866,0.1559289366970879,0.1334797100608412,0.1816879175215582,0.0765102705936875,0.1941870546435837,0.11767678404989622,0.2733055544250039,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1924660020505025,0.5317394212210059,0.0307330528790695,0.5549104406406025,0.1559289366970879
867,0.1562850015681529,0.1339159844403742,0.1825945675241183,0.1064180106129829,0.2373535311382576,0.1309355205252747,0.2681520982238251,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1827586189521675,0.5024496581250986,0.0410324243285211,0.5600519439319246,0.1562850015681529
868,0.1560783212169876,0.1343599302623979,0.1826708556395982,0.0928803121374576,0.2188190740068254,0.1259387618693678,0.2806360742438599,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1912302670118728,0.5129836832177713,0.0372815144971513,0.567428491968269,0.1560783212169876
869,0.1558754448832754,0.1328749791737658,0.1815262054178175,0.1238328159884338,0.2789483559012194,0.1551155399127856,0.2261662526662634,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1666150493589752,0.4859751481598985,0.0460099650740634,0.540122808359834,0.1558754448832754
870,0.1561403439591042,0.1346200781951239,0.1822127687291597,0.1892079995179908,0.3681759417286994,0.17896794221070858,0.1850957654159644,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1363644987522493,0.4278607736171285,0.0643710503746152,0.5155382908390154,0.1561403439591042
871,0.156042894495209,0.1326011252807446,0.1835840556801953,0.1111549000674219,0.2520193566559824,0.1408644565885605,0.2390852293836287,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1689618639330659,0.4935933669424702,0.0437009935350878,0.5398086323825766,0.156042894495209
872,0.1546802284530646,0.1314666011142115,0.17750392637289,0.0469247986374009,0.147298658326242,0.1003738596888411,0.2044801271787525,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1753106894899264,0.5526294689813429,0.0222306181369878,0.5018490514830802,0.1546802284530646
873,0.1545783569510327,0.1309605566369923,0.1793843784334521,0.0308557049223866,0.1277758422954258,0.0969201373730392,0.1345449393378693,divergent_high_bayes,False,"Bayesian posterior entirely above D-S plausibility; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1439049971585819,0.5340534594313401,0.0285344989789367,0.4553066560419959,0.1545783569510327
874,0.1539593483596343,0.129985220417452,0.1763956236463853,0.02070769761002,0.1098903195171388,0.0891826219071188,0.1004546675880721,divergent_high_bayes,False,"Bayesian posterior entirely above D-S plausibility; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1362200813416618,0.545546508887198,0.0239510539472914,0.4274569434951459,0.1539593483596343
875,0.1546058273260747,0.1309205030303842,0.1783760469721388,0.0594689574755014,0.1733417707610777,0.1138728132855763,0.1440617337366923,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1304581125818794,0.5094851472289443,0.0368900404491956,0.446723433036932,0.1546058273260747
876,0.1538756275935748,0.1297928614479422,0.1760177241924276,0.140857946476558,0.3517864590035116,0.21092851252695358,0.1017598295442282,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]",0.0720752003226091,0.377415992501338,0.0762329692048626,0.3850544599041138,0.1538756275935748
877,0.1538641897724549,0.1285699264088697,0.1763331475022741,0.0966229759583933,0.3130490886803931,0.2164261127219998,0.0783745354791802,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]",0.0806689018699407,0.4249257387170543,0.0627378439460137,0.3833320250189174,0.1538641897724549
878,0.1540432288807686,0.1289134566545807,0.1773215751202147,0.0610398190234055,0.1837318672993163,0.12269204827591079,0.0963053738987014,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1049368947658288,0.4703090316883662,0.0490502855844679,0.4159205165397859,0.1540432288807686
879,0.1551405313063749,0.1315240826339112,0.1803795846065285,0.352741221969591,0.5069697188467855,0.15422849687719453,0.1777474680500852,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.0869464696787532,0.3030418989349324,0.0966983671332078,0.4585202526282328,0.1551405313063749
880,0.1551532556376691,0.1327104109558126,0.1800630330855556,0.3009950889750865,0.4720594351826329,0.1710643462075464,0.1645381546066953,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1024822450379164,0.3605554926704404,0.0821703168472783,0.4722628675569817,0.1551532556376691
881,0.1535271490779952,0.1282043414083146,0.1750973838316612,0.2181111080616212,0.356581135820861,0.13847002775923978,0.1530329922901668,divergent_low_bayes,False,Bayesian posterior entirely below D-S belief; Bayesian more conservative than D-S,0.0575647627070962,0.3472314549133254,0.0838828129077586,0.3570319296222499,0.1535271490779952
882,0.1543624564745197,0.1312845689538369,0.1767904049552681,0.3591136277425598,0.5246178066415578,0.165504178898998,0.1960291169678953,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.0645018290820534,0.2907615381143809,0.0987846919607075,0.401557714140716,0.1543624564745197
883,0.1546778226567942,0.1310409232414139,0.1785686067649316,0.4238017566613742,0.5786889115283909,0.15488715486701665,0.2049054447238467,divergent_low_bayes,False,Bayesian posterior entirely below D-S belief; Bayesian more conservative than D-S,0.0686954572011094,0.2585864698294353,0.1065384949862348,0.4256318904252785,0.1546778226567942
884,0.1552947379830836,0.1330074557939295,0.1803985795458828,0.2901709833202275,0.5056207951769043,0.21544981185667678,0.1471331610062595,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.0964031244543619,0.3395010850414517,0.0878103030812884,0.4672959980197094,0.1552947379830836
885,0.1552951288309088,0.1336280441230102,0.1810031432691407,0.2031836664371283,0.3991822691822789,0.1959986027451506,0.1484918624487204,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.116606487476665,0.4118515912707037,0.0681266653825593,0.4797861459401844,0.1552951288309088
886,0.1556439559209575,0.1338203623369935,0.1793216582919315,0.3159063593288117,0.5069658650086852,0.1910595056798735,0.1670369384322294,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1170204627112363,0.3619557591789825,0.0823378450499666,0.5058595660741109,0.1556439559209575
887,0.1559189399936053,0.1330374724800343,0.1818474160646786,0.2293393641903545,0.4246698800605514,0.1953305158701969,0.1722174773726757,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1328100215428692,0.4139143129648608,0.0682169695942971,0.5151562777601563,0.1559189399936053
888,0.1554184448159721,0.1328539136381427,0.1799545550014133,0.0678950442931761,0.1794089934574883,0.11151394916431222,0.2252736094103683,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1657268111013753,0.509982191930088,0.037587775661371,0.5203687782432631,0.1554184448159721
889,0.1557174220745403,0.1341435827416444,0.1791991610167174,0.0854200455589283,0.2075211723849243,0.12210112682599598,0.2340289074904507,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1670643518236645,0.5014253347036983,0.0407631198295126,0.5299111383350719,0.1557174220745403
890,0.1557325796155156,0.1344671434171124,0.1815175718376898,0.1052002232063326,0.2400273844329239,0.1348271612265913,0.2275219771376411,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1637681123959095,0.490279471514473,0.0444520643649557,0.5313858396020134,0.1557325796155156
891,0.1558178793305747,0.1351976691408654,0.180758364159375,0.0895748363052686,0.2171817034797774,0.1276068671745088,0.2275762240538108,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1652631953493384,0.4978633587919546,0.0420509912566932,0.5291993298549557,0.1558178793305747
892,0.1557941305504215,0.1332443363945576,0.1809390237994168,0.1121114375254296,0.2578315337416448,0.1457200962162152,0.2146764381917801,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1572246215045759,0.4812704068967449,0.047445648770121,0.5248030508808433,0.1557941305504215
893,0.1559033316894751,0.1332534944215174,0.1825770900511882,0.0850565987099204,0.2079378464738536,0.12288124776393321,0.2352311814947413,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1676695559176713,0.5031776175588649,0.0403801119336721,0.5302486171374566,0.1559033316894751
894,0.1558399627701142,0.1323976923673208,0.1817313812147185,0.1182931969409214,0.2678745369924358,0.1495813400515144,0.2085995038398445,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1548161415801285,0.4750074263394966,0.0495077045736949,0.52424933250932,0.1558399627701142
895,0.1561387603519948,0.1334436546715418,0.1819119628356394,0.1644413334433773,0.334884181877835,0.17044284843445767,0.2205006973645786,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1635937730990206,0.4690653320951707,0.0517256773462284,0.5458714798011804,0.1561387603519948
896,0.1561461345791184,0.1343162831673962,0.1811899388328752,0.1335035897376531,0.2856276111478507,0.15212402141019757,0.2614413353233598,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1789622377809615,0.4844343818268763,0.0468039976189804,0.5650258073570954,0.1561461345791184
897,0.1561923833354987,0.134168403278263,0.1817862911017485,0.0934950203080892,0.216293092372265,0.12279807206417578,0.2763999137536421,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1866831877062211,0.5106921606947867,0.0381749831479641,0.5611136108705216,0.1561923833354987
898,0.1560998002352203,0.1345194521199291,0.1826093522133605,0.0972776822318095,0.2228047162236243,0.1255270339918148,0.2739481595429947,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1856624579484912,0.5073688040332713,0.039191324474935,0.5614452591019646,0.1560998002352203
899,0.1560978774736672,0.1338268126142601,0.1827330931869613,0.169496779825847,0.4274194121874227,0.2579226323615757,0.2039131649316106,weak_consistent,True,"Bayesian CI overlaps D-S interval but mean outside; Wide D-S interval (top quartile); High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.1932213016753852,0.5234371382807828,0.0337554756928186,0.563204893234421,0.1560978774736672
900,0.155943881272944,0.1345825059105071,0.1805484022635106,0.2176640132747323,0.5535170046855649,0.3358529914108326,0.1561373718838296,divergent_low_bayes,True,"Bayesian posterior entirely below D-S belief; Wide D-S interval (top quartile); High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.2062461296421216,0.5491126674069668,0.0247307495424867,0.5651613487946313,0.155943881272944
901,0.1563920970283325,0.1356502291487097,0.1836694686789541,0.1018870752018148,0.2451830360385388,0.14329596083672402,0.2725291164555794,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1932903498980306,0.5190196837116772,0.0355716994959565,0.5673860495844862,0.1563920970283325
902,0.1563538176370282,0.1336649827683771,0.1851115185404702,0.1073342305784018,0.236357519287309,0.1290232887089072,0.2740560464404039,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); S2 low structural damage, VIIRS high functional loss",0.1850537501490965,0.5026207434464242,0.0410494716178431,0.5643007039369512,0.1563538176370282
903,0.1561854654506845,0.1342454479870507,0.1827173904153227,0.0943355496901334,0.2191977490971136,0.12486219940698019,0.2768139177023786,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1876202929009124,0.5080080444043977,0.0390688715588034,0.5647551499916975,0.1561854654506845
904,0.1561388045235734,0.1337238201358218,0.1822615011475929,0.0931260415999054,0.2175450518321961,0.12441901023229071,0.2783786620690049,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1874223594070273,0.5096194039156873,0.0384782829361196,0.563120061847805,0.1561388045235734
905,0.1561195509064684,0.1332797406738766,0.1831732081515,0.1217811228650066,0.2552941133325017,0.1335129904674951,0.2639268187523008,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1785589981284992,0.489352884753723,0.0451736397280809,0.5609458522342188,0.1561195509064684
906,0.1559366871270634,0.1332518754423626,0.1819201613716069,0.1017710611992798,0.232619274100045,0.1308482129007652,0.2434954371000511,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1702455132633591,0.4923259512198784,0.0440024214918603,0.5428892568615747,0.1559366871270634
907,0.1562728565456921,0.1339127929099795,0.1825739323194799,0.1134660899829468,0.2490801370266555,0.1356140470437087,0.251179675547059,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1735785012144401,0.4906708549320329,0.0449085379910298,0.5510873773570865,0.1562728565456921
908,0.1564825734595231,0.1344920630791426,0.1848035581862457,0.1311685984297299,0.276579046007256,0.14541044757752614,0.2376016209870696,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1653070386757269,0.4780882372433925,0.0492199609990039,0.5441607820209121,0.1564825734595231
909,0.1555184240095218,0.1332763914549138,0.1797690551946572,0.0653269005223569,0.1793725222511932,0.11404562172883631,0.2154905360773155,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1649995913871621,0.5166773884418681,0.0354391391528217,0.5141256328194986,0.1555184240095218
910,0.1556399468107427,0.1323721969570681,0.1814491925891383,0.1127244932809078,0.2509311023522393,0.1382066090713315,0.2131463019996127,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1569261735488133,0.4831424497852145,0.0466733093904769,0.5226197651566241,0.1556399468107427
911,0.156128133354811,0.1329450144793377,0.1820499009764112,0.1254601342321042,0.2656240346174985,0.1401639003853943,0.2400490108465389,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1657679195737407,0.4787345751202185,0.0486259739999226,0.5438460934502891,0.156128133354811
912,0.1563055980614629,0.1355455961886896,0.1809565635054686,0.0929983705558961,0.2172166254405257,0.12421825488462959,0.2604089815970897,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1781400017405796,0.5043490210489829,0.0404215207222454,0.5501839855596694,0.1563055980614629
913,0.1559904806855402,0.1340783175704855,0.182319395999234,0.0775183390745336,0.1942796120697131,0.1167612729951795,0.2760867615357736,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.1939466885149529,0.5285506255217379,0.0318927979794071,0.5602740058388729,0.1559904806855402
914,0.1546251309749226,0.1306577386233844,0.1782838206489187,0.0705339031022272,0.1802885901107102,0.109754687008483,0.282490778786391,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.2093405509921801,0.5553665508382882,0.0212269584063069,0.5617509445118561,0.1546251309749226
915,0.1550820872627097,0.1315794768539939,0.1790340069760183,0.0536377585313115,0.1565539411448648,0.10291618261355329,0.2283959673321646,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; High S2-VIIRS JSD (top quartile); High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss",0.185935097775895,0.556847382199131,0.0211688015120614,0.5191526051541848,0.1550820872627097
916,0.1536558272085366,0.1287504137484555,0.1752554411115328,0.040056423421712,0.1363425796437868,0.09628615622207479,0.1821254156374186,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1691580794634927,0.5528757224182552,0.0211221097457959,0.4869943620918288,0.1536558272085366
917,0.1548589240881522,0.1306612989334181,0.1803254149369931,0.0455727604342896,0.1460367527040353,0.1004639922697457,0.1980673908348784,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1709967151591974,0.5465161692648317,0.0245282094303828,0.499507514556634,0.1548589240881522
918,0.1546006644852545,0.1311188333837853,0.1793484255285183,0.0380505040270679,0.1361210205935958,0.09807051656652789,0.1681883211490388,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1573690069551803,0.5394049824406695,0.0267189865857917,0.4782374776757108,0.1546006644852545
919,0.1546912166138624,0.1313246683270142,0.1777279713531329,0.0362597879277236,0.1331843548747344,0.09692456694701079,0.1624016257818787,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1562225510734902,0.5405509813450006,0.0264171440679257,0.4751763461223356,0.1546912166138624
920,0.1544078096182707,0.130145204976243,0.1776305708333281,0.0340247849607935,0.1369802415642967,0.10295545660350319,0.1177824621033918,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1289598943601804,0.511211354732707,0.0361022502726072,0.4416852532503331,0.1544078096182707
921,0.1540559566481261,0.130636913393249,0.1766928049026958,0.0354914984308937,0.1375587670504282,0.1020672686195345,0.1004594796780911,weak_consistent,False,"Bayesian CI overlaps D-S interval but mean outside; High fusion suppression (top quartile); S2 low structural damage, VIIRS high functional loss; Bayesian more aggressive than D-S",0.1190204945940853,0.5190300822647412,0.0331020675282411,0.4128359701138985,0.1540559566481261
922,0.1543337154606309,0.1300897586832906,0.1783275448663733,0.10387642734653,0.3316654489763931,0.2277890216298631,0.0842535164138796,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.0916063662584104,0.4277948126599284,0.0624043315705169,0.4103440795410191,0.1543337154606309
923,0.1535526529793219,0.1289098988974698,0.1759060096669071,0.0309268538920836,0.2115011117338308,0.1805742578417472,0.0439269524158361,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]",0.0903959704752617,0.4883159232675145,0.0427440725137796,0.3676594606436685,0.1535526529793219
924,0.1541745867556033,0.1301750960174908,0.1784934862165659,0.0831854946731855,0.2277269726362432,0.1445414779630577,0.1028872336850591,strong_consistent,False,"Bayesian mean within D-S [Belief, Plausibility]; S2 low structural damage, VIIRS high functional loss",0.1014924098673127,0.4492886433775575,0.055747428721615,0.4213603011387362,0.1541745867556033
925,0.1552791899669969,0.1323840705339523,0.179197260009598,0.3534990527340662,0.4958314451460153,0.14233239241194912,0.1809724283481898,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.0920923150491301,0.3234007107855431,0.0918596803394463,0.4634840883616695,0.1552791899669969
926,0.1553086872219368,0.1319025436082164,0.179850226189016,0.3384520022299356,0.4827964662943425,0.14434446406440687,0.1783461736629735,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.0930288932244117,0.3364416588076349,0.0886066577026471,0.4603928911396024,0.1553086872219368
927,0.1536567072155158,0.1291145737602392,0.1769089909293255,0.2031855891619614,0.3588340166286554,0.155648427466694,0.1437085865373478,divergent_low_bayes,False,Bayesian posterior entirely below D-S belief; Bayesian more conservative than D-S,0.058191653239315,0.3549399005627852,0.0820114314341336,0.3557445641719578,0.1536567072155158
928,0.1542083981919436,0.1291115154837077,0.1770236074228651,0.2497897633679345,0.4269391659032883,0.1771494025353538,0.1538589299336514,divergent_low_bayes,False,"Bayesian posterior entirely below D-S belief; S2 low structural damage, VIIRS high functional loss; Bayesian more conservative than D-S",0.071550644254772,0.3372720051480137,0.0871909534304013,0.4023651477863745,0.1542083981919436
