grid_id,p_s2_only,p_viirs_only,p_both,kl_s2_vs_neutral_prior,kl_viirs_vs_neutral_prior,kl_both_vs_neutral_prior,kl_s2_vs_s2_global,kl_viirs_vs_viirs_global,kl_both_vs_both_global,kl_s2_vs_viirs,kl_viirs_vs_s2,jsd_s2_viirs,abs_diff_s2_viirs,best_single_sensor_kl,fusion_kl_loss,fusion_suppression_ratio,conflict_rank
778,0.04126505513302109,0.5642343469409392,0.156061963450498,0.5212032503426577,0.008274952910629886,0.2600655460508889,0.0009310632259075403,0.007484080028944247,1.625748365190454e-06,0.6480452941213838,1.132123190706765,0.1847680681286427,0.5229692918079181,0.5212032503426577,0.2611377042917688,0.5010285413993246,3
779,0.04993675051822592,0.5576320472046121,0.1559543086803096,0.4948182135809472,0.006657693860367235,0.2602472925710132,2.471916584109539e-06,0.00595015749571326,1.1345510071340912e-06,0.6057210835759159,1.0073937376364765,0.17162757030323886,0.5076952966863862,0.4948182135809472,0.23457092100993399,0.4740547428769224,3
780,0.04592099547280309,0.543236230154402,0.1559004141026521,0.5068221630191108,0.0037434165884847465,0.2603383123365297,0.0002178558294444891,0.00321758921928722,9.217143845720874e-07,0.5893022320811285,1.0056881738720596,0.16833615813388175,0.49731523468159894,0.5068221630191108,0.24648385068258105,0.48633202860405866,3
781,0.022414194842568073,0.5098374917937832,0.1550944743890224,0.5858556066047347,0.00019356497904157374,0.26170205868062135,0.010245232962980008,8.93080685303799e-05,3.753886466270292e-07,0.6048446078389806,1.254551785046361,0.17924473109205646,0.48742329695121517,0.5858556066047347,0.3241535479241133,0.5532993868620829,3
782,0.03209202636294065,0.499367074319888,0.1551788616965851,0.5512064839914919,8.011900470588544e-07,0.26155903329704533,0.00400614774750911,2.8705520162672447e-05,2.0062179476669473e-07,0.5500226806594617,1.0405805128796712,0.1614213986781154,0.46727504795694735,0.5512064839914919,0.28964745069444653,0.5254790339130289,3
783,0.031118481006279793,0.49521185732165496,0.1550478909616787,0.5545383027189956,4.585332146302655e-05,0.2617810347388668,0.004480047329289234,0.00012620624161139085,4.951411589431917e-07,0.5456035964652618,1.0412185769820805,0.16048651497200067,0.4640933763153752,0.5545383027189956,0.2927572679801288,0.5279297508299969,3
784,0.07359243261782378,0.36164300111420344,0.1533711624674593,0.4303133188630385,0.03878951613857383,0.26463476658049956,0.004940696941424308,0.040555821485116036,1.5865309738636105e-05,0.2278419056918829,0.3380426326653887,0.06528044326228649,0.28805056849637967,0.4303133188630385,0.16567855228253892,0.38501841569833356,2
785,0.08662907037363084,0.3622683223248679,0.1534764682613267,0.3984786257533349,0.03843503021237535,0.2644549046964144,0.011376081731302563,0.040193442537727386,1.4264802074367153e-05,0.2041606491553763,0.28922648960004615,0.057790784402652506,0.27563925195123706,0.3984786257533349,0.1340237210569205,0.3363385446422501,2
786,0.09589473068814942,0.38999363295102746,0.1541141400114835,0.37717919806964034,0.02440194185213687,0.2633675854352864,0.01727673037631762,0.025810395691282406,6.394635939025242e-06,0.22121535276771132,0.3070909119133929,0.062093320030552304,0.29409890226287805,0.37717919806964034,0.11381161263435396,0.3017441397002504,2
787,0.08520068185029403,0.43801605013196127,0.154809042507364,0.40185616200632923,0.0077038234621288545,0.2621862310786335,0.010560470864394739,0.008506121696843998,1.369433121166841e-06,0.3062244909915081,0.44332383587611207,0.0863653159560184,0.35281536828166726,0.40185616200632923,0.13966993092769575,0.3475619988763441,2
788,0.06434576740754637,0.45784648996119787,0.1549494557890001,0.45438589969060456,0.0035580587507588815,0.26194797307988027,0.0018689630662949482,0.004110050296505824,8.026755901389504e-07,0.3843202230505116,0.6025636933614702,0.11002511237122248,0.3935007225536515,0.45438589969060456,0.19243792661072429,0.4235121000492247,2
789,0.06584085384947426,0.4447500602445408,0.1549954545307908,0.45040202236705723,0.006117596896052735,0.26186995360953125,0.002274029860927243,0.006834896119688287,6.49756777259538e-07,0.3602022399359616,0.5607367372515768,0.10319099725848069,0.37890920639506653,0.45040202236705723,0.18853206875752598,0.4185861949879987,2
790,0.09338941363086287,0.45764501290124676,0.1552788649584866,0.3828368481803081,0.003592193212853423,0.26138961125107524,0.015579824754024238,0.004146727871925847,6.383980161387272e-08,0.31738424035931256,0.44868465322851486,0.08873683370949945,0.36425559927038387,0.3828368481803081,0.12144723692923287,0.31722974814596155,2
791,0.07164621419252558,0.4768587687798628,0.155308508627874,0.43527065409894095,0.0010714158634495229,0.2613394046299032,0.004184754556140667,0.0013834278322521522,3.7945758379922504e-08,0.39666395220891637,0.6038226517083589,0.11246659451474397,0.4052125545873372,0.43527065409894095,0.17393124946903776,0.3995933284983224,2
792,0.12332404022567857,0.4875693218308218,0.1557181547746584,0.31965117638348084,0.0003090753633305781,0.260646284264458,0.04026960927784139,0.0004858950169706437,3.6552167975386664e-07,0.3012271047088841,0.39506020953801724,0.08224181578644174,0.36424528160514325,0.31965117638348084,0.05900489211902282,0.18459150623689718,2
793,0.11612812525828367,0.4546862448317881,0.1552505096010517,0.33400828179386743,0.004112312952588168,0.2614376421647544,0.0335025389981963,0.004704194208370906,9.487750408227174e-08,0.26836177209325246,0.357247686182762,0.07390108079033694,0.33855811957350446,0.33400828179386743,0.07257063962911303,0.21727197672870838,2
794,0.09095171037976142,0.4914321159759916,0.155705384429428,0.3884129592406613,0.00014682445924573718,0.260667872370558,0.013999865739932067,0.00027488658552045353,3.360202906475579e-07,0.3745397124827905,0.5336675947558526,0.10434816684481409,0.4004804055962302,0.3884129592406613,0.12774508687010333,0.3288898679380887,2
795,0.04659742425376522,0.5305012407198532,0.1560697921466598,0.504775194666831,0.0018618070999396295,0.260052332807055,0.00015659749119113905,0.0014967251840380044,1.6649012144996905e-06,0.5620254522672065,0.9577464007193901,0.1610189829746601,0.48390381646608793,0.504775194666831,0.244722861859776,0.4848155464955078,3
796,0.04630283801552881,0.5434693036121702,0.1560380328818943,0.5056653795175661,0.0037839358499561146,0.26010593885960376,0.0001820012153332792,0.003255166546741954,1.508952231537436e-06,0.5885461522373168,1.002118172448479,0.16804628613110117,0.49716646559664135,0.5056653795175661,0.2455594406579623,0.4856164780199906,3
797,0.042098300134985764,0.5531427000289811,0.156025595638242,0.5185909147951009,0.0056589758836991175,0.26012693360938877,0.0007647840720262575,0.00500810561605753,1.4499680204049835e-06,0.6219769121844144,1.0839478148798578,0.17781242017115467,0.5110443998939954,0.5185909147951009,0.2584639811857121,0.4983966625945099,3
798,0.03910617015782349,0.5573331607429408,0.1560740328924946,0.528054150036721,0.006588665574892766,0.2600451754865426,0.0014443858755946778,0.0058849018588156485,1.6863043204425271e-06,0.6408368765587656,1.13768158332928,0.18352250043652835,0.5182269905851173,0.528054150036721,0.26800897455017836,0.5075407030349841,3
799,0.04254013889945062,0.5597560795656782,0.1562671017747297,0.5172126969918552,0.007158676682066607,0.2597194679633805,0.0006836187950421835,0.0064243300443104015,2.805287348467975e-06,0.634274899639755,1.1004714531409108,0.18087246264635465,0.5172159406662276,0.5172126969918552,0.2574932290284747,0.4978478496875137,3
800,0.03926611282869045,0.5574435782420598,0.1563202807561516,0.5275424201410274,0.0066141244874448266,0.25962980460635526,0.001402180299606856,0.005908967043399653,3.163172999243332e-06,0.6405201985042129,1.1358589514185127,0.18339500706897952,0.5181774654133694,0.5275424201410274,0.2679126155346721,0.5078503743131241,3
801,0.03874025157449991,0.5524899977183946,0.1559593320076618,0.5292274559846948,0.005520566106714732,0.2602388100574863,0.0015435089743552292,0.004877934474002664,1.1555130739160065e-06,0.6319726827490159,1.126131325811128,0.18132992945894005,0.5137497461438947,0.5292274559846948,0.2689886459272085,0.5082666118044104,3
802,0.046419656342275885,0.5389155372431771,0.1557552403228325,0.5053121417755236,0.003031903464990604,0.2605835986486801,0.00017169288104544513,0.002560613380188752,4.582262585443994e-07,0.5790985703834874,0.9862888994317089,0.16554779901512792,0.4924958809009012,0.5053121417755236,0.24472854312684356,0.4843116222518161,3
803,0.0436506889467707,0.5509296657648307,0.1560876557333855,0.5137696423391594,0.0051966697586439195,0.26002218445504355,0.0005006713585182067,0.00457373317699223,1.7559827670258392e-06,0.6122748119597381,1.0573486157302225,0.17488673669023347,0.50727897681806,0.5137696423391594,0.2537474578841159,0.4938934436235282,3
804,0.041968364789159336,0.5637166446053344,0.1563085700510662,0.5189971382216559,0.008141741689049554,0.2596495478053492,0.0007895720472148602,0.007357403425789576,3.082520610373776e-06,0.6445585022562725,1.1211547968793298,0.18367580640417625,0.5217482798161751,0.5189971382216559,0.25934759041630673,0.49970909532364943,3
805,0.03847849991216503,0.56271727644575,0.1561008229706682,0.5300689581512338,0.007887673909569286,0.2599999636768022,0.0016166185004344372,0.007115950017812789,1.82466985788215e-06,0.6543929292203149,1.16503785525357,0.18720117610309983,0.524238776533585,0.5300689581512338,0.27006899447443156,0.5094978498955569,3
806,0.040964166931920676,0.5657467977585533,0.1563404932373946,0.5221508707201807,0.008670370391212628,0.2595957306211075,0.0009954025680234489,0.0078604068307703,3.3048238997041924e-06,0.6522953957346003,1.1412802187748623,0.1859440839896705,0.5247826308266326,0.5221508707201807,0.2625551400990732,0.5028338643521593,3
807,0.03824061032549963,0.5613222367516715,0.1564025477914312,0.5308353524191304,0.007539802115195754,0.2594911390667418,0.001684669132209913,0.006785686898275162,3.7590586543607626e-06,0.652250873409507,1.1635727360209616,0.18671938562663593,0.5230816264261718,0.5308353524191304,0.27134421335238856,0.511164548698226,3
808,0.03578734447384331,0.5644434503811062,0.1558317193202561,0.538830364578737,0.008329066854413515,0.2604543594001202,0.002477925976535818,0.007535554596586433,6.824274037895567e-07,0.6675371885720571,1.210742592363234,0.19139458150112934,0.5286561059072629,0.538830364578737,0.2783760051786168,0.516630137197732,3
809,0.04049268366497751,0.5622519892340836,0.1563704548144915,0.5236404058979078,0.007770769565758562,0.2595452274126714,0.001100861445384774,0.007004918690555216,3.5204959437095144e-06,0.6464694872896636,1.1356543803546655,0.1845810067944238,0.5217593055691061,0.5236404058979078,0.26409517848523645,0.504344537798571,3
810,0.036415759306075136,0.5643660258665232,0.1559203524804833,0.5367662338196475,0.008309009406641636,0.26030463686908456,0.00225855649970649,0.007516474427889372,9.97881538626795e-07,0.665143886914053,1.2009274414097564,0.19058558184790378,0.5279502665604481,0.5367662338196475,0.27646159695056294,0.5150502761383712,3
811,0.048047601007051056,0.55743760126223,0.1560050291236473,0.500421286471739,0.006612745112769845,0.2601616535919826,5.9797482731984916e-05,0.005907663112237005,1.3550077209007177e-06,0.6113600145301311,1.0273944433958895,0.173540059166097,0.5093900002551789,0.500421286471739,0.24025963287975638,0.4801147340748162,3
812,0.04179206096456883,0.5497882530327081,0.1561357699810282,0.5195489974147923,0.00496596601193787,0.25994099415112415,0.0008238774640283806,0.004357436737647248,2.0133532370569373e-06,0.6160883863818299,1.0766431168105042,0.17636530130699038,0.5079961920681393,0.5195489974147923,0.2596080032636682,0.4996795385140642,3
813,0.06091393764047628,0.5537229613216955,0.1562929676185601,0.46367229641842533,0.005783471287169252,0.2596758537236457,0.0010809529582446083,0.005125276760249153,2.9766813775665858e-06,0.5641998397191145,0.8901632130949759,0.15851897195809292,0.49280902368121926,0.46367229641842533,0.20399644269477962,0.4399582297034411,3
814,0.06686332065591145,0.5565541709931393,0.1563954024403452,0.44769848309378,0.006410458258083868,0.259503180908197,0.0025720225060052414,0.005716527220792023,3.705268209030837e-06,0.5525403300367377,0.8494886453385369,0.1543683367544164,0.48969085033722787,0.44769848309378,0.188195302185583,0.4203617150656315,3
815,0.04778062630040912,0.5629727802429007,0.1563603304449971,0.5012193396600645,0.007952243954585811,0.25956229227985683,7.412537226598364e-05,0.007177295005289901,3.4468565458170694e-06,0.623732192106518,1.0482780869435575,0.17678998389258943,0.5151921539424915,0.5012193396600645,0.24165704738020766,0.48213831402456175,3
816,0.042089603390702474,0.5669688107200248,0.1564314855311233,0.5186180907785343,0.008996655694813178,0.259442375136656,0.0007664300769922913,0.008171267462961783,3.980859728990038e-06,0.6510735148774928,1.1306016715009675,0.1853133790616557,0.5248792073293224,0.5186180907785343,0.25917571564187825,0.4997429134275113,3
817,0.04620030118135888,0.5636306291409227,0.1563904627612893,0.5059756872248946,0.008119714425381237,0.2595115058243296,0.00019130396227531096,0.0073364618791442945,3.668308368416813e-06,0.630271598305043,1.06864746287323,0.17887233495846164,0.5174303279595638,0.5059756872248946,0.24646418140056503,0.4871067674265885,3
818,0.04451041791253419,0.551975516893864,0.1560662104615833,0.5111245393815339,0.005412681490363343,0.2600583779038623,0.00037937055821188337,0.004776543813046846,1.6469307567786202e-06,0.6115973997383138,1.0504301667040574,0.17448964334985004,0.5074650989813299,0.5111245393815339,0.2510661614776716,0.4912034976474898,3
819,0.03748469132047583,0.5555625500797641,0.1561168911869226,0.5332809081138685,0.0061871648446635286,0.2599728490448283,0.0019111649934300222,0.005505750390446859,1.9102729416536944e-06,0.642714152571018,1.1543887453166286,0.18447679091407146,0.5180778587592882,0.5332809081138685,0.2733080590690402,0.5125029884075322,3
820,0.0389347079157752,0.5573601444256205,0.1562771387114061,0.5286034924883922,0.00659488262754316,0.25970254336783233,0.0014903873981907123,0.0058907783140648914,2.871192334794352e-06,0.64148241513537,1.140144349432082,0.18373844606066186,0.5184254365098453,0.5286034924883922,0.2689009491205599,0.5087006668357659,3
821,0.03740577681684534,0.5666682987249534,0.1563247034081669,0.5335371207567612,0.00891585325753097,0.25962234868203027,0.0019357178895448562,0.008094258192302715,3.193902605857211e-06,0.6666068592687867,1.1943211515949166,0.19065971915153812,0.5292625219081081,0.5335371207567612,0.2739147720747309,0.5133940290531505,3
822,0.037147474408716484,0.572357513616741,0.1563065785993638,0.5343769656309793,0.010508078015453795,0.2596529053178561,0.0020172956809533273,0.009614671706770744,3.068908808615662e-06,0.6798699218670642,1.2182421846548168,0.19413280524617083,0.5352100392080246,0.5343769656309793,0.27472406031312313,0.514101613621642,3
823,0.04509646550785462,0.5680012911399648,0.1565734044452131,0.5093314451315565,0.009277074915899713,0.25920331479736897,0.0003066652264420251,0.00843865435811076,5.160492400713233e-06,0.6431739921928313,1.096272854760448,0.1824685368215176,0.5229048256321102,0.5093314451315565,0.2501281303341875,0.4910910817013886,3
824,0.04553456186526209,0.5649211994092692,0.1563958152272578,0.5079962433758024,0.008453371076677256,0.25950248524051733,0.00025752986599269535,0.007653828504927358,3.7083651510509425e-06,0.6351854117791034,1.0807843550698906,0.18030664115143594,0.5193866375440072,0.5079962433758024,0.24849375813528507,0.4891645585486266,3
825,0.03995392669016693,0.5445925386353615,0.1560963049048074,0.5253494839347125,0.003982277996718436,0.26000758813016206,0.0012283759087319667,0.003439330831489562,1.8009529743074747e-06,0.6116194709857155,1.0830072805433915,0.1756932697812036,0.5046386119451945,0.5253494839347125,0.2653418958045504,0.5050769134048024,3
826,0.04806681139986319,0.5170231781243021,0.1554096027421503,0.5003639220708729,0.0005796892087570546,0.2611682348344848,5.88267044526981e-05,0.00038473207329654466,6.405355618782662e-12,0.5317290907401002,0.9004739448659931,0.15266555796582387,0.4689563667244389,0.5003639220708729,0.23919568723638807,0.4780434333603048,3
827,0.036442481836605436,0.4822211424014481,0.155006857720184,0.5366787101139442,0.0006323088377480045,0.26185061491003747,0.0022494788890948508,0.0008766350669609096,6.143468953060099e-07,0.5043312891142301,0.923832799380005,0.14786518161097323,0.44577866056484267,0.5366787101139442,0.2748280952039067,0.5120905488230695,2
828,0.02696189537135777,0.4567219802014569,0.1543973156624898,0.5691298244144049,0.003750665509536094,0.26288573222537204,0.006869584201280785,0.00431685100746447,3.900438130181264e-06,0.49079586542974957,0.97573992802366,0.1464868723818034,0.4297600848300991,0.5691298244144049,0.3062440921890328,0.5380918009421432,2
829,0.03036500272644815,0.47129966763510883,0.1547704267460812,0.5571385070623067,0.001648324012297992,0.2622517820203273,0.0048683567803029775,0.0020305048837151764,1.5517136519910442e-06,0.5048145924031445,0.9717439050556456,0.14949394719995363,0.4409346649086607,0.5571385070623067,0.29488672504197944,0.5292879980543173,2
830,0.08524575881415632,0.3458103068983016,0.1537500464021697,0.40174917606286753,0.04833277675418443,0.2639880330942548,0.010585811902076477,0.05029892785809542,1.0505571554488913e-05,0.18730468083681437,0.2649337789899493,0.053083181481778666,0.2605645480841453,0.40174917606286753,0.13776114296861275,0.3429033615418175,2
831,0.08091684644271271,0.3852310907036204,0.1540303617900722,0.4121442424437486,0.026580154725308364,0.26351026077772916,0.00827301473878463,0.028048723024409583,7.250421124864025e-06,0.24332668175040761,0.3539056980003574,0.06917907510482765,0.3043142442609077,0.4121442424437486,0.14863398166601943,0.3606358317289989,2
832,0.07669383419525222,0.4517865861947643,0.1547208355315202,0.42252782468964256,0.004656298078085819,0.26233598070870245,0.006259611603289885,0.005284779830822844,1.8025218453368748e-06,0.3453080563639894,0.515411592137769,0.0978903636914457,0.3750927519995121,0.42252782468964256,0.1601918439809401,0.3791273251616153,2
833,0.08834349896686601,0.49866418856659095,0.155625423837745,0.3944587417070008,3.5687886166164712e-06,0.26080307293810123,0.012389037980554171,4.034518647984698e-05,1.7950434056570176e-07,0.39226272342799484,0.5632458979350017,0.10934320074798248,0.41032068959972495,0.3944587417070008,0.13365566876889956,0.3388330759017058,2
834,0.0799697337305364,0.5003237100928859,0.1555654322287587,0.4144517357487165,2.0957646311312245e-07,0.2609045410962456,0.007800184009779443,1.6038918078751813e-05,9.402142834568652e-08,0.41499581754723336,0.6123716523543501,0.11636179488348544,0.4203539763623495,0.4144517357487165,0.1535471946524709,0.37048269173027926,2
835,0.08304788734376911,0.44742155163663455,0.1548795709479969,0.40699620096713074,0.005539221702402085,0.26206653721042567,0.009380811831762245,0.006222800435180163,1.065927421498936e-06,0.3245398148112778,0.47363660509039096,0.09158189444671339,0.36437366429286544,0.40699620096713074,0.14492966375670507,0.35609586382456104,2
836,0.10560592448971146,0.4495818533452093,0.1550824492076729,0.35591850291621197,0.005092629871819285,0.2617224442040564,0.024524010227269827,0.0057489405272122054,4.0471608948856007e-07,0.28121879399959315,0.3840553105102099,0.07802483990989115,0.3439759288554978,0.35591850291621197,0.09419605871215558,0.2646562568126182,2
837,0.09748624713738872,0.45904880878468174,0.1550193379016641,0.3736228568893248,0.0033577599938813887,0.2618294508746145,0.018392411202881917,0.0038945754544592245,5.76730512614229e-07,0.3109064623323897,0.43438248290079956,0.08665273848544498,0.361562561647293,0.3736228568893248,0.11179340601471027,0.2992145794972761,2
838,0.12706699715590475,0.48224020594275435,0.1554330844304272,0.3123742683807621,0.0006309532817606739,0.26112848742540445,0.04398044642672276,0.0008750388843437595,2.338713304539787e-09,0.286501483976875,0.372726718706721,0.07811130783952075,0.3551732087868496,0.3123742683807621,0.051245780955357645,0.16405250413549644,2
839,0.10496477807204221,0.46128957025567163,0.1552509213836313,0.3572904485807783,0.00299999593599605,0.2614369446056619,0.024013820036806396,0.0035085277281630065,9.438290089752851e-08,0.29900587380120913,0.4093984623572989,0.0828806558716371,0.35632479218362945,0.3572904485807783,0.09585350397511638,0.2682789432403348,2
840,0.07362824445325779,0.49225654813192027,0.1555853652186156,0.43022262505060826,0.00011992688789595665,0.26087082394642547,0.004955131595202902,0.00023758274557512775,1.1938545834333427e-07,0.4171351488853507,0.6299675301308341,0.1177349663980537,0.4186283036786625,0.43022262505060826,0.1693518011041828,0.393637598869333,2
841,0.048093550825697155,0.5077394580071519,0.1555832172798077,0.5002840885533036,0.00011980320483466044,0.2608744570931346,5.748887947089722e-05,4.202840440265931e-05,1.1650689006722972e-07,0.5143950627580262,0.8720252241602005,0.14802951852591406,0.45964590718145476,0.5002840885533036,0.23940963146016903,0.47854736326410413,2
842,0.0376469525663296,0.5330180942942692,0.1556700631424957,0.5327546345636269,0.002181976571211955,0.26072758901756443,0.001861222122557014,0.0017851260566178438,2.608838227577382e-07,0.596092852950159,1.0749892968667347,0.1722405511856523,0.49537114172793956,0.5327546345636269,0.2720270455460625,0.5106047472846044,3
843,0.04008753003697899,0.5473732174446527,0.1558957351305101,0.5249249573460336,0.004495183066898889,0.2603462154518709,0.0011960524774866348,0.003917137209365096,9.042777445587738e-07,0.6168459947221494,1.09059633712055,0.1770209820402064,0.5072856874076738,0.5249249573460336,0.2645787418941627,0.5040315538278948,3
844,0.04497286606738368,0.5402178894579598,0.1561926992518543,0.509708947833896,0.0032384546401334896,0.2598449516446584,0.0003213320270888621,0.0027507258140046856,2.340569684022701e-06,0.5863138228857994,1.0068400283514374,0.16778573439533925,0.4952450233905761,0.509708947833896,0.2498639961892376,0.49020916201507087,3
845,0.04760307142036141,0.5438820549232617,0.1559164995507752,0.501750961830549,0.0038562288767850506,0.2603111441444139,8.452119450382684e-05,0.0033222496833750226,9.829273895043409e-07,0.5852303973015927,0.988999089248293,0.16687012538171603,0.4962789835029003,0.501750961830549,0.2414398176861351,0.48119452886604325,3
846,0.03922937520109037,0.5489788435781797,0.1559120908512901,0.5276599005586297,0.004805556975578072,0.26031859020669124,0.0014118145151105627,0.004207244348135797,9.659545423546792e-07,0.6230433872668106,1.1074824088236273,0.17887119533193585,0.5097494683770893,0.5276599005586297,0.2673413103519384,0.5066545895735229,3
847,0.040502803561150505,0.5477596389258461,0.1559674675601585,0.5236083747222249,0.00456892884144891,0.26022507257102934,0.0010985380227383264,0.003986005437963805,1.1898689131196972e-06,0.616241403162446,1.0864478142941412,0.17675085392476148,0.5072568353646956,0.5236083747222249,0.26338330215119554,0.5030158318054421,3
848,0.054677924289573986,0.5297521960423066,0.1560428394121633,0.48108191856753146,0.0017714325771193348,0.2600978254874414,0.00018426628814963847,0.0014158053629158042,1.5320621192835109e-06,0.5359153690009462,0.874682372476879,0.15240261025444807,0.47507427175273265,0.48108191856753146,0.22098409308009004,0.4593481578731785,3
849,0.04341181319230461,0.556092668593177,0.1562653242659552,0.5145077135441439,0.006306041513570858,0.2597224653337312,0.0005375039540563035,0.0056179357196261825,2.7936954274980974e-06,0.6237184726937063,1.077336358466706,0.17791392708557927,0.5126808554008724,0.5145077135441439,0.2547852482104127,0.4952019989269851,3
850,0.037659029792904475,0.5669958489127185,0.1562497058024657,0.5327154927226834,0.009003943828921133,0.2597488034039419,0.0018575339323544954,0.008178214311624396,2.6928709015342596e-06,0.6664232261648415,1.1917611321647665,0.19053599555950193,0.529336819119814,0.5327154927226834,0.27296668931874146,0.5124061399521568,3
851,0.042363781314934575,0.5635790676691036,0.1563324829817088,0.5177622278466032,0.008106524730765063,0.2596092338541448,0.0007154380569674478,0.007323923011307576,3.248316759409684e-06,0.6429306708490844,1.1155843517714226,0.18314819650682207,0.521215286354169,0.5177622278466032,0.2581529939924584,0.498593717556664,3
852,0.044683660146807275,0.5620046514054158,0.1561478534992464,0.5105936443824413,0.007708983522907886,0.2599206065997707,0.0003570417956992528,0.006946254631557784,2.0807503767464233e-06,0.6318537336308678,1.081377063583666,0.17967536051406524,0.5173209912586085,0.5105936443824413,0.2506730377826706,0.4909442969778003,3
853,0.036919611272664,0.5632105234389699,0.1560634989098125,0.5351193884097938,0.00801256391299298,0.26006295447176997,0.0020908082598747445,0.0072346140866239445,1.6333908159908055e-06,0.6608911099654684,1.189335201346834,0.18933821900773984,0.526290912166306,0.5351193884097938,0.2750564339380238,0.5140094713357423,3
854,0.03624624902408229,0.5643654819044703,0.1562573332904316,0.5373219016254908,0.008308868575119172,0.2597359406198418,0.002316613509103789,0.0075163404624446276,2.741878769351022e-06,0.6657422725690252,1.203482066148978,0.19079144304506676,0.5281192328803881,0.5373219016254908,0.277585961005649,0.5166101738378873,3
855,0.042073250052213094,0.5657567137579963,0.1563908001422838,0.5186691975175239,0.00867299356004729,0.2595109372251312,0.0007695303016006958,0.007862904836420957,3.670826847893211e-06,0.6485414858496765,1.12670270918593,0.18466896970405763,0.5236834637057832,0.5186691975175239,0.25915826029239275,0.49966001746929795,3
856,0.038155511468002605,0.5619548665991801,0.1561811494503339,0.5311098833757014,0.007696577113756445,0.2598644347446605,0.0017093856836726887,0.00693447662349661,2.272195443317232e-06,0.6538915102202559,1.1669828415416394,0.18716710603803519,0.5237993551311776,0.5311098833757014,0.27124544863104094,0.5107143683846019,3
857,0.038865916140279566,0.5639081547054642,0.1559547167513399,0.5288241129402641,0.008190892593050565,0.26024660348512896,0.0015090641697685855,0.007404137022888606,1.1362467112373742e-06,0.6555892984270925,1.1637003119609095,0.18739527979302142,0.5250422385651846,0.5288241129402641,0.26857750945513514,0.5078768212021255,3
858,0.04486494110565737,0.558485909553176,0.1562941501605307,0.510038867726063,0.006856889932941215,0.259673859876774,0.0003344296856446034,0.006138575821593592,2.9846385055031736e-06,0.6238928976812641,1.067571657271675,0.17757790825228864,0.5136209684475186,0.510038867726063,0.250365007849289,0.49087436995832573,3
859,0.044079898578457045,0.5553689304196272,0.1562387069467614,0.5124469129561742,0.006144030293660056,0.25976735234605414,0.00043792068688206995,0.005465059773943293,2.6229784283226046e-06,0.6200073006741891,1.0667649830589174,0.17677890925582296,0.5112890318411701,0.5124469129561742,0.25267956061012004,0.49308436488079666,3
860,0.05929437227725814,0.5545177772290664,0.1565079552543491,0.46812564805214973,0.005956210975849863,0.2593135440477108,0.0007799427868162099,0.0052879840068949455,4.597521150836526e-06,0.5705944041172435,0.90668543204199,0.16049648698514368,0.4952234049518082,0.46812564805214973,0.20881210400443895,0.44605995179562785,3
861,0.04169781311790247,0.5630748414974805,0.156351114173142,0.5198443264375345,0.007978110687022179,0.2595778272023638,0.0008425345026784829,0.007201873485174787,3.3804978123315975e-06,0.6441138296939899,1.1225019042210316,0.18363673204306213,0.5213770283795781,0.5198443264375345,0.26026649923517076,0.5006623829459931,3
862,0.04462910237882165,0.5615181712337801,0.1563370540344489,0.5107607588594271,0.007588183802445796,0.25960152817405524,0.00036399764360089005,0.006831595432539528,3.280502965851296e-06,0.6310125590072752,1.0804274295625058,0.17947342888000417,0.5168890688549584,0.5107607588594271,0.2511592306853718,0.49173556568095034,3
863,0.040389145424411334,0.554434554869246,0.156021876496804,0.5239682734199489,0.005938004163967399,0.2601332119523784,0.0011247842996154524,0.0052708276565006165,1.4325579703054802e-06,0.6304029786535671,1.1104485067588388,0.18046135123925394,0.5140454094448347,0.5239682734199489,0.2638350614675705,0.5035325130384614,3
864,0.05324637505374052,0.5554914506239501,0.1564402405946185,0.48518191700870195,0.006171307682067348,0.25942762294370036,8.183908870359547e-05,0.005490790669840137,4.049215690822517e-06,0.5909529656352718,0.9665055469745283,0.1670501830120546,0.5022450755702096,0.48518191700870195,0.22575429406500158,0.4652982441242809,3
865,0.04076082505817889,0.5589551136668506,0.1561992949411219,0.522792581642177,0.0069676084740402655,0.2598338259790588,0.0010401873888186818,0.006243371905644085,2.3800698754881684e-06,0.6385968693777456,1.1208497106262663,0.18247682626323067,0.5181942886086717,0.522792581642177,0.2629587556631182,0.5029886897727618,3
866,0.03073305287906952,0.5549104406406025,0.1559289366970879,0.5558660093298405,0.006042493399029722,0.26029013925236083,0.0046762992867702465,0.005369310096313737,1.0316045565175562e-06,0.665420991398618,1.259218189590483,0.1924660020505025,0.524177387761533,0.5558660093298405,0.2955758700774797,0.5317394212210059,3
867,0.0410324243285211,0.5600519439319246,0.1562850015681529,0.5219356986647317,0.0072299126882675036,0.2596892853073528,0.0009806054814926971,0.006491831547871113,2.923355488739952e-06,0.6399830174743151,1.1209814648796084,0.18275861895216758,0.5190195196034035,0.5219356986647317,0.26224641335737886,0.5024496581250986,3
868,0.03728151449715135,0.567428491968269,0.1560783212169876,0.5339409154134164,0.009120967650321998,0.26003793800397357,0.0019747307102887073,0.008289777162332111,1.708086399452918e-06,0.6686843886571628,1.198827529650813,0.19123026701187285,0.5301469774711177,0.5339409154134164,0.2739029774094428,0.5129836832177713,3
