grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_s2_clipped,u_s2,m_s2_D,m_s2_N,m_s2_U,p_viirs_clipped,u_viirs,m_viirs_D,m_viirs_N,m_viirs_U,conflict_k,belief_damage,belief_no_damage,uncertainty_ds,plausibility_damage,plausibility_no_damage,ds_damage_mid,ds_interval_width,conflict_class,ds_decision_class,ds_source
727,15,36,37.65205759377784,47.11882260452818,0.04174280911684036,0.01617956906557083,0.05956907197833061,1.0,0.7111138701438904,0.7111138701438904,0.0,0.25,0.9412463903427124,0.9412463903427124,0.24668067599956228,both,0.66937106102705,0.581059742718935,s2_low_viirs_high,False,False,0.0417428091168403,0.1897127146522204,0.03382366748207507,0.7764636178657046,0.1897127146522204,0.7111138701438904,0.525,0.3377790883183479,0.13722091168165207,0.525,0.26691448744335117,0.12722027538934166,0.7369167543480736,0.1358629702625848,0.2630832456519264,0.8727797246106583,0.19515176052063404,0.1358629702625848,medium_conflict,likely_no_damage,both
728,15,37,37.65864714215243,47.11889997154386,0.014241772703826427,0.0,0.024764658883213997,1.0,0.7011682987213135,0.7011682987213135,0.0,0.25,0.9251194596290588,0.9251194596290588,0.15548907944823492,both,0.686926526017487,0.5933485682122409,s2_low_viirs_high,False,False,0.0142417727038264,0.16650977258880925,0.011870378369650754,0.82161984904154,0.16650977258880925,0.7011682987213135,0.525,0.3330549418926239,0.1419450581073761,0.525,0.2753294926277931,0.09058232505468676,0.7887868093038816,0.12063086564143174,0.2112131906961185,0.9094176749453133,0.15089775787540263,0.12063086564143174,medium_conflict,likely_no_damage,both
729,15,38,37.66523671782673,47.11897695957987,0.009105765260756016,0.0,0.02174042910337448,1.0,0.6993348002433777,0.6993348002433777,0.0,0.25,0.9221360087394714,0.9221360087394714,0.12755144683091305,both,0.6902290349826217,0.5956603244878351,s2_low_viirs_high,False,False,0.009105765260756,0.1644936194022496,0.007607924975586977,0.8278984556221634,0.1644936194022496,0.6993348002433777,0.525,0.3321840301156044,0.1428159698843956,0.525,0.2761011786992512,0.08449184252411103,0.796210891552724,0.11929726592316488,0.2037891084472759,0.9155081574758889,0.14414047548569348,0.11929726592316488,medium_conflict,likely_no_damage,both
730,15,39,37.67182632066681,47.11905356863218,0.01563926227390766,0.0,0.02864917367696762,1.0,0.7000225186347961,0.7000225186347961,0.0,0.25,0.9232137799263,0.9232137799263,0.16146046890130994,both,0.6843832563608885,0.5915682794526219,s2_low_viirs_high,False,False,0.0156392622739076,0.1690994491179784,0.012994671638778243,0.8179058792432434,0.1690994491179784,0.7000225186347961,0.525,0.33251069635152813,0.14248930364847182,0.525,0.2738140551701298,0.09277299565539021,0.7849756561616904,0.12225134818291926,0.21502434383830948,0.9072270043446097,0.15389866974684985,0.12225134818291926,medium_conflict,likely_no_damage,both
731,15,40,37.67841595053877,47.11912979869686,0.011538195423781872,0.0,0.022342603653669357,1.0,0.681657612323761,0.681657612323761,0.0,0.25,0.894546627998352,0.894546627998352,0.1365148189890912,both,0.6701194168999791,0.5815835918299853,s2_low_viirs_high,False,False,0.0115381954237818,0.1648950691024462,0.009635603892059771,0.825469327005494,0.1648950691024462,0.681657612323761,0.525,0.3237873658537865,0.15121263414621353,0.525,0.2687335640303146,0.08419574027251459,0.7974207171217188,0.11838354260576647,0.20257928287828106,0.9158042597274852,0.1433875115753978,0.11838354260576647,medium_conflict,likely_no_damage,both
732,15,41,37.68500560730866,47.11920564976996,0.01388268917798996,0.0,0.032275255769491196,1.0,0.6618667244911194,0.6618667244911194,0.0,0.25,0.8639000058174133,0.8639000058174133,0.14236868028456756,both,0.6479840353131294,0.5660888247191905,s2_low_viirs_high,False,False,0.0138826891779899,0.17151683717966074,0.011501574238632769,0.8169815885817066,0.17151683717966074,0.6618667244911194,0.525,0.3143866941332817,0.1606133058667183,0.525,0.25869544666309785,0.0857635091008411,0.7927663891521941,0.12147010174696493,0.20723361084780603,0.914236490899159,0.14649855997432357,0.12147010174696493,medium_conflict,likely_no_damage,both
733,15,42,37.69159529084259,47.11928112184754,0.10542970150709152,0.0,0.22550013661384583,1.0,0.6148821115493774,0.6148821115493774,0.0,0.25,0.7961273789405823,0.7961273789405823,0.30254477970679633,both,0.5094524100422859,0.46911668702960013,s2_low_viirs_high,False,False,0.1054297015070915,0.30033342440923055,0.07376563821902368,0.6259009373717457,0.30033342440923055,0.6148821115493774,0.525,0.2920690029859543,0.1829309970140457,0.525,0.19630028449092338,0.18413556387918167,0.6196779192262937,0.19618651689452457,0.3803220807737062,0.8158644361208183,0.282228822326444,0.19618651689452457,low_conflict,likely_no_damage,both
734,15,43,37.69818500100661,47.1193562149257,0.2845725417137146,0.0,0.3235286772251129,1.0,0.5976412296295166,0.5976412296295166,0.0,0.25,0.771069347858429,0.771069347858429,0.4345962179637272,both,0.313068687915802,0.3316480815410614,s2_low_viirs_high,False,False,0.2845725417137146,0.35,0.1849721521139145,0.46502784788608553,0.35,0.5976412296295166,0.525,0.28387958407402036,0.19112041592597961,0.525,0.1673638666874737,0.29902383758264534,0.48029152881999165,0.22068463359736304,0.5197084711800084,0.7009761624173547,0.40936615438132684,0.22068463359736304,low_conflict,insufficient_evidence,both
735,15,44,37.704774737666796,47.11943092900056,0.0011354201706126332,0.0,0.007384840399026871,1.0,0.5260812044143677,0.5260812044143677,0.0,0.25,0.6733191609382629,0.6733191609382629,0.034303625566518094,both,0.524945784243755,0.4799620489706285,s2_low_viirs_high,False,False,0.0011354201706126,0.15492322693268454,0.0009595172138568368,0.8441172558534585,0.15492322693268454,0.5260812044143677,0.525,0.24988857209682463,0.22511142790317534,0.525,0.21115125403761972,0.05001854042177865,0.846875896495361,0.10310556308286022,0.15312410350463887,0.9499814595782212,0.10157132196320875,0.10310556308286022,medium_conflict,likely_no_damage,both
736,15,45,37.71136450068921,47.119505264068245,0.005319047253578901,0.0,0.024073300883173943,1.0,0.4765220880508423,0.4765220880508423,0.0,0.25,0.6054578423500061,0.6054578423500061,0.06521943542525947,both,0.4712030407972634,0.44234212855808436,both_low,False,False,0.0053190472535789,0.16604886725544926,0.004435825482243916,0.8295153072623068,0.16604886725544926,0.4765220880508423,0.525,0.22634799182415008,0.2486520081758499,0.525,0.18886210090029354,0.05044478412551957,0.8420819300054951,0.10747328586898525,0.1579180699945048,0.9495552158744804,0.1041814270600122,0.10747328586898525,low_conflict,likely_no_damage,both
737,15,46,37.71795428993991,47.11957922012491,0.012210195884108543,0.0,0.05431651696562767,0.8,0.4502471089363098,0.4502471089363098,0.0,0.5,0.569837212562561,0.569837212562561,0.09141860522549529,both,0.43803691305220127,0.4116258391365408,both_low,False,False,0.0122101958841085,0.26621101131041836,0.008959707289501668,0.72482928140008,0.26621101131041836,0.4502471089363098,0.4,0.2701482653617859,0.3298517346382141,0.4,0.19876674804495414,0.09725105022013865,0.7698483190779521,0.13290063070190924,0.2301516809220479,0.9027489497798614,0.16370136557109327,0.13290063070190924,low_conflict,likely_no_damage,both
738,16,1,37.42130858456212,47.12037361278744,0.02806439809501171,0.0,0.08412358909845352,0.6976,0.15175090730190277,0.15175090730190277,0.0,0.25,0.04523734375834465,0.04523734375834465,0.06705326307142334,both,0.12368650920689106,0.24444055644482374,both_low,False,False,0.0280643980950117,0.3270423927323023,0.01888615019142721,0.6540714570762705,0.3270423927323023,0.1517509073019027,0.525,0.07208168096840377,0.4029183190315962,0.525,0.05475614598761883,0.03686915241126322,0.7814875018471734,0.18164334574156327,0.21851249815282647,0.9631308475887367,0.12769082528204484,0.18164334574156327,low_conflict,likely_no_damage,both
739,16,2,37.42789764788991,47.120464255603274,0.3313808739185333,0.21499420702457428,0.3129872977733612,1.0,0.11673742532730103,0.11673742532730103,0.0,0.25,-0.056045688688755035,-0.056045688688755035,0.20378223671399623,both,0.2146434485912323,0.26275041401386257,both_low,False,False,0.3313808739185333,0.35,0.21539756804704666,0.43460243195295334,0.35,0.116737425327301,0.525,0.055450277030467975,0.41954972296953197,0.525,0.1144688152523557,0.1631056901134676,0.6293917361038095,0.2075025737827228,0.3706082638961904,0.8368943098865322,0.266856977004829,0.2075025737827228,low_conflict,likely_no_damage,both
740,16,3,37.434486743211764,47.12055451953198,0.18554267287254333,0.0,0.23351708054542542,1.0,0.11163719743490219,0.11163719743490219,0.0,0.25,-0.0836196169257164,-0.0836196169257164,0.14471338217868346,both,0.07390547543764114,0.1642338328063488,both_low,False,False,0.1855426728725433,0.3056780536969503,0.12882634975113433,0.5654955965519153,0.3056780536969503,0.1116371974349021,0.525,0.05302766878157849,0.4219723312184215,0.525,0.08434806831824196,0.09902735534340855,0.7257084720619384,0.17526417259465282,0.2742915279380614,0.9009726446565913,0.18665944164073495,0.17526417259465282,low_conflict,likely_no_damage,both
741,16,4,37.44107587039387,47.120644404568914,0.460722953081131,0.45729637145996094,0.13729265332221985,1.0,0.17845211923122406,0.17845211923122406,0.0,0.25,0.1208697184920311,0.1208697184920311,0.301081905478789,both,0.2822708338499069,0.31008958369493483,both_low,False,False,0.460722953081131,0.24152843554814654,0.3494452590023233,0.40902630544953017,0.24152843554814654,0.178452119231224,0.525,0.08476475663483139,0.39023524336516857,0.525,0.17103687092824965,0.2817405191879922,0.5652943799337979,0.15296510087821005,0.4347056200662023,0.718259480812008,0.3582230696270972,0.15296510087821005,low_conflict,insufficient_evidence,both
742,16,5,37.44766502930239,47.120733910709426,0.11429011076688766,0.04487810656428337,0.15554937720298767,1.0,0.20390158891677856,0.20390158891677856,0.0,0.25,0.17304295301437378,0.17304295301437378,0.15383062647882934,both,0.0896114781498909,0.1752280347049236,both_low,False,False,0.1142901107668876,0.25369958480199173,0.08529475711835456,0.6610056580796537,0.25369958480199173,0.2039015889167785,0.525,0.09685325473546978,0.3781467452645302,0.525,0.09627448417600994,0.08588055939558778,0.7667380956175941,0.14738134498681815,0.23326190438240593,0.9141194406044122,0.15957123188899686,0.14738134498681815,low_conflict,likely_no_damage,both
743,16,6,37.4542542198035,47.12082303794887,0.05177977308630943,0.023744624108076096,0.06930842995643616,1.0,0.23296192288398743,0.23296192288398743,0.0,0.25,0.23209959268569946,0.23209959268569946,0.11409034840392299,both,0.181182149797678,0.2393275048583746,both_low,False,False,0.0517797730863094,0.1962056199709574,0.04162029060595457,0.762174089423088,0.1962056199709574,0.2329619228839874,0.525,0.11065691336989401,0.36434308663010595,0.525,0.09950389733188399,0.05349021901286807,0.8321195574430809,0.11439022354405118,0.16788044255691925,0.946509780987132,0.11068533078489366,0.11439022354405118,low_conflict,likely_no_damage,both
744,16,7,37.46084344176337,47.12091178628264,0.32551109790802,0.3303898572921753,0.1782074123620987,1.0,0.3231579065322876,0.3231579065322876,0.0,0.25,0.3850242495536804,0.3850242495536804,0.3243333924853365,both,0.002353191375732422,0.11414723396301268,both_low,False,False,0.32551109790802,0.26880494157473245,0.23801210625292768,0.4931829521723399,0.26880494157473245,0.3231579065322876,0.525,0.1535000056028366,0.32149999439716337,0.525,0.15222447674845097,0.23915856250049564,0.5943792190746617,0.16646221842484255,0.40562078092533815,0.7608414374995043,0.3223896717129169,0.16646221842484255,low_conflict,insufficient_evidence,both
745,16,8,37.46743269504816,47.12100015570615,0.018972625955939293,0.0,0.10447090119123459,1.0,0.47078901529312134,0.47078901529312134,0.0,0.25,0.5957593321800232,0.5957593321800232,0.11595660195837981,both,0.45181638933718204,0.4287714725360274,both_low,False,False,0.0189726259559392,0.219647267460823,0.01480534050816087,0.7655473920310162,0.219647267460823,0.4707890152931213,0.525,0.2236247822642326,0.2513752177357674,0.525,0.1749170645497782,0.07296504943745988,0.7872734666409166,0.13976148392162346,0.21272653335908334,0.92703495056254,0.1428457913982716,0.13976148392162346,low_conflict,likely_no_damage,both
746,16,9,37.47402197952403,47.12108814621482,0.38485023379325867,0.3264716863632202,0.3835700452327728,1.0,0.5148716568946838,0.5148716568946838,0.0,0.25,0.6572951078414917,0.6572951078414917,0.44898967317319155,both,0.13002142310142517,0.2035149961709976,s2_low_viirs_high,False,False,0.3848502337932586,0.35,0.2501526519656181,0.3998473480343819,0.35,0.5148716568946838,0.525,0.2445640370249748,0.23043596297502517,0.525,0.15543244887547208,0.329287926475049,0.45314510714631145,0.21756696637863943,0.5468548928536885,0.6707120735249509,0.43807140966436875,0.21756696637863943,low_conflict,insufficient_evidence,both
747,16,10,37.48061129505713,47.121175757804075,0.3777047395706177,0.37697833776474,0.36921706795692444,1.0,0.42326170206069946,0.42326170206069946,0.0,0.25,0.5306671857833862,0.5306671857833862,0.4002676754925322,both,0.04555696249008179,0.14438987374305723,both_low,False,False,0.3777047395706177,0.35,0.2455080807209015,0.4044919192790985,0.35,0.4232617020606994,0.525,0.2010493084788322,0.27395069152116774,0.525,0.14857992914386403,0.2920041924205191,0.4921798945070627,0.21581591307241824,0.5078201054929373,0.7079958075794809,0.3999121489567282,0.21581591307241824,low_conflict,insufficient_evidence,both
748,16,11,37.48720064151361,47.12126299046943,0.27471673488616943,0.09805445373058319,0.2883068919181824,1.0,0.5446667671203613,0.5446667671203613,0.0,0.25,0.701712429523468,0.701712429523468,0.40231257787412733,both,0.2699500322341919,0.3014650225639343,s2_low_viirs_high,False,False,0.2747167348861694,0.3422045946121216,0.1807074059912821,0.47708799939659624,0.3422045946121216,0.5446667671203613,0.525,0.25871671438217164,0.21628328561782836,0.525,0.1625146311783202,0.2748196821353064,0.5106602571451407,0.21452006071955285,0.48933974285485926,0.7251803178646936,0.3820797124950828,0.21452006071955285,low_conflict,insufficient_evidence,both
749,16,12,37.49379001875962,47.12134984420634,0.17732173204421997,0.07180649042129517,0.2543248236179352,1.0,0.6467970013618469,0.6467970013618469,0.0,0.25,0.8433050513267517,0.8433050513267517,0.38584657846440124,both,0.46947526931762695,0.44113268852233883,s2_low_viirs_high,False,False,0.1773217320442199,0.3195498824119568,0.12065859342040491,0.5597915241676383,0.3195498824119568,0.6467970013618469,0.525,0.3072285756468773,0.1677714243531227,0.525,0.19222701670780365,0.24584925303392527,0.5464640679903408,0.20768667897573398,0.45353593200965925,0.7541507469660748,0.34969259252179224,0.20768667897573398,low_conflict,insufficient_evidence,both
750,16,13,37.500379426661304,47.12143631901032,0.2676829695701599,0.06294388324022293,0.32836809754371643,0.6256,0.6693843603134155,0.6693843603134155,0.0,0.25,0.876148521900177,0.876148521900177,0.46244483112338597,both,0.4017013907432556,0.4498509735202789,s2_low_viirs_high,False,False,0.2676829695701599,0.49976,0.1339057286977768,0.36633427130222324,0.49976,0.6693843603134155,0.525,0.31795757114887235,0.15704242885112762,0.525,0.13750763600362598,0.3151092518942009,0.3806863157508444,0.3042044323549548,0.6193136842491558,0.6848907481057992,0.46721146807167835,0.3042044323549548,low_conflict,possible_damage,both
751,16,14,37.50696886508479,47.121522414876885,0.019720060750842094,0.0,0.03945830464363098,0.3712,0.6961155533790588,0.6961155533790588,0.0,0.25,0.9171428680419922,0.9171428680419922,0.17672916632711683,both,0.6763954926282167,0.6802968448397517,s2_low_viirs_high,False,False,0.019720060750842,0.42782553642908727,0.011283315181698832,0.560891148389214,0.42782553642908727,0.6961155533790588,0.525,0.3306548878550529,0.14434511214494705,0.525,0.1870900911647965,0.18589664969448977,0.5378016295562749,0.2763017207492354,0.4621983704437252,0.8141033503055103,0.3240475100691075,0.2763017207492354,low_conflict,insufficient_evidence,both
752,16,15,37.51355833389621,47.12160813180159,0.017078809440135956,0.0,0.03478942811489105,1.0,0.7084972858428955,0.7084972858428955,0.0,0.25,0.9370937943458557,0.9370937943458557,0.1704704484355736,both,0.6914184764027596,0.5964929334819317,s2_low_viirs_high,False,False,0.0170788094401359,0.173192952076594,0.014120880015245162,0.8126861679081607,0.173192952076594,0.7084972858428955,0.525,0.3365362107753754,0.13846378922462463,0.525,0.27545355405147004,0.09723510436073667,0.7772708015771813,0.12549409406208173,0.2227291984228184,0.9027648956392631,0.15998215139177752,0.12549409406208173,medium_conflict,likely_no_damage,both
753,16,16,37.52014783296171,47.12169346977999,0.039575476199388504,0.003785727545619011,0.06778313219547272,1.0,0.7039814591407776,0.7039814591407776,0.0,0.25,0.9297677278518677,0.9297677278518677,0.23840973795018708,both,0.6644059829413891,0.5775841880589723,s2_low_viirs_high,False,False,0.0395754761993885,0.1951887547969818,0.03185078827953226,0.7729604569234859,0.1951887547969818,0.7039814591407776,0.525,0.3343911930918693,0.14060880690813063,0.525,0.26294967074254944,0.12569248510949815,0.7352748163071444,0.1390326985833574,0.2647251836928556,0.8743075148905018,0.19520883440117687,0.1390326985833574,medium_conflict,likely_no_damage,both
754,16,17,37.526737362147415,47.12177842880767,0.027692394331097603,0.001338736154139042,0.04641973599791527,1.0,0.7025154232978821,0.7025154232978821,0.0,0.25,0.9275268912315369,0.9275268912315369,0.20593500248613414,both,0.6748230289667845,0.5848761202767491,s2_low_viirs_high,False,False,0.0276923943310976,0.1809464906652768,0.022681552758766484,0.7963719565759567,0.1809464906652768,0.7025154232978821,0.525,0.333694826066494,0.141305173933506,0.525,0.2689502222915069,0.10923666508909363,0.7608174536645675,0.12994588124633893,0.23918254633543257,0.8907633349109065,0.1742096057122631,0.12994588124633893,medium_conflict,likely_no_damage,both
755,16,18,37.533326921319436,47.12186300888025,0.010804333724081516,0.0,0.023195497691631317,1.0,0.6981610655784607,0.6981610655784607,0.0,0.25,0.9205374121665955,0.9205374121665955,0.13714661232893774,both,0.6873567318543792,0.5936497122980654,s2_low_viirs_high,False,False,0.0108043337240815,0.1654636651277542,0.009016609066831577,0.8255197258054142,0.1654636651277542,0.6981610655784607,0.525,0.3316265061497688,0.14337349385023115,0.525,0.27505696517115796,0.0863460995912176,0.7938259690836948,0.11982793132508744,0.20617403091630504,0.9136539004087822,0.1462600652537613,0.11982793132508744,medium_conflict,likely_no_damage,both
756,16,19,37.53991651034389,47.12194720999333,0.031153246760368347,0.0006481827003881335,0.06802426278591156,1.0,0.68043053150177,0.68043053150177,0.0,0.25,0.8926832675933838,0.8926832675933838,0.2073919323358725,both,0.6492772847414017,0.5669940993189811,s2_low_viirs_high,False,False,0.0311532467603683,0.195349508523941,0.025067475316805296,0.7795830161592537,0.195349508523941,0.68043053150177,0.525,0.32320450246334076,0.15179549753665925,0.525,0.2557698707543245,0.11340603238354023,0.7487891570546802,0.13780481056177957,0.2512108429453198,0.8865939676164598,0.18230843766443,0.13780481056177957,medium_conflict,likely_no_damage,both
757,16,20,37.54650612908691,47.122031032142566,0.0661325752735138,0.015415764413774014,0.10198188573122025,1.0,0.6944037675857544,0.6944037675857544,0.0,0.25,0.9145545959472656,0.9145545959472656,0.28629599581168275,both,0.6282711923122406,0.5522898346185684,s2_low_viirs_high,False,False,0.0661325752735138,0.21798792382081345,0.05171647249271686,0.7302956036864697,0.21798792382081345,0.6944037675857544,0.525,0.32984178960323335,0.14515821039676666,0.525,0.24838907945439523,0.15448275913594278,0.6932527422018362,0.1522644986622212,0.306747257798164,0.8455172408640574,0.23061500846705338,0.1522644986622212,medium_conflict,likely_no_damage,both
758,16,21,37.55309577741459,47.12211447532363,0.08568303287029266,0.019354376941919327,0.11428068578243256,1.0,0.7094564437866211,0.7094564437866211,0.0,0.25,0.9385915398597717,0.9385915398597717,0.3235754843421598,both,0.6237734109163284,0.54914138764143,s2_low_viirs_high,False,False,0.0856830328702926,0.226187123854955,0.06630263410219155,0.7075102420428535,0.226187123854955,0.7094564437866211,0.525,0.336991810798645,0.13800818920135496,0.525,0.24757546409633227,0.1772610138470587,0.6649181890397348,0.1578207971132066,0.3350818109602653,0.8227389861529414,0.256171412403662,0.1578207971132066,medium_conflict,likely_no_damage,both
759,16,22,37.55968545519305,47.12219753953217,0.037385404109954834,0.0,0.07191884517669678,0.9952,0.7105873823165894,0.7105873823165894,0.0,0.25,0.9403975605964661,0.9403975605964661,0.23594029995640597,both,0.6732019782066345,0.5844613847446442,s2_low_viirs_high,False,False,0.0373854041099548,0.19986589678446448,0.02991333679086908,0.7702207664246664,0.19986589678446448,0.7105873823165894,0.525,0.33752900660037993,0.13747099339962005,0.525,0.26408406627883907,0.12672868460628028,0.7306876438033152,0.14258367159040444,0.2693123561966847,0.8732713153937196,0.1980205204014825,0.14258367159040444,medium_conflict,likely_no_damage,both
760,16,23,37.56627516228838,47.12228022476392,0.013473817147314548,0.0,0.028402792289853096,0.9424,0.7152886390686035,0.7152886390686035,0.0,0.25,0.9481700658798218,0.9481700658798218,0.15628735449674794,both,0.701814821921289,0.6124103753449023,s2_low_viirs_high,False,False,0.0134738171473145,0.191975194859902,0.01088717847495211,0.7971376266651459,0.191975194859902,0.7152886390686035,0.525,0.3397621035575867,0.13523789644241332,0.525,0.27230951597579783,0.1025720646826569,0.7589253995358026,0.13850253578154045,0.24107460046419735,0.8974279353173431,0.17182333257342713,0.13850253578154045,medium_conflict,likely_no_damage,both
761,16,24,37.572864898566685,47.12236253101459,0.01564921624958515,0.0,0.029218677431344986,0.1664,0.6993377208709717,0.6993377208709717,0.0,0.25,0.9223655462265015,0.9223655462265015,0.1612836875162403,both,0.6836885046213865,0.7161219532349705,s2_low_viirs_high,True,False,0.0156492162495851,0.5029191182875632,0.007778926211452355,0.48930195550098443,0.5029191182875632,0.6993377208709717,0.525,0.33218541741371155,0.14281458258628846,0.525,0.16364991842929794,0.20772447229156832,0.4765793343092441,0.3156961933991876,0.5234206656907558,0.7922755277084317,0.3655725689911621,0.3156961933991876,low_conflict,insufficient_evidence,both
762,16,25,37.579454663894055,47.122444458279915,0.03317354619503021,0.0,0.07851120829582214,0.664,0.6874037981033325,0.6874037981033325,0.0,0.25,0.9038837552070618,0.9038837552070618,0.2154927891289634,both,0.6542302519083023,0.6208611763358115,s2_low_viirs_high,False,False,0.0331735461950302,0.3367408055305481,0.02200265952701088,0.6412565349424411,0.3367408055305481,0.6874037981033325,0.525,0.32651680409908296,0.14848319590091705,0.525,0.2126480596019481,0.16344300350443935,0.6120209106199601,0.22453608587560062,0.38797908938004,0.8365569964955607,0.27571104644223965,0.22453608587560062,medium_conflict,likely_no_damage,both
763,16,26,37.586044458136605,47.12252600655566,0.009895953349769115,0.0,0.028030745685100555,1.0,0.6888512969017029,0.6888512969017029,0.0,0.25,0.9059630036354065,0.9059630036354065,0.12949121422177376,both,0.6789553435519338,0.5877687404863536,s2_low_viirs_high,False,False,0.0098959533497691,0.16868716379006699,0.008226633046197737,0.8230862031637353,0.16868716379006699,0.6888512969017029,0.525,0.3272043660283089,0.14779563397169113,0.525,0.2705332597393531,0.08527592232991725,0.793319281396381,0.12140479627370178,0.20668071860361903,0.9147240776700828,0.14597832046676815,0.12140479627370178,medium_conflict,likely_no_damage,both
764,16,27,37.59263428116039,47.122607175837615,0.014591291546821594,0.0,0.046939924359321594,1.0,0.7030022740364075,0.7030022740364075,0.0,0.25,0.9283469319343567,0.9283469319343567,0.1576925311389371,both,0.6884109824895859,0.5943876877427101,s2_low_viirs_high,False,False,0.0145912915468215,0.18129328290621433,0.011945988400456535,0.806760728693329,0.18129328290621433,0.7030022740364075,0.525,0.3339260801672935,0.14107391983270645,0.525,0.2710837151754012,0.09712950277835687,0.7722944962359253,0.13057600098571776,0.2277055037640746,0.902870497221643,0.16241750327121574,0.13057600098571776,medium_conflict,likely_no_damage,both
765,16,28,37.59922413283153,47.12268796612155,0.00935126468539238,0.0,0.03026503510773182,1.0,0.653533399105072,0.653533399105072,0.0,0.25,0.8542050719261169,0.8542050719261169,0.11772830291946854,both,0.6441821344196796,0.5634274940937757,s2_low_viirs_high,False,False,0.0093512646853923,0.17017669007182118,0.0077598974132467285,0.8220634125149322,0.17017669007182118,0.653533399105072,0.525,0.3104283645749092,0.1645716354250908,0.525,0.25646885973190825,0.07976869667032249,0.800071221997385,0.12016008133229256,0.19992877800261505,0.9202313033296776,0.13984873733646877,0.12016008133229256,medium_conflict,likely_no_damage,both
766,16,29,37.60581401301608,47.122768377403304,0.018714454025030136,0.0,0.059243012219667435,1.0,0.6117775440216064,0.6117775440216064,0.0,0.25,0.7925897836685181,0.7925897836685181,0.14774618431599096,both,0.5930630899965763,0.5276441629976034,s2_low_viirs_high,False,False,0.0187144540250301,0.18949534147977826,0.015168152168949412,0.7953365063512724,0.18949534147977826,0.6117775440216064,0.525,0.29059433341026303,0.18440566658973692,0.525,0.2339173751116451,0.08802879638314998,0.7821091612668072,0.12986204235004292,0.2178908387331929,0.9119712036168501,0.15295981755817145,0.12986204235004292,medium_conflict,likely_no_damage,both
767,16,30,37.61240392158012,47.12284840967873,0.1345609724521637,0.0704088807106018,0.14874833822250366,1.0,0.6778150200843811,0.6778150200843811,0.0,0.25,0.892432451248169,0.892432451248169,0.3638400986203412,both,0.5432540476322174,0.49277783334255215,s2_low_viirs_high,False,False,0.1345609724521637,0.2491655588150024,0.10103301255643019,0.6498014286285675,0.2491655588150024,0.6778150200843811,0.525,0.321962134540081,0.15303786545991896,0.525,0.22467333157106895,0.2138363323419673,0.6174452116774787,0.1687184559805541,0.38255478832252143,0.7861636676580328,0.29819556033224437,0.1687184559805541,medium_conflict,likely_no_damage,both
768,16,31,37.618993858389736,47.122928062943664,0.0473085455596447,0.01760844886302948,0.06290644407272339,1.0,0.7094438672065735,0.7094438672065735,0.0,0.25,0.9385167360305786,0.9385167360305786,0.25827420889668923,both,0.6621353216469288,0.5759947251528501,s2_low_viirs_high,False,False,0.0473085455596447,0.19193762938181552,0.038228255475424876,0.7698341151427596,0.19193762938181552,0.7094438672065735,0.525,0.3369858369231224,0.13801416307687758,0.525,0.264699234268684,0.13277896884448753,0.7301788028297579,0.13704222832575455,0.2698211971702421,0.8672210311555124,0.2013000830073648,0.13704222832575455,medium_conflict,likely_no_damage,both
769,16,32,37.62558382331099,47.12300733719399,0.03628670796751976,0.007815657183527946,0.052866168320178986,1.0,0.7056576609611511,0.7056576609611511,0.0,0.25,0.9323968887329102,0.9323968887329102,0.23103472110075232,both,0.6693709529936314,0.5810596670955419,s2_low_viirs_high,False,False,0.0362867079675197,0.1852441122134526,0.029564808964927695,0.7851910788216198,0.1852441122134526,0.7056576609611511,0.525,0.33518738895654676,0.13981261104345322,0.525,0.26731968067858025,0.11945559859175855,0.7478082594000397,0.13273614200820183,0.2521917405999604,0.8805444014082415,0.18582366959585947,0.13273614200820183,medium_conflict,likely_no_damage,both
770,16,33,37.63217381620995,47.1230862324256,0.06639035791158676,0.016257526353001595,0.09906722605228424,1.0,0.703352689743042,0.703352689743042,0.0,0.25,0.9287226796150208,0.9287226796150208,0.29109001244357485,both,0.6369623318314552,0.5583736322820186,s2_low_viirs_high,False,False,0.0663903579115867,0.21604481736818948,0.05204706516156922,0.7319081174702412,0.21604481736818948,0.703352689743042,0.525,0.33409252762794495,0.14090747237205506,0.525,0.25185885335334407,0.15624351688804083,0.6921493570680428,0.1516071260439161,0.30785064293195696,0.8437564831119589,0.2320470799099989,0.1516071260439161,medium_conflict,likely_no_damage,both
771,16,34,37.63876383695268,47.123164748634416,0.056083373725414276,0.016957378014922142,0.0767284482717514,1.0,0.7045595049858093,0.7045595049858093,0.0,0.25,0.930569589138031,0.930569589138031,0.27347820594167344,both,0.648476131260395,0.5664332918822765,s2_low_viirs_high,False,False,0.0560833737254142,0.20115229884783428,0.044802074173404906,0.7540456269787609,0.20115229884783428,0.7045595049858093,0.525,0.33466576486825944,0.14033423513174056,0.525,0.25864052130985354,0.14275611272668068,0.7147961814967659,0.14244770577655338,0.28520381850323406,0.8572438872733193,0.21397996561495736,0.14244770577655338,medium_conflict,likely_no_damage,both
