grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_weighted_best,weighted_best_s2_version,weighted_best_w_viirs
748,16,11,37.48720064151361,47.12126299046943,0.2747167348861694,0.0980544537305831,0.2883068919181824,1.0,0.5446667671203613,0.5446667671203613,0.0,0.25,0.701712429523468,0.701712429523468,0.4023125778741273,both,0.2699500322341919,0.3014650225639343,s2_low_viirs_high,False,False,0.5303741331685102,s2_original,0.9500000000000001
749,16,12,37.49379001875962,47.12134984420634,0.1773217320442199,0.0718064904212951,0.2543248236179352,1.0,0.6467970013618469,0.6467970013618469,0.0,0.25,0.8433050513267517,0.8433050513267517,0.3858465784644012,both,0.4694752693176269,0.4411326885223388,s2_low_viirs_high,False,False,0.6219915800295627,s2_original,0.9500000000000001
750,16,13,37.5003794266613,47.12143631901032,0.2676829695701599,0.0629438832402229,0.3283680975437164,0.6256,0.6693843603134155,0.6693843603134155,0.0,0.25,0.876148521900177,0.876148521900177,0.4624448311233859,both,0.4017013907432556,0.4498509735202789,s2_low_viirs_high,False,False,0.6501756366968822,s2_original,0.9500000000000001
751,16,14,37.50696886508479,47.121522414876885,0.019720060750842,0.0,0.0394583046436309,0.3712,0.6961155533790588,0.6961155533790588,0.0,0.25,0.9171428680419922,0.9171428680419922,0.1767291663271168,both,0.6763954926282167,0.6802968448397517,s2_low_viirs_high,False,False,0.643850198948351,s2_original,0.9500000000000001
752,16,15,37.51355833389621,47.12160813180159,0.0170788094401359,0.0,0.034789428114891,1.0,0.7084972858428955,0.7084972858428955,0.0,0.25,0.9370937943458556,0.9370937943458556,0.1704704484355736,both,0.6914184764027596,0.5964929334819317,s2_low_viirs_high,False,False,0.6549924804548753,s2_original,0.9500000000000001
753,16,16,37.52014783296171,47.12169346977999,0.0395754761993885,0.003785727545619,0.0677831321954727,1.0,0.7039814591407776,0.7039814591407776,0.0,0.25,0.9297677278518676,0.9297677278518676,0.238409737950187,both,0.6644059829413891,0.5775841880589723,s2_low_viirs_high,False,False,0.660058549592254,s2_original,0.9500000000000001
754,16,17,37.526737362147415,47.12177842880767,0.0276923943310976,0.001338736154139,0.0464197359979152,1.0,0.7025154232978821,0.7025154232978821,0.0,0.25,0.9275268912315368,0.9275268912315368,0.2059350024861341,both,0.6748230289667845,0.5848761202767491,s2_low_viirs_high,False,False,0.6543948564489273,s2_original,0.9500000000000001
755,16,18,37.53332692131944,47.12186300888025,0.0108043337240815,0.0,0.0231954976916313,1.0,0.6981610655784607,0.6981610655784607,0.0,0.25,0.9205374121665956,0.9205374121665956,0.1371466123289377,both,0.6873567318543792,0.5936497122980654,s2_low_viirs_high,False,False,0.6389434198953815,s2_original,0.9500000000000001
756,16,19,37.53991651034389,47.12194720999333,0.0311532467603683,0.0006481827003881,0.0680242627859115,1.0,0.68043053150177,0.68043053150177,0.0,0.25,0.8926832675933838,0.8926832675933838,0.2073919323358725,both,0.6492772847414017,0.5669940993189811,s2_low_viirs_high,False,False,0.6332312413842676,s2_original,0.9500000000000001
757,16,20,37.54650612908691,47.122031032142566,0.0661325752735138,0.015415764413774,0.1019818857312202,1.0,0.6944037675857544,0.6944037675857544,0.0,0.25,0.9145545959472656,0.9145545959472656,0.2862959958116827,both,0.6282711923122406,0.5522898346185684,s2_low_viirs_high,False,False,0.6564165986025272,s2_original,0.9500000000000001
758,16,21,37.55309577741459,47.12211447532363,0.0856830328702926,0.0193543769419193,0.1142806857824325,1.0,0.7094564437866211,0.7094564437866211,0.0,0.25,0.9385915398597716,0.9385915398597716,0.3235754843421598,both,0.6237734109163284,0.54914138764143,s2_low_viirs_high,False,False,0.6747465029950394,s2_original,0.9500000000000001
759,16,22,37.55968545519305,47.12219753953217,0.0373854041099548,0.0,0.0719188451766967,0.9952,0.7105873823165894,0.7105873823165894,0.0,0.25,0.940397560596466,0.940397560596466,0.2359402999564059,both,0.6732019782066345,0.5844613847446442,s2_low_viirs_high,False,False,0.6661688744894899,s2_original,0.9500000000000001
760,16,23,37.56627516228838,47.12228022476392,0.0134738171473145,0.0,0.028402792289853,0.9424,0.7152886390686035,0.7152886390686035,0.0,0.25,0.9481700658798218,0.9481700658798218,0.1562873544967479,both,0.701814821921289,0.6124103753449023,s2_low_viirs_high,False,False,0.6593676809702694,s2_original,0.9500000000000001
761,16,24,37.572864898566685,47.12236253101459,0.0156492162495851,0.0,0.0292186774313449,0.1664,0.6993377208709717,0.6993377208709717,0.0,0.25,0.9223655462265016,0.9223655462265016,0.1612836875162403,both,0.6836885046213865,0.7161219532349705,s2_low_viirs_high,True,False,0.6444796496405152,s2_original,0.9500000000000001
762,16,25,37.579454663894055,47.12244445827992,0.0331735461950302,0.0,0.0785112082958221,0.664,0.6874037981033325,0.6874037981033325,0.0,0.25,0.9038837552070618,0.9038837552070618,0.2154927891289634,both,0.6542302519083023,0.6208611763358115,s2_low_viirs_high,False,False,0.641066446372792,s2_original,0.9500000000000001
763,16,26,37.586044458136605,47.12252600655566,0.0098959533497691,0.0,0.0280307456851005,1.0,0.6888512969017029,0.6888512969017029,0.0,0.25,0.9059630036354064,0.9059630036354064,0.1294912142217737,both,0.6789553435519338,0.5877687404863536,s2_low_viirs_high,False,False,0.6282537273579488,s2_original,0.9500000000000001
764,16,27,37.59263428116039,47.122607175837615,0.0145912915468215,0.0,0.0469399243593215,1.0,0.7030022740364075,0.7030022740364075,0.0,0.25,0.9283469319343568,0.9283469319343568,0.1576925311389371,both,0.6884109824895859,0.5943876877427101,s2_low_viirs_high,False,False,0.6474667009455881,s2_original,0.9500000000000001
765,16,28,37.59922413283153,47.12268796612155,0.0093512646853923,0.0,0.0302650351077318,1.0,0.653533399105072,0.653533399105072,0.0,0.25,0.8542050719261169,0.8542050719261169,0.1177283029194685,both,0.6441821344196796,0.5634274940937757,s2_low_viirs_high,False,False,0.5913948067271937,s2_original,0.9500000000000001
766,16,29,37.60581401301608,47.1227683774033,0.0187144540250301,0.0,0.0592430122196674,1.0,0.6117775440216064,0.6117775440216064,0.0,0.25,0.7925897836685181,0.7925897836685181,0.1477461843159909,both,0.5930630899965763,0.5276441629976034,s2_low_viirs_high,False,False,0.5582523561909123,s2_original,0.9500000000000001
767,16,30,37.61240392158012,47.12284840967873,0.1345609724521637,0.0704088807106018,0.1487483382225036,1.0,0.6778150200843811,0.6778150200843811,0.0,0.25,0.892432451248169,0.892432451248169,0.3638400986203412,both,0.5432540476322174,0.4927778333425521,s2_low_viirs_high,False,False,0.6487388225815107,s2_original,0.9500000000000001
768,16,31,37.618993858389736,47.122928062943664,0.0473085455596447,0.0176084488630294,0.0629064440727233,1.0,0.7094438672065735,0.7094438672065735,0.0,0.25,0.9385167360305786,0.9385167360305786,0.2582742088966892,both,0.6621353216469288,0.5759947251528501,s2_low_viirs_high,False,False,0.667726526924238,s2_original,0.9500000000000001
769,16,32,37.62558382331099,47.12300733719399,0.0362867079675197,0.0078156571835279,0.0528661683201789,1.0,0.7056576609611511,0.7056576609611511,0.0,0.25,0.9323968887329102,0.9323968887329102,0.2310347211007523,both,0.6693709529936314,0.5810596670955419,s2_low_viirs_high,False,False,0.6607638988581093,s2_original,0.9500000000000001
770,16,33,37.63217381620995,47.1230862324256,0.0663903579115867,0.0162575263530015,0.0990672260522842,1.0,0.703352689743042,0.703352689743042,0.0,0.25,0.9287226796150208,0.9287226796150208,0.2910900124435748,both,0.6369623318314552,0.5583736322820186,s2_low_viirs_high,False,False,0.6655159651867121,s2_original,0.9500000000000001
771,16,34,37.63876383695268,47.123164748634416,0.0560833737254142,0.0169573780149221,0.0767284482717514,1.0,0.7045595049858093,0.7045595049858093,0.0,0.25,0.930569589138031,0.930569589138031,0.2734782059416734,both,0.648476131260395,0.5664332918822765,s2_low_viirs_high,False,False,0.6647401158597269,s2_original,0.9500000000000001
772,16,35,37.64535388540524,47.12324288581637,0.0415171422064304,0.0019393959082663,0.0714714601635932,1.0,0.7063422203063965,0.7063422203063965,0.0,0.25,0.9334540367126464,0.9334540367126464,0.2440171378216638,both,0.664825078099966,0.5778775546699761,s2_low_viirs_high,False,False,0.6630326680637324,s2_original,0.9500000000000001
773,16,36,37.65194396143368,47.12332064396742,0.0386794991791248,0.010094903409481,0.0543927587568759,1.0,0.7073605060577393,0.7073605060577393,0.0,0.25,0.935119330883026,0.935119330883026,0.237723779625744,both,0.6686810068786144,0.5805767048150301,s2_low_viirs_high,False,False,0.6632517769635466,s2_original,0.9500000000000001
774,16,37,37.65853406490406,47.12339802308356,0.0287309475243091,0.0,0.0575006827712059,1.0,0.6974244117736816,0.6974244117736816,0.0,0.25,0.9191119074821472,0.9191119074821472,0.2070527963033079,both,0.6686934642493725,0.5805854249745607,s2_low_viirs_high,False,False,0.6495993169638759,s2_original,0.9500000000000001
775,16,38,37.66512419568242,47.12347502316075,0.0132112652063369,0.0,0.0271749403327703,1.0,0.706859290599823,0.706859290599823,0.0,0.25,0.9343084096908568,0.9343084096908568,0.1523091597777029,both,0.693648025393486,0.5980536177754402,s2_low_viirs_high,False,False,0.650332403615761,s2_original,0.9500000000000001
776,16,39,37.67171435363481,47.12355164419503,0.0150324534624814,0.0,0.0271924193948507,1.0,0.7105354070663452,0.7105354070663452,0.0,0.25,0.9403617978096008,0.9403617978096008,0.1621651512731628,both,0.6955029536038637,0.5993520675227045,s2_low_viirs_high,False,False,0.6556495741919398,s2_original,0.9500000000000001
777,16,40,37.67830453862728,47.123627886182426,0.0142382765188813,0.0,0.0262228697538375,1.0,0.7224896550178528,0.7224896550178528,0.0,0.25,0.960447072982788,0.960447072982788,0.1624218031634463,both,0.7082513784989715,0.6082759649492799,s2_low_viirs_high,False,False,0.6675508398786946,s2_original,0.9500000000000001
778,16,41,37.68489475052586,47.12370374911898,0.0224762018769979,0.0,0.0399982668459415,1.0,0.7073003649711609,0.7073003649711609,0.0,0.25,0.9353001713752748,0.9353001713752748,0.1907524186075276,both,0.6848241630941629,0.591876914165914,s2_low_viirs_high,False,False,0.6569123779950345,s2_original,0.9500000000000001
779,16,42,37.691484989196574,47.1237792330008,0.0559117048978805,0.0,0.1502174884080886,1.0,0.6890804767608643,0.6890804767608643,0.0,0.25,0.9068148732185364,0.9068148732185364,0.2659417675258496,both,0.6331687718629837,0.5557181403040885,s2_low_viirs_high,False,False,0.6490145715129687,s2_original,0.9500000000000001
780,16,43,37.69807525450547,47.12385433782394,0.0444222353398799,0.0,0.1508014351129531,1.0,0.6433606147766113,0.6433606147766113,0.0,0.25,0.836988627910614,0.836988627910614,0.2245582240637406,both,0.5989383794367313,0.5317568656057119,s2_low_viirs_high,False,False,0.6003808990903361,s2_original,0.9500000000000001
781,16,44,37.704665546318566,47.12392906358454,0.0002232264960184,0.0,0.0018168672686442,1.0,0.5371921062469482,0.5371921062469482,0.0,0.25,0.6895387172698975,0.6895387172698975,0.0329628567810404,both,0.5369688797509298,0.4883782158256508,s2_low_viirs_high,False,False,0.4492389287116714,s2_original,0.9500000000000001
782,16,45,37.71125586450189,47.12400341027872,0.0046474211849272,0.0,0.0219160262495279,1.0,0.4965161979198456,0.4965161979198456,0.0,0.25,0.6322422027587891,0.6322422027587891,0.063544593251693,both,0.4918687767349183,0.4568081437144428,both_low,False,False,0.430066978003999,s2_original,0.9500000000000001
783,16,46,37.71784620892147,47.12407737790263,0.0042311390861868,0.0,0.0218986421823501,0.8,0.4708621203899383,0.4708621203899383,0.0,0.5,0.5977187156677246,0.5977187156677246,0.0579289289281142,both,0.4666309813037514,0.431641686912626,both_low,False,False,0.4051861914429614,s2_original,0.9500000000000001
784,17,1,37.421175497271214,47.12487118756465,0.280194878578186,0.1501451283693313,0.3071882724761963,0.68,0.1042102575302124,0.1042102575302124,0.0,0.25,-0.0915675535798072,-0.0915675535798072,0.1754628070011382,both,0.1759846210479736,0.2836892347335815,both_low,False,False,0.10998393948856516,s2_original,0.9500000000000001
785,17,2,37.42776511551314,47.1249618445559,0.3576066493988037,0.3673512041568756,0.2645771503448486,1.0,0.1102233454585075,0.1102233454585075,0.0,0.25,-0.0994671955704689,-0.0994671955704689,0.2079849838425201,both,0.2473833039402961,0.2856683127582073,both_low,False,False,0.11781075491934626,s2_original,0.9500000000000001
786,17,3,37.43435476575884,47.125052122600806,0.4772573113441467,0.4812828600406647,0.073635846376419,1.0,0.1575784683227539,0.1575784683227539,0.0,0.25,0.0023303753696382,0.0023303753696382,0.292412613386091,both,0.3196788430213928,0.336275190114975,both_low,False,False,0.16838860790573051,s2_original,0.9500000000000001
787,17,4,37.44094444787445,47.12514202169473,0.4259572327136993,0.4479915499687195,0.1150300875306129,1.0,0.2810816466808319,0.2810816466808319,0.0,0.25,0.2822413146495819,0.2822413146495819,0.3500694877872753,both,0.1448755860328674,0.2139129102230071,both_low,False,False,0.2876006551862994,s2_original,0.9500000000000001
788,17,5,37.44753416172611,47.12523154183302,0.1717050671577453,0.0699436143040657,0.1826950311660766,1.0,0.3434646427631378,0.3434646427631378,0.0,0.25,0.4014832973480224,0.4014832973480224,0.2477326398929703,both,0.1717595756053924,0.2327317029237747,both_low,False,False,0.33310445562757957,s2_original,0.9500000000000001
789,17,6,37.45412390717995,47.12532068301103,0.1771596074104309,0.0342685580253601,0.2331142872571945,1.0,0.3052811920642853,0.3052811920642853,0.0,0.25,0.3499675393104553,0.3499675393104553,0.2352333901141098,both,0.1281215846538543,0.202185109257698,both_low,False,False,0.29776871740007105,s2_original,0.9500000000000001
790,17,7,37.46071368410208,47.12540944522417,0.4614537060260772,0.527381181716919,0.2027150988578796,1.0,0.3521179854869842,0.3521179854869842,0.0,0.25,0.4286374449729919,0.4286374449729919,0.4056164013635769,both,0.109335720539093,0.1890350043773651,both_low,False,False,0.3573281351452499,s2_original,0.9500000000000001
791,17,8,37.467303492358646,47.12549782846783,0.2657224535942077,0.1069650501012802,0.2916367053985595,1.0,0.4113774597644806,0.4113774597644806,0.0,0.25,0.5161479115486145,0.5161479115486145,0.3346218725330865,both,0.1456550061702728,0.2144585043191909,both_low,False,False,0.4034327949115588,s2_original,0.9500000000000001
792,17,9,37.47389333181574,47.12558583273743,0.7440748810768127,0.7488479614257812,0.0505700781941413,1.0,0.4489102661609649,0.4489102661609649,0.0,0.25,0.5679638385772705,0.5679638385772705,0.6061341759679995,both,0.2951646149158478,0.3191152304410934,s2_high_viirs_low,False,False,0.46469433712269315,s2_original,0.9500000000000001
793,17,10,37.48048320233949,47.12567345802843,0.723277747631073,0.7312230467796326,0.061128482222557,1.0,0.3340385556221008,0.3340385556221008,0.0,0.25,0.3963503539562225,0.3963503539562225,0.5337988338822114,both,0.3892391920089721,0.3849674344062805,s2_high_viirs_low,False,False,0.3526439288398905,s2_original,0.9500000000000001
794,17,11,37.487073103796014,47.12576070433629,0.49186572432518,0.6999626159667969,0.3067470788955688,1.0,0.4633616209030151,0.4633616209030151,0.0,0.25,0.585317075252533,0.585317075252533,0.4775954326701772,both,0.0285041034221649,0.1324528723955154,both_low,False,False,0.46478270315672443,s2_original,0.9500000000000001
795,17,12,37.4936630360514,47.125847571656486,0.0480827987194061,0.0344502963125705,0.0533975735306739,1.0,0.5990453362464905,0.5990453362464905,0.0,0.25,0.7732279896736145,0.7732279896736145,0.2155090181835911,both,0.5509625375270844,0.498173776268959,s2_low_viirs_high,False,False,0.5577749856990304,s2_original,0.9500000000000001
796,17,13,37.50025299897176,47.125934059984544,0.0402038171887397,0.0102751227095723,0.0598656572401523,0.9264,0.6480307579040527,0.6480307579040527,0.0,0.25,0.8444816470146179,0.8444816470146179,0.2173490340603819,both,0.607826940715313,0.5490188585007191,s2_low_viirs_high,False,False,0.6037791436354948,s2_original,0.9500000000000001
797,17,14,37.5068429924232,47.12602016931595,0.0245567597448825,0.0,0.0498215220868587,0.9248,0.6755128502845764,0.6755128502845764,0.0,0.25,0.8853273391723633,0.8853273391723633,0.1862839601677045,both,0.6509560905396938,0.5794492633777857,s2_low_viirs_high,False,False,0.625385249392098,s2_original,0.9500000000000001
798,17,15,37.51343301627178,47.12610589964629,0.0167199578136205,0.0,0.0346314422786235,1.0,0.6875846982002258,0.6875846982002258,0.0,0.25,0.9044761657714844,0.9044761657714844,0.1620953417547427,both,0.6708647403866053,0.5821053182706236,s2_low_viirs_high,False,False,0.6331361055098272,s2_original,0.9500000000000001
799,17,16,37.520023070383616,47.12619125097109,0.0275077391415834,0.0,0.0496689975261688,1.0,0.694951593875885,0.694951593875885,0.0,0.25,0.91554594039917,0.91554594039917,0.2024564719286496,both,0.6674438547343016,0.579710698314011,s2_low_viirs_high,False,False,0.6465556894667809,s2_original,0.9500000000000001
800,17,17,37.5266131546248,47.12627622328596,0.0193300973623991,0.0,0.0397775657474994,1.0,0.6904832720756531,0.6904832720756531,0.0,0.25,0.9081773161888124,0.9081773161888124,0.1733460205581312,both,0.671153174713254,0.5823072222992778,s2_low_viirs_high,False,False,0.6378239761270641,s2_original,0.9500000000000001
801,17,18,37.5332032688614,47.126360816586505,0.0145755549892783,0.0,0.0284047294408082,1.0,0.6771034598350525,0.6771034598350525,0.0,0.25,0.8881068825721741,0.8881068825721741,0.1497431147734541,both,0.6625279048457742,0.5762695333920419,s2_low_viirs_high,False,False,0.6207613883345513,s2_original,0.9500000000000001
802,17,19,37.53979341295949,47.12644503086832,0.0454360693693161,0.0068036778829991,0.0691104382276535,1.0,0.6224305629730225,0.6224305629730225,0.0,0.25,0.8075404167175293,0.8075404167175293,0.2188235454251736,both,0.5769944936037064,0.5163961455225945,s2_low_viirs_high,False,False,0.5799666012758894,s2_original,0.9500000000000001
803,17,20,37.546383586785154,47.12652886612706,0.0301085729151964,0.0,0.0830525159835815,1.0,0.6760979294776917,0.6760979294776917,0.0,0.25,0.8867756128311157,0.8867756128311157,0.2029045538727895,both,0.6459893565624952,0.5646925495937466,s2_low_viirs_high,False,False,0.6284290178977722,s2_original,0.9500000000000001
804,17,21,37.55297379020446,47.1266123223584,0.0211841762065887,0.0,0.0495199896395206,1.0,0.7083688378334045,0.7083688378334045,0.0,0.25,0.9368091225624084,0.9368091225624084,0.1865163428055657,both,0.6871846616268158,0.593529263138771,s2_low_viirs_high,False,False,0.6573364333817032,s2_original,0.9500000000000001
805,17,22,37.55956402308348,47.126695399558,0.0182496029883623,0.0,0.035440556704998,1.0,0.7080273032188416,0.7080273032188416,0.0,0.25,0.9362313151359558,0.9362313151359558,0.1751316668323649,both,0.6897777002304792,0.5953443901613354,s2_low_viirs_high,False,False,0.6552667683554413,s2_original,0.9500000000000001
806,17,23,37.56615428528828,47.12677809772156,0.0175569504499435,0.0,0.0358385145664215,1.0,0.7161533832550049,0.7161533832550049,0.0,0.25,0.9495611190795898,0.9495611190795898,0.1751489519509089,both,0.6985964328050613,0.6015175029635429,s2_low_viirs_high,False,False,0.6632827281950171,s2_original,0.9500000000000001
807,17,24,37.5727445766849,47.12686041684481,0.0149771980941295,0.0,0.0332043282687664,0.9904,0.7084705829620361,0.7084705829620361,0.0,0.25,0.9369205832481384,0.9369205832481384,0.1612327710374937,both,0.6934933848679066,0.5993853694075346,s2_low_viirs_high,False,False,0.6534553297689993,s2_original,0.9500000000000001
808,17,25,37.5793348971394,47.12694235692349,0.0112895183265209,0.0,0.0249437317252159,0.48,0.7104411721229553,0.7104411721229553,0.0,0.25,0.9401631951332092,0.9401631951332092,0.1433795552121786,both,0.6991516537964344,0.6799061576575041,s2_low_viirs_high,False,False,0.6522683373698622,s2_original,0.9500000000000001
809,17,26,37.585925246517846,47.12702391795336,0.0219575092196464,0.0,0.0459324158728122,0.9872,0.7068429589271545,0.7068429589271545,0.0,0.25,0.9343155026435852,0.9343155026435852,0.1887470835556522,both,0.6848854497075081,0.5938398147952556,s2_low_viirs_high,False,False,0.6561700729793718,s2_original,0.9500000000000001
810,17,27,37.59251562468627,47.12710509993019,0.0115129835903644,0.0,0.0264463033527135,1.0,0.7092076539993286,0.7092076539993286,0.0,0.25,0.9381610155105592,0.9381610155105592,0.1442314590426631,both,0.6976946704089642,0.6008862692862749,s2_low_viirs_high,False,False,0.6512020140226153,s2_original,0.9500000000000001
811,17,28,37.599106031510736,47.12718590284978,0.0449211634695529,0.0055797863751649,0.0698501393198967,1.0,0.6915184259414673,0.6915184259414673,0.0,0.25,0.9114062786102296,0.9114062786102296,0.2451167289847404,both,0.6465972624719143,0.56511808373034,s2_low_viirs_high,False,False,0.6488577405900146,s2_original,0.9500000000000001
812,17,29,37.60569646685727,47.12726632670794,0.0253258701413869,0.0,0.0616596974432468,1.0,0.6673656105995178,0.6673656105995178,0.0,0.25,0.8742725253105164,0.8742725253105164,0.1858822882363629,both,0.6420397404581308,0.5619278183206915,s2_low_viirs_high,False,False,0.6175035717587628,s2_original,0.9500000000000001
813,17,30,37.61228693059191,47.127346371500536,0.1272395998239517,0.0,0.1836008131504058,1.0,0.676542341709137,0.676542341709137,0.0,0.25,0.887335479259491,0.887335479259491,0.3557562913894641,both,0.5493027418851852,0.4970119193196296,s2_low_viirs_high,False,False,0.6467425105777477,s2_original,0.9500000000000001
814,17,31,37.61887742258068,47.12742603722339,0.1823418289422989,0.1414819061756134,0.1639346629381179,1.0,0.6880511045455933,0.6880511045455933,0.0,0.25,0.9044023752212524,0.9044023752212524,0.4122264886566727,both,0.5057092756032944,0.466496492922306,s2_low_viirs_high,False,False,0.6629446824234085,s2_original,0.9500000000000001
815,17,32,37.62546794268963,47.12750532387239,0.0447561740875244,0.0149877779185771,0.0639442428946495,1.0,0.7069612741470337,0.7069612741470337,0.0,0.25,0.9345905780792236,0.9345905780792236,0.25161205488751,both,0.6622051000595093,0.5760435700416564,s2_low_viirs_high,False,False,0.6645418624235313,s2_original,0.9500000000000001
816,17,33,37.63205849078477,47.12758423144345,0.0244410652667284,0.0,0.052178181707859,1.0,0.7168639898300171,0.7168639898300171,0.0,0.25,0.9508426785469056,0.9508426785469056,0.2011867586893679,both,0.6924229245632887,0.5971960471943021,s2_low_viirs_high,False,False,0.6677826927791332,s2_original,0.9500000000000001
817,17,34,37.638649066732135,47.12766275993246,0.0452451407909393,0.0196100026369094,0.0602766387164592,1.0,0.7079183459281921,0.7079183459281921,0.0,0.25,0.9365957975387572,0.9365957975387572,0.2531216739608786,both,0.6626732051372528,0.5763712435960769,s2_low_viirs_high,False,False,0.6656470984760963,s2_original,0.9500000000000001
818,17,35,37.645239670397736,47.12774090933537,0.0244510993361473,0.0,0.0442626103758811,1.0,0.6695967316627502,0.6695967316627502,0.0,0.25,0.8758476972579956,0.8758476972579956,0.1839244737435316,both,0.6451456323266029,0.564101942628622,s2_low_viirs_high,False,False,0.6193351804105979,s2_original,0.9500000000000001
819,17,36,37.65183030164759,47.127818679648136,0.0134812220931053,0.0,0.0288961827754974,1.0,0.6844028830528259,0.6844028830528259,0.0,0.25,0.89866042137146,0.89866042137146,0.1468652322093346,both,0.6709216609597206,0.5821451626718044,s2_low_viirs_high,False,False,0.6273189294951828,s2_original,0.9500000000000001
820,17,37,37.658420960347705,47.12789607086672,0.0162051506340503,0.0,0.0379362665116786,1.0,0.6950066685676575,0.6950066685676575,0.0,0.25,0.9152351021766664,0.9152351021766664,0.162297988149262,both,0.6788015179336071,0.5876610625535249,s2_low_viirs_high,False,False,0.6404103307818112,s2_original,0.9500000000000001
821,17,38,37.665011646364086,47.127973082987126,0.0141372447833418,0.0,0.0303172171115875,1.0,0.7175657153129578,0.7175657153129578,0.0,0.25,0.9522914886474608,0.9522914886474608,0.160280450979707,both,0.7034284705296159,0.6048999293707311,s2_low_viirs_high,False,False,0.6623003985727646,s2_original,0.9500000000000001
822,17,39,37.67160235956275,47.12804971600536,0.0142014753073453,0.0,0.0306139513850212,1.0,0.7329839468002319,0.7329839468002319,0.0,0.25,0.9780882000923156,0.9780882000923156,0.1658754450752726,both,0.7187824714928865,0.6156477300450205,s2_low_viirs_high,False,False,0.6785942339654003,s2_original,0.9500000000000001
823,17,40,37.67819309980969,47.12812596991747,0.0388316884636879,0.0112536922097206,0.0571335032582283,1.0,0.7258113622665405,0.7258113622665405,0.0,0.25,0.965759575366974,0.965759575366974,0.2464345296560225,both,0.6869796738028526,0.5933857716619968,s2_low_viirs_high,False,False,0.6822983920250033,s2_original,0.9500000000000001
824,17,41,37.684783866970896,47.1282018447195,0.0364922620356082,0.0,0.0680408552289009,1.0,0.714499831199646,0.714499831199646,0.0,0.25,0.9478170275688172,0.9478170275688172,0.2353993802896156,both,0.6780075691640377,0.5871052984148264,s2_low_viirs_high,False,False,0.6699146634715938,s2_original,0.9500000000000001
825,17,42,37.69137466091238,47.1282773404075,0.0188639648258686,0.0,0.03868393227458,1.0,0.6519833207130432,0.6519833207130432,0.0,0.25,0.8501740097999573,0.8501740097999573,0.1595145455395931,both,0.6331193558871746,0.5556835491210221,s2_low_viirs_high,False,False,0.5984010581965236,s2_original,0.9500000000000001
826,17,43,37.69796548150013,47.1283524569776,0.0460693798959255,0.0,0.0840054452419281,1.0,0.5541169047355652,0.5541169047355652,0.0,0.25,0.7113189101219177,0.7113189101219177,0.1967769219162432,both,0.5080475248396397,0.4681332673877477,s2_low_viirs_high,False,False,0.513729252705253,s2_original,0.9500000000000001
827,17,44,37.70455632860011,47.12842719442589,0.0124332215636968,0.0,0.0377612672746181,1.0,0.4345896542072296,0.4345896542072296,0.0,0.25,0.5428487062454224,0.5428487062454224,0.0895606875377063,both,0.4221564326435327,0.4080095028504729,both_low,False,False,0.38491555127379834,s2_original,0.9500000000000001
828,17,45,37.71114720207834,47.128501552748496,0.0013676923699676,0.0,0.0074575343169271,1.0,0.3417903780937195,0.3417903780937195,0.0,0.25,0.4052166044712066,0.4052166044712066,0.0259752188450092,both,0.3404226857237518,0.3507958800066262,both_low,False,False,0.2784380528468279,s2_original,0.9500000000000001
829,17,46,37.71773810180076,47.12857553194159,0.0032115553040057,0.0,0.0186790842562913,0.8288,0.389137864112854,0.389137864112854,0.0,0.5,0.4843767285346985,0.4843767285346985,0.043340482692095,both,0.3859263088088482,0.3708284161661938,both_low,False,False,0.32843322892415294,s2_original,0.9500000000000001
830,18,1,37.421042377842674,47.12936875850613,0.4244046211242676,0.3915323913097381,0.1026845425367355,0.656,0.0768112763762474,0.0768112763762474,0.0,0.25,-0.2093989849090576,-0.2093989849090576,0.1985152633622522,both,0.3475933447480201,0.407415341323614,both_low,False,False,0.0849128402743855,s2_original,0.9500000000000001
831,18,2,37.4276325511326,47.12945942967514,0.3478046655654907,0.3775888085365295,0.2184925228357315,0.9808,0.1464458107948303,0.1464458107948303,0.0,0.25,-0.0516198240220546,-0.0516198240220546,0.232235994663566,both,0.2013588547706604,0.2563311983394623,both_low,False,False,0.1536766159024244,s2_original,0.9500000000000001
832,18,3,37.43422275643601,47.12954972183862,0.2624383270740509,0.4244914650917053,0.2479040771722793,1.0,0.3187257051467895,0.3187257051467895,0.0,0.25,0.3765503168106079,0.3765503168106079,0.2897735995747272,both,0.0562873780727386,0.151901164650917,both_low,False,False,0.31576155463628597,s2_original,0.9500000000000001
833,18,4,37.44081299361899,47.12963963499189,0.4281057119369507,0.4504531621932983,0.0981232449412345,1.0,0.492881178855896,0.492881178855896,0.0,0.25,0.6245284080505371,0.6245284080505371,0.4603259282454217,both,0.0647754669189453,0.1578428268432617,both_low,False,False,0.48961835507085943,s2_original,0.9500000000000001
