grid_id,p_s2_only_mean,p_s2_only_sd,p_s2_only_ci_2_5,p_s2_only_ci_97_5
76,0.04992869619276552,0.053166580284540944,0.0060462854416807,0.19347722334646678
77,0.05194601647970736,0.05600848967910003,0.006818784412621637,0.19661024083313444
78,0.05124253903947958,0.055248167225429,0.006282187266631322,0.19985143159397847
79,0.050807366471485746,0.05510584425987616,0.006296427360125617,0.19619263739103818
80,0.05208579411035586,0.055960656173782125,0.006906081128531008,0.21228255063346163
81,0.05042743441204418,0.05380374509619688,0.005832035649318933,0.20355351607507619
82,0.05303648186794572,0.05987558494756577,0.006728837662929375,0.22547984197614396
83,0.049756966863656805,0.05060905328514103,0.006626039582735202,0.18699290806541077
84,0.05218719993109789,0.05612241163980786,0.005972949912984718,0.2100461874031208
85,0.05000985204682687,0.05257046366324246,0.006205683022188051,0.18474805057278204
86,0.051752205632469545,0.055591507912067364,0.006220698769478852,0.19801030824862906
87,0.05080666323358222,0.05449551268000466,0.006126622762246725,0.1956476138796461
88,0.051381504630843865,0.054370507431239605,0.00576522625759081,0.20983759710080743
89,0.051800211130579726,0.056756663759509635,0.0056064927141771925,0.20905078954641704
90,0.050217505011405206,0.054512196239871226,0.0055726950208301335,0.19933922022351686
91,0.05286704969319199,0.06054977268807012,0.006472188639502984,0.23328225450568515
92,0.04975034297906859,0.05250559418638949,0.006228239803082341,0.1871396019805758
93,0.05112016452263998,0.05621706668210364,0.0062006937592863475,0.190103391606597
94,0.02328401019013335,0.01676687902095334,0.0008103595681583899,0.0563044734104081
95,0.021384998605888113,0.016150419460314452,0.0006745043095607894,0.05136666187681812
96,0.046697280968924657,0.03698522734394361,0.010434907422779367,0.13724283938886128
97,0.07314232879722479,0.07256347507397397,0.016263652766213416,0.29704229101727075
98,0.03419001763068296,0.02156822778841741,0.005313084217509189,0.08697624539049549
99,0.029468324781456806,0.020378662472846858,0.0025708992358708087,0.07247512995347466
100,0.07066616481169409,0.06491486919387518,0.01576392765822643,0.25038879191264213
101,0.11150624852492741,0.12014015879321881,0.025355521530120394,0.4794715258945093
102,0.07879185214737568,0.07978087664547502,0.019808192147605794,0.3320860105491698
103,0.034860372155161606,0.022975892586737733,0.005328607882964055,0.09207600816871797
104,0.0371388429724911,0.025536770748839005,0.006334302515917014,0.10297028673606985
105,0.040902796290836416,0.0298727233031293,0.007554892963209168,0.12116029969834795
106,0.04755144445393055,0.03506819376220577,0.011552262269762765,0.14562435567112753
107,0.03874870205829293,0.026249484350353392,0.006952007895405915,0.10530062774257043
108,0.0501531777465423,0.052214952809447095,0.006479147199961555,0.1945709162739683
109,0.04838486628025505,0.04692463084315032,0.006387449475506818,0.180560026952072
110,0.049563935685187355,0.050049198997987175,0.00618324074498876,0.18627381032733656
111,0.05166512125609612,0.052965014304862335,0.006989734975943401,0.19877779005475746
112,0.051444549251314975,0.05396436340607922,0.007003276335031848,0.1955250974559127
113,0.050493555713798044,0.05254815293240312,0.006278232137498157,0.20688842968409688
114,0.04977527660748978,0.05485119733916786,0.006499514911732527,0.18903958985726715
115,0.05165681521628721,0.05277745134713504,0.007422363306645065,0.19207414105185822
116,0.05049913871548201,0.054370441222151206,0.005976463526769827,0.1887051538308795
117,0.05151770952237496,0.05559060236431666,0.0067496106451333145,0.19636239202186231
118,0.04981919125896038,0.049671384243638136,0.006201262590445933,0.18438624073956905
119,0.050171289804808734,0.05367042281793301,0.00640837743148401,0.18880304719024185
120,0.05198409342757712,0.05455547279474921,0.0067666452056133475,0.19969282969541927
121,0.05038780055946084,0.052348615858966906,0.006647575686973305,0.18806277145959413
122,0.05058629295191255,0.05387696375996064,0.0062214954184177705,0.18615203943749808
123,0.048675010740991696,0.05227475673023745,0.006373219467307713,0.18992244489627172
124,0.052382493776603534,0.05672076558136479,0.007244288172430854,0.2035752950044725
125,0.049561192783202306,0.05043074291963425,0.006217680834392954,0.18338328565302517
126,0.05111982496001349,0.05396923787715876,0.00633834450408966,0.1977331419860499
127,0.0505142292938497,0.05405493311715621,0.006016028755793008,0.19667617961188408
128,0.04881063003167872,0.049124832157436044,0.0061661764223201266,0.17725120571690411
129,0.052222307001130695,0.056829949310488306,0.006559034497893859,0.20732909463141463
130,0.050999189493717276,0.05498752119022927,0.006162138266600995,0.20462643398596753
131,0.04946276372377763,0.05027293677287161,0.005851705297731016,0.17903967617654426
132,0.05145323841433692,0.05594003854218868,0.006938467314297852,0.21029172624509024
133,0.050735904671730385,0.05286656732525906,0.006050530350219825,0.1974458130191632
134,0.05110563015778409,0.05805851458229684,0.006435336232690462,0.2065786872244614
135,0.05120315907355273,0.05744487687068036,0.0062577378305109935,0.19600613374440123
136,0.05173202044770117,0.05610153418092969,0.007591874965710669,0.19587652687371337
137,0.051190499192607625,0.05450173599174999,0.0058900130461141354,0.2022451126928064
138,0.05023749782624245,0.05155850660118488,0.00657461929253811,0.19041972246590394
139,0.04962589674918402,0.048384519771098325,0.005767280328865385,0.18504924440495513
140,0.07476550919221193,0.0763192166620302,0.0178363505634795,0.3117614273921109
141,0.06658075972315655,0.05978144915880453,0.016191507788555253,0.24952385365782329
142,0.06954455011597872,0.0636031596591515,0.01742548483537241,0.2596352996590423
143,0.037598131252192656,0.02324656109623529,0.007319939332397978,0.09922947221522428
144,0.024868347680008198,0.016999636204686634,0.001509503430000912,0.059834835458757965
145,0.03945440484165328,0.028431924929370207,0.0055451301871369965,0.11269382760311787
146,0.0667890939123394,0.06077189025692355,0.016507953011830757,0.2387042991071891
147,0.059505898443489615,0.05078655311935978,0.015621852993594275,0.20676260982421257
148,0.030499806987072324,0.019881684469836312,0.002899976423824698,0.07898515297792225
149,0.03665303745047461,0.024332284185298876,0.005328261775091043,0.10092645126404731
150,0.0359161767454097,0.02506639414538505,0.006092473246425466,0.09422695697130418
151,0.04239043605119145,0.030724457545116733,0.007789194957630521,0.12093286210670717
152,0.0441365180206091,0.03142241972751031,0.009326125683801747,0.1305401565071322
153,0.037903757760422256,0.0240812448485257,0.0069004024693805266,0.1006363755862064
154,0.04023089312752352,0.028426785107001168,0.006996235923393695,0.11445691334938363
155,0.051298239438875334,0.05348059896548785,0.006514497047706926,0.20014292390408897
156,0.05100559312911118,0.055592598499133665,0.00581167597193681,0.19737696748110503
157,0.04977077445819117,0.05010835483530315,0.00655205721795202,0.18362614714971892
158,0.05109039359421033,0.054591171783741343,0.0065195569979214964,0.19544154509854675
159,0.05000435183387844,0.05158586068071438,0.0062385748749938,0.1877945439875228
160,0.0490152444939646,0.046267434392141336,0.006120451391493201,0.1732329646886664
161,0.04894826171640515,0.047826611005295935,0.006169262952645065,0.17603423485477054
162,0.049689201598848196,0.05032250468740172,0.006208144334520137,0.18302534156071504
163,0.05053870178964747,0.05395546494321284,0.006334263737329446,0.19892148346076538
164,0.04992348720647924,0.05339828544403934,0.006079173255835587,0.1825811516563027
165,0.04929737807216893,0.049925340961578954,0.006119120859784065,0.18600207320091916
166,0.04981197369575466,0.051173726408391164,0.006634866960672528,0.18600759509106576
167,0.05055515673793262,0.051052443378276136,0.006509289016483536,0.18341790813482864
168,0.05071743569698521,0.051509443175337344,0.006634168531693982,0.1883587514052495
169,0.051550092437044996,0.05702832740501272,0.006703863669146655,0.19864369322209158
170,0.051494410129578505,0.05519723982568459,0.006891716041047613,0.19827424853932876
171,0.049035117378212416,0.0494881399293005,0.005821446716099948,0.17998412852755674
172,0.050655335468088286,0.05229330086264438,0.006537186326836238,0.2035287274718832
173,0.0504510301167664,0.05306444718959916,0.0062744676055626536,0.19148815032425454
174,0.050981395849893106,0.053739997994229106,0.006260307229592752,0.1933357971717223
175,0.05053906222759728,0.053368124887571755,0.006567854115108275,0.19948733960966333
176,0.05028518537911295,0.05279990749668973,0.006311824735266859,0.1936628355926649
177,0.05000239467309877,0.0497402990986487,0.00715909698698585,0.18508721891893112
178,0.052077974316030846,0.0534785988988915,0.006504567440309744,0.19822266677673245
179,0.05209989856184622,0.05653283546151781,0.006295032208168897,0.20895252838685122
180,0.048309531836162566,0.0470149652455536,0.006288824291505627,0.1636460346190249
181,0.050239599503661185,0.050412107622712914,0.0064916193000957795,0.18932016979854766
182,0.051415897842494084,0.055157320455698176,0.006938600820855943,0.20597167809285566
183,0.051026842789916316,0.05283426117753149,0.007006900226794663,0.1890942584914827
184,0.05178563994062071,0.05568370923854768,0.006708305086412855,0.20900402246112687
185,0.05130055772021033,0.05562003559321346,0.006710123199551793,0.20033790995877052
186,0.07961326528664535,0.08003201512141143,0.018420863449552006,0.31607341675847156
187,0.07427220580794631,0.0686438821109171,0.01786590441410354,0.2776147093017205
188,0.052965384001826384,0.04325919120652343,0.013581768256072452,0.1691517371333994
189,0.0381327119522958,0.02489164193567548,0.006912458133649934,0.10474978589198691
190,0.047140946841382966,0.03520954107581232,0.010191345277327228,0.1416655324388688
191,0.050433139810469,0.051339692513664124,0.01011247502344921,0.16305711499239997
192,0.04407917979988042,0.03189351732073665,0.008301567171985815,0.13606672672172135
193,0.05315455376055817,0.04325566036147045,0.012197677954086094,0.17059856102951107
194,0.03808068753271357,0.0260658221042109,0.004936639870042187,0.10751957597247905
195,0.04103668439132016,0.026935755227796676,0.008847260899156602,0.11160891163555274
196,0.04828273397214072,0.036491621430375855,0.010149485806981723,0.15065604674717112
197,0.04200447631357865,0.03066454667363964,0.007963298794934187,0.12126645295739198
198,0.04133215367682442,0.031142687537956334,0.00666080098750884,0.1262507822306261
199,0.04257241231514379,0.03046894165038025,0.00862115958497906,0.12143671829869489
200,0.040328948698103384,0.029816090306554768,0.006551426223686793,0.11931668799446252
201,0.021073192762674806,0.01608851663655161,0.0007279577506703947,0.05098790262997412
202,0.04982229894664812,0.052414664192221794,0.00640335193250051,0.19955557146179304
203,0.050415491922541036,0.05568927208634707,0.006748045961006893,0.19506964182542988
204,0.051536046361728344,0.05260698988217396,0.007082323840328342,0.18952521372909029
205,0.05224365808475429,0.056858629425699136,0.007192607677706697,0.21003081995628461
206,0.05100643564188842,0.053002538699529894,0.0060566431809746316,0.1873522912380235
207,0.05084923859191483,0.05488731234669352,0.006539364458480398,0.19835775132238148
208,0.050741088962411106,0.052616453176445345,0.006687224839237753,0.1952433717110256
209,0.049889657772525194,0.05190815624809326,0.006410983273104957,0.20133787433627817
210,0.050645318535105524,0.05348482578436177,0.00695222881540077,0.18685919536434906
211,0.04932624857865142,0.050883759316692485,0.0062274302728678515,0.18900763835861992
212,0.05016492030502064,0.05306623996575026,0.006390191817951317,0.19684879808147585
213,0.050521531857798375,0.0525221825220008,0.005796203164886735,0.1927401665009691
214,0.05136707251879567,0.05387140722398398,0.006624706126389563,0.19701740705556142
215,0.05055078783581068,0.054102889230155916,0.006514560901909173,0.20375991999421472
216,0.05087384064334845,0.054922862411048094,0.006357266993753178,0.1936821967073599
217,0.05067580604090092,0.05404880751667827,0.0067152410130581,0.20292562911066478
218,0.04984131521834543,0.05011588980447964,0.006799902389050635,0.19660647284354718
219,0.05152033565711982,0.05342086034792644,0.006567839610249939,0.19327833953377463
220,0.05004062579413509,0.05375640068670971,0.006035054862453237,0.1981176995412273
221,0.0500333113514177,0.051127329400525674,0.00657518625447999,0.1921130498084463
222,0.050701785073836006,0.0543082081581156,0.007046529256296114,0.19473227764945214
223,0.05110657247114807,0.05599113447726355,0.006460514098409122,0.1906115359154507
224,0.04995638239884627,0.054622869811291865,0.0065152185601257484,0.18263760215943686
225,0.0513266389645257,0.05352718336406699,0.006790503941955282,0.19536725433374885
226,0.049477740838329926,0.052164259699563224,0.0057553577852021,0.19153899576327135
227,0.05239979807325142,0.057010990421086274,0.00682034533909814,0.20711710094055316
228,0.05201007756275473,0.05513399708276085,0.006871757656646879,0.20359396672016858
229,0.05021709245940622,0.051248601998837774,0.006105262666429467,0.188335952599646
230,0.049200089480920514,0.04889509566211625,0.006161798675615191,0.18270430848324545
231,0.05055756087369013,0.05059072010974669,0.0063735756090817774,0.18760502253086372
232,0.08432880145355788,0.09172920608672822,0.01891293499297441,0.40411681116872056
233,0.07171125402699673,0.06780626687773483,0.016712329808088622,0.2810315566655113
234,0.05843849054333697,0.0480645182082398,0.015508485334071643,0.19132546230021685
235,0.040951088073670025,0.028684494135337104,0.00742682100002902,0.11598347412267983
236,0.05553676068120493,0.04640255001440075,0.013490161442616166,0.18984098275589875
237,0.04788947168393779,0.03627142366704831,0.01088328530194357,0.14384910712539362
238,0.04330376998484049,0.0308526434510518,0.009185793643746427,0.11991580320964965
239,0.06121127655874975,0.05432824696610874,0.01471877183836341,0.2152949709573506
240,0.0624013501234225,0.05417979622282802,0.01589442019551967,0.22107110621955411
241,0.042782828145846025,0.030641512636513494,0.008924033829701354,0.12507033393617834
242,0.04314999771178837,0.03184555212705107,0.00882805907522002,0.12751075289882421
243,0.03841438184152052,0.024649233149564163,0.00599267584260201,0.1054676949696501
244,0.037645831069315946,0.02447118908762153,0.006892185216637839,0.09914849064722808
245,0.04236399138932419,0.02959928446104526,0.00865783255470366,0.11734686153505328
246,0.037558063703045465,0.02512573880804001,0.006331621124196553,0.10219014200964846
247,0.03476579815168244,0.022826657782723386,0.006444746254853723,0.08772394798089143
248,0.050246861639410674,0.05184505728388853,0.006125837130603934,0.20073452106516293
249,0.04961666858538933,0.054663497270596516,0.00623575951536348,0.19288153370321004
250,0.05054801230023139,0.053245873092179735,0.006422772272571773,0.18645463172751978
251,0.05030627156625801,0.05171739092903547,0.006310091106140601,0.20009486657863973
252,0.05041881754991666,0.0519725118548157,0.00628755534109708,0.18327354314996624
253,0.04997522412476047,0.05188989191267921,0.005897837377194254,0.19259590524579087
254,0.049825218244751654,0.05197316669849266,0.006315460458249365,0.18452263238500163
255,0.049874137507889604,0.05078705788206773,0.006904737105057599,0.19244029456526962
256,0.050310825904571276,0.05078336687202361,0.006856173228110762,0.1783244292050088
257,0.051068364410397325,0.05378478209394607,0.006877351372805966,0.19267455718317786
258,0.04997063277110881,0.050542027895857315,0.006230913050991629,0.1917118481938937
259,0.05117569996411687,0.054613162316273896,0.005836525632071078,0.204717750251423
260,0.05146253360906664,0.05493432791250496,0.006990572544793647,0.2123047835200705
261,0.05143968928308214,0.05642675852606633,0.006671823241451642,0.20409157072536319
262,0.05083306984087088,0.051992149414500435,0.006592045326256592,0.1984952929940255
263,0.05033388862789394,0.05523424818012975,0.006295828973259327,0.19158524447063716
264,0.050168515964575694,0.05440736012860657,0.0062629029568091665,0.19445323673191883
265,0.05068809839164162,0.05244391188870369,0.0065389027978591165,0.19191493737165505
266,0.04940010335322412,0.05115102387548444,0.0064828173599813625,0.18346096545164606
267,0.05115733931489454,0.05302146096195707,0.006615517904426462,0.19709479690059417
268,0.05075933365710286,0.05539304671678232,0.006134616824273683,0.19666902357000388
269,0.050277948361044544,0.05237646496419272,0.006479874455913956,0.18526336791011558
270,0.04992560363894562,0.05138456034130905,0.006602662828073655,0.18485517947329322
271,0.04963649052246369,0.051125679966429985,0.006725118975190608,0.18473414633094856
272,0.051408705347301874,0.054751750936474206,0.006746076077004004,0.19725593359532487
273,0.04967617996624451,0.05021656163914192,0.006866944262187836,0.17462823841730055
274,0.051454020240385825,0.05391879458189454,0.006263431493505368,0.1986872603400837
275,0.0511077254648333,0.05336529569320687,0.0064381990256071695,0.198589266655304
276,0.050503096081274054,0.0538558551858534,0.006258318684298128,0.1934246350551195
277,0.05010127695840849,0.05301411311803184,0.006747903667455266,0.18720707065645956
278,0.0734631676422829,0.07167276399718812,0.01846567026745981,0.27455343540560256
279,0.07060724526325396,0.06981895342485564,0.016604577520615844,0.27643858473331634
280,0.07195437987454349,0.06605566502012065,0.018385130866743673,0.2569764797527595
281,0.061555243358715664,0.05869027482419574,0.015671909957118653,0.20976094762566222
282,0.05176089281501844,0.03972963025883779,0.012314943524893523,0.16723252449657688
283,0.03860220012759041,0.02646075048588782,0.007706669203859158,0.10245294073524779
284,0.043214830614083294,0.031731490740759136,0.008964327590052354,0.12638411193688814
285,0.07842448568269282,0.07947780118873778,0.017949335430617653,0.32160149880696737
286,0.0862726767090059,0.08948326682577469,0.021322504048431137,0.353542116890412
287,0.0412613353146687,0.02860997949199543,0.0078121888516559665,0.11614306885647205
288,0.035822131189254765,0.02366867864858142,0.0054126258909512545,0.09885481489957837
289,0.035706536573797104,0.02358213058432458,0.005722456898341643,0.09167964347989203
290,0.035576931748486064,0.022952615138402226,0.005829972688658281,0.09252682990286058
291,0.04209301142819931,0.02928964407664246,0.008787619308089216,0.12220605867128222
292,0.04155117224026387,0.030920559987142306,0.007383458995238763,0.12227895386741246
293,0.0348377869656088,0.02343450576045541,0.004750266543484366,0.09200900159466434
294,0.037650678494367304,0.0251560567499011,0.0066241866926901065,0.10241351067096444
295,0.036944424121461227,0.024649062931979365,0.005428035494325912,0.09820071458226623
296,0.049667590133641894,0.049709242620771775,0.006576092554988155,0.18668610620159548
297,0.05168481610805607,0.05396761153286385,0.006101870076761447,0.20199137695803954
298,0.051161164056096026,0.053161613685665514,0.0069861083141994,0.1962281366340044
299,0.049650560898942125,0.04896416172122193,0.005905422877520193,0.18154612404696377
300,0.051242529745514305,0.053245113647138666,0.006785730909432048,0.20767545714887192
301,0.0508936465190779,0.05458990786014073,0.006718775247136119,0.18582384821128
302,0.05082253878472775,0.05340525891388946,0.006481131223810169,0.20499946917547307
303,0.05009631404913869,0.05061856553805516,0.006410979046343522,0.1923112874387275
304,0.05087971289826024,0.05258620249460354,0.0074373249374208306,0.18881434302237812
305,0.049776625407497284,0.04952609049812346,0.006232683030884933,0.17967424720746064
306,0.0499659753250691,0.05395847562459207,0.00613358063724552,0.20145025677631628
307,0.05071372443092335,0.05340451071782029,0.005966345257906693,0.20164256487501478
308,0.05079104394777203,0.05293813559619068,0.006225790175140715,0.18493716418200606
309,0.050063332560949206,0.052950283571965316,0.006986768330832226,0.20945319098627443
310,0.05025857875750549,0.05268768776125491,0.006381271169296671,0.1895205784004568
311,0.05015678750882041,0.04948073840505425,0.006572416028491712,0.1912876954040589
312,0.05101362618468648,0.0544812687912061,0.0064322229321147634,0.20243411739135583
313,0.05095653025540147,0.05042827713746782,0.007268405521720283,0.19148627815631372
314,0.05049434278340808,0.05337397046310235,0.006079862974945244,0.1902256010661243
315,0.04937224179853831,0.0495781892373742,0.006511595888632498,0.18799523909277
316,0.04134676062110224,0.02838458559458214,0.00952729857333673,0.11616085863603173
317,0.045353495695987164,0.033886863563599545,0.010657941514296785,0.13453943966118262
318,0.04297472319096562,0.03067037517658409,0.008901312376453379,0.12666958011560692
319,0.028162262172338085,0.018286270320771316,0.0026869732741250096,0.07017265305346113
320,0.038517902508536705,0.028173996446679703,0.004905778116679147,0.10920609410346419
321,0.03719555432471062,0.022677377975778557,0.00647606766418057,0.08869191355616475
322,0.03182251061135451,0.020663441997228867,0.004262049264419025,0.07997960739720816
323,0.04124100243034287,0.028307473746370874,0.00698965323115567,0.1227232330297821
324,0.06820958647762744,0.06637922689176136,0.016198697071496612,0.2738187877520129
325,0.04760089606538984,0.03914446934640241,0.01001249989703801,0.15498097275219325
326,0.08662242863894262,0.09181863943862949,0.01945182473473716,0.379571026985013
327,0.08029188821543172,0.08151935312704553,0.01927791492784112,0.3301771194334239
328,0.05875587787903071,0.05012692876100591,0.014452877565754283,0.20611883335772416
329,0.05348830530629923,0.04317473368263508,0.012878481212469008,0.17418392987798959
330,0.05175599637198226,0.040571559529013874,0.012912145469408356,0.1539169210170431
331,0.05620285523851732,0.048281646366107926,0.014431886241221043,0.19079978401366143
332,0.05652564629534855,0.04552302530495275,0.013553252974214737,0.18618242964201873
333,0.03800918837365011,0.02741740448928705,0.006846449269552475,0.11291136498645206
334,0.03570732799698342,0.024093887839468194,0.005179309288955173,0.09703008563185064
335,0.03487392496649829,0.023040300413186162,0.004275245901606013,0.09720076788939255
336,0.03139261017515611,0.01979880347651661,0.0038688634951441546,0.07817665011108835
337,0.03476655395709477,0.023217738457999473,0.005427281721540661,0.09114389789648442
338,0.04364061682937325,0.0334570200510426,0.00813339444722468,0.1377132342910261
339,0.036817282104357855,0.0234687905457913,0.006911902321705946,0.09355068579709268
340,0.040250443712696385,0.027192530391479296,0.007800961771263396,0.1113266252873201
341,0.0378523140501196,0.025111297847403853,0.006772510553622487,0.102450859228185
342,0.03291957463416006,0.021142565042445865,0.004594698307275088,0.08543852785393055
343,0.0358030464364387,0.027312787967454465,0.004429780801636057,0.0983912472303562
344,0.02731251791086041,0.01883894065837378,0.0018846438663112624,0.0662998537478525
345,0.04171453640712008,0.032001992149636664,0.008181427219631967,0.12555615751788038
346,0.051300536512904574,0.053995459013333934,0.0065680419620906825,0.19802248727710087
347,0.050715940557424864,0.05212824090452307,0.0064097163825958155,0.19029385616650477
348,0.051359322507331315,0.05458386328061553,0.006414971110301576,0.1985861788577247
349,0.051162645156962734,0.05470013528994815,0.006558722801283108,0.19764271495759198
350,0.05136486817643545,0.053259992493208376,0.006368803868666744,0.19516040796520748
351,0.05045107486017643,0.05451389728269403,0.005934718405512567,0.1944809796688685
352,0.05246402564004527,0.053298389542738855,0.006611868212228345,0.20470783108976331
353,0.050757589997672804,0.05214791966959631,0.0063272703458167375,0.19415194656368043
354,0.050288348586865365,0.05269006313113907,0.006752668569128504,0.19467072236840566
355,0.05078196909045428,0.052897773801035795,0.006631201220508233,0.20390590242524728
356,0.050777685734204867,0.05388553105827828,0.006470747914441567,0.19498638001972032
357,0.051335598893250414,0.0543858210031549,0.006202372609735538,0.18787977253770616
358,0.05203134641986944,0.05622603634460215,0.006390149388733176,0.19431279319550065
359,0.050014417656587526,0.05176475984101644,0.006413320593949152,0.18968831796292984
360,0.052775512972364325,0.05809570924342143,0.006022372278026564,0.20719243163660894
361,0.049623284039229616,0.052809986065337516,0.0059345725008138304,0.18553061307512045
362,0.05453923760894291,0.045181250394299974,0.012438743254545633,0.18840409356847124
363,0.04835344902956638,0.036476330958877395,0.010658900743681574,0.14980426708195746
364,0.044706351923817375,0.03492353748453003,0.008064471937681887,0.15263824291505046
365,0.03463208363850052,0.022578277070425257,0.004641714586464785,0.09219114695906286
366,0.03976927950416824,0.026352779914475315,0.007334984147155772,0.10991028939608707
367,0.03666233478847567,0.022660467508590795,0.0067036986058697816,0.09596935430374723
368,0.035416306813780156,0.022952851490637725,0.005813772188456273,0.09192271224582713
369,0.03940392091163716,0.027269452701951923,0.008017576108085537,0.10388422401332811
370,0.07487869242365888,0.0702318073286497,0.01901711381826685,0.28865483654411855
371,0.060057367318261515,0.05179925806424435,0.014190578716341674,0.2084803685197925
372,0.08253637750853346,0.08347996714825517,0.01965072811972383,0.3313147260398068
373,0.07411186236135339,0.07355084997875937,0.018474718382146538,0.29642417493138357
374,0.06973443289958489,0.06297042267025951,0.01682419061512876,0.2595405321450939
375,0.052740254031907914,0.04247805783222969,0.013721410595407688,0.17133092998178157
376,0.054594169165052664,0.0431277083588976,0.013321424283052608,0.17804165156156915
377,0.058463230994044754,0.04929843256401519,0.01387130102792452,0.2006576528981464
378,0.07976996184509832,0.08130685181214797,0.019998105967545473,0.3280038769865216
379,0.04321880197594959,0.034451950767255005,0.009176339943189261,0.1253401795752081
380,0.055682707071282804,0.049139130426430644,0.014186018703054453,0.2088767325164307
381,0.0366994593964591,0.02897537771702637,0.003941078373949828,0.1006881545406503
382,0.03675507687895131,0.02452725218707247,0.0064592054238771165,0.0968316719809784
383,0.03749223548142653,0.026356334139504424,0.006489185671181874,0.11008064523400658
384,0.041180534978339296,0.028463993304589652,0.008223224928296032,0.1158965269436429
385,0.038811024872854163,0.025999914462899926,0.007097244867876955,0.11074526740787484
386,0.03732604301703903,0.02518639028756431,0.006670515626879893,0.09895530655595015
387,0.038729333685845246,0.026874813292538765,0.007076246715650172,0.10849428356507254
388,0.04460077107102795,0.03189379057358296,0.009795651308602776,0.12938076592934672
389,0.04144720209690973,0.030453309293270864,0.006194391671238093,0.12063394711481178
390,0.03894882403439466,0.026997360688565127,0.006641068486230266,0.11500434293555441
391,0.040717208041940414,0.029595465101683385,0.006545013225457408,0.11440802022789082
392,0.04565091152221868,0.036306695074539624,0.008770994068362372,0.1440051579193884
393,0.05338870155655524,0.04429439670624259,0.01130113483422862,0.17147411842246027
394,0.050909641629114405,0.05478809081422221,0.006758237523499097,0.18894676488781578
395,0.050074869945683775,0.0518440236013681,0.006260795884905002,0.17717557610116627
396,0.0508494092253258,0.03880980132847572,0.011200852537930765,0.1580940219785252
397,0.05045093405658908,0.039815225183148804,0.010625412457159557,0.16314332907739437
398,0.021362347540419678,0.01632142742579256,0.0006159050598876313,0.05312912590534886
399,0.03176469732811096,0.0202437720499862,0.0024030096349906727,0.07779190707958475
400,0.032522230548436656,0.02094536683053803,0.0035555867480213795,0.08425066594485045
401,0.0506373489873207,0.05488535221678004,0.006896624450156709,0.18923114903287486
402,0.05099494493584658,0.056246594178490456,0.005954365185612967,0.19418324497674655
403,0.04896701605959483,0.05176110168745032,0.005916723441564654,0.18120139346022893
404,0.05136824940614577,0.05891323594380646,0.006550061219520418,0.19871806369674044
405,0.027841278094771986,0.01933949835737562,0.002127493745065458,0.06567860694353801
406,0.049951663596502924,0.03977806293042716,0.010024577504017801,0.16147457136828713
407,0.05074723183650993,0.038317450597411026,0.011753361396490499,0.16284619286158095
408,0.05078109998835462,0.04200237931794939,0.012564877346381342,0.1630255668212969
409,0.043895365775279964,0.03194099021085587,0.007695563302406794,0.1259370606360702
410,0.05590126455109004,0.04502826815203701,0.013593371642112476,0.1990735085295111
411,0.050110715444844196,0.05279615443052555,0.0064831988660238715,0.1905559285223393
412,0.05003588418998991,0.05157163785646118,0.006322311554804668,0.19034986163956416
413,0.044021184640047575,0.02868836949271267,0.009424636824042168,0.12093433963558312
414,0.02976143638650868,0.018735325986482084,0.003152948752756919,0.07186993395074204
415,0.025948671858129164,0.017747214565165,0.001967716213368331,0.06216531691372534
416,0.07491130032008306,0.0730489440617803,0.01807765133853483,0.2819432017739496
417,0.08246358334567114,0.0884807330790292,0.019426002796666033,0.3721391766849769
418,0.10212980197333774,0.11399747557429907,0.021769959576155497,0.4616580023097191
419,0.08906930119100863,0.09499788951989944,0.018445870190418816,0.38717603580012355
420,0.07316952316890114,0.0681964374848239,0.017604442348934848,0.28380230410970164
421,0.06453902917253972,0.06039056218029762,0.01604733841525801,0.2688150519753761
422,0.05585804017015976,0.04709295173827176,0.013407944345730836,0.19268043966899898
423,0.05905893256903999,0.050404376028103576,0.014834070842293863,0.2087170827010306
424,0.07709794283148122,0.07598101615051396,0.018271413906924903,0.2812620810950544
425,0.04444153209166309,0.03403776121256023,0.009834226194962986,0.12513063811752217
426,0.055653354087926175,0.04522007932577718,0.012731350802756456,0.18920899210869996
427,0.04107436728829057,0.029573850138028577,0.007064103141156694,0.11945577343820027
428,0.03699095527408089,0.024228905020025584,0.005850435354446115,0.09441061422414541
429,0.04328540052468802,0.03176178396754224,0.008303159944055087,0.1285970370297488
430,0.04287989718221917,0.033038671524541104,0.007844406258627281,0.13517075765647643
431,0.037693432512148316,0.023596013607682407,0.00698232518332668,0.10018531465592069
432,0.04289249017506167,0.03170969260705685,0.008066699468094738,0.1345021008005047
433,0.04042495504551179,0.025867499712219036,0.008567123059445493,0.10754149617936173
434,0.044103556171273074,0.036673415176843964,0.0076757457961209394,0.1514576818632877
435,0.04242381873337498,0.03108908293500581,0.00820980613633093,0.12526445124847355
436,0.04356996130461712,0.03023784149685291,0.008804290085667466,0.12744756881618627
437,0.03965263284399927,0.027509327249454874,0.007398644394554676,0.10497819323621513
438,0.043493981751844525,0.03026710725153178,0.008751954778670894,0.13073112175065144
439,0.048032290817495556,0.03703240693479952,0.011105230814074414,0.14678873866656952
440,0.02132742190458415,0.016065098458040685,0.0005600449871786701,0.051030346738395564
441,0.03207950275718497,0.020411245248745095,0.0036309051120561576,0.08274657473025339
