grid_id,belief_damage_best,plausibility_damage_best,ds_damage_mid_best,uncertainty_ds_best,conflict_k_best
1083,0.5233136155919547,0.6039135701940319,0.5636135928929933,0.08059995460207726,0.2555827072580803
1084,0.5208151056833493,0.6013640155903105,0.5610895606368299,0.08054890990696113,0.25511096215574347
1085,0.5108292994214887,0.5910968331619928,0.5509630662917407,0.08026753374050405,0.2524997691598042
1086,0.5138026222930464,0.5939854020486617,0.553894012170854,0.08018277975561526,0.2517096540819522
1087,0.5140176830048198,0.5943643703776061,0.554191026691213,0.0803466873727864,0.25323616987945524
1088,0.5173728614680412,0.5977460633747029,0.557559462421372,0.08037320190666174,0.2534825218276282
1089,0.5147161192836173,0.5951226769123288,0.5549193980979731,0.08040655762871153,0.2537922058912367
1090,0.5118596648285542,0.5923063106975698,0.552082987763062,0.08044664586901565,0.2541640567874909
1091,0.5202317316912044,0.6008233292078513,0.5605275304495279,0.08059159751664693,0.25550551361627444
1092,0.5141647739065437,0.5945936901048162,0.55437923200568,0.08042891619827257,0.25399964544979603
1093,0.48269797452048085,0.5614270612664255,0.5220625178934531,0.07872908674594464,0.23789284900995503
1094,0.416822899561061,0.49270956793633475,0.45476623374869785,0.07588666837527373,0.20934729004983074
1095,0.3312332311574139,0.40407854548516414,0.36765588832128904,0.07284531432775028,0.1763368645779444
1096,0.4389111482926459,0.5120850236408204,0.47549808596673315,0.07317387534817457,0.18003522822169657
1097,0.22439707953072233,0.2933629011405371,0.2588799903356297,0.06896582160981475,0.13000383959086792
1098,0.17644995188330675,0.24366221981807418,0.21005608585069047,0.06721226793476742,0.10730582609959365
1099,0.18909563376559926,0.2570647297084852,0.22308018173704222,0.06796909594288593,0.11724587229440758
1100,0.16309390223846099,0.23000262643601027,0.19654826433723563,0.06690872419754929,0.10325595474143497
1101,0.13438089466033573,0.19979731034423584,0.16708910250228579,0.06541641568390011,0.08279902876478111
1102,0.09874527599050859,0.16277321607008388,0.13075924603029623,0.0640279400795753,0.06290909991121527
1103,0.22364710650703878,0.29336422971747234,0.25850566811225556,0.06971712321043354,0.13937929109758987
1104,0.2573427873016204,0.32752032797858066,0.29243155764010054,0.07017754067696022,0.14502561045576215
1105,0.22916808540079675,0.2983113022770352,0.263739693838916,0.06914321687623845,0.132235919723032
1106,0.11009390278288105,0.17857709742588304,0.14433550010438204,0.068483194643002,0.12387264769443505
1107,0.16186103466872692,0.23493552615866792,0.19839828041369742,0.073074491489941,0.17892004752083396
1108,0.38848638613952297,0.4616880388617435,0.42508721250063325,0.07320165272222053,0.1803463751333192
1109,0.43944257622134847,0.512583282228784,0.4760129292250663,0.07314070600743558,0.17966337385504175
1110,0.21912713189614821,0.2913209799432579,0.25522405591970304,0.0721938480471097,0.1689042539906265
1111,0.15384186105521352,0.22604028995178171,0.18994107550349762,0.07219842889656819,0.16895698539429058
1112,0.19304467813394488,0.2625610845583046,0.22780288134612475,0.06951640642435973,0.13689439534988732
1113,0.20065580335704591,0.26928992002106367,0.2349728616890548,0.06863411666401772,0.1257991955558201
1114,0.278575454576556,0.3495950480803985,0.31408525132847726,0.07101959350384247,0.15516272285121255
1115,0.410634532361675,0.4862594722490397,0.44844700230535733,0.07562493988736467,0.20661093960056529
1116,0.4902820883092563,0.5690051365308463,0.5296436124200513,0.07872304822159003,0.23783439087480854
1117,0.48019643428842784,0.5586680137957875,0.5194322240421076,0.07847157950735963,0.23539196768209886
1118,0.46052053904282564,0.5371382987580702,0.4988294189004479,0.07661775971524458,0.21689174646982234
1119,0.4766085190513644,0.5540487822888877,0.515328650670126,0.07744026323752326,0.22520924527375177
1120,0.47162409029862,0.5496263211116015,0.5106252057051108,0.07800223081298152,0.23079123026806447
1121,0.5018155575386625,0.5795277862732675,0.540671671905965,0.07771222873460504,0.2279207406995631
1122,0.5147395629538285,0.5950356246806356,0.5548875938172321,0.08029606172680714,0.25276534477943446
1123,0.0008692170515637796,0.06106578202532875,0.030967499538446266,0.06019656497376497,0.0032653852234035665
1124,0.4909279125203474,0.5702557715342561,0.5305918420273017,0.0793278590139087,0.2436452874710753
1125,0.5215685825106967,0.6020988150861947,0.5618336987984457,0.08053023257549796,0.2549382004609345
1126,0.5146164775083636,0.5947068688530583,0.5546616731807109,0.08009039134469471,0.2508464624455296
1127,0.5164804471257058,0.596820838485887,0.5566506428057963,0.08034039136018108,0.2531776484507189
1128,0.5301760415270935,0.6112126528315516,0.5706943471793225,0.08103661130445806,0.2595939164512028
1129,0.5311054148118327,0.6120390609598365,0.5715722378858346,0.0809336461480038,0.2586519592818337
1130,0.5401557619870516,0.621421125909913,0.5807884439484824,0.08126536392286146,0.2616780741060477
1131,0.5375302846539874,0.6188084428219622,0.5781693637379748,0.08127815816797475,0.26179429563351986
1132,0.5298152836649123,0.61073316669956,0.5702742251822361,0.08091788303464775,0.25850754184573843
1133,0.5316284619002547,0.612249863237018,0.5719391625686364,0.08062140133676335,0.2557807355720077
1134,0.5168813649957551,0.5972304939429746,0.5570559294693649,0.0803491289472195,0.2532588618426299
